stage18_run_id,model_seed,checkpoint_step,frontier_index,frontier_size,unique_candidate_count,mask_sha256,fidelity,retained_components,canonical_cell_id,canonical_circuit_id,source_cell_count,source_cell_ids,source_any_right_censored,fidelity_preference,retained_components_preference,dominance_rule,duplicate_rule,interpolation,family_size_interpretation
stage18-scaling-24a9adb84176,0,7450,1,12,37,ef79c278c780829429b201b771da19c6529947c26dc6fa7af06ddd66cb1fbe38,0.8073459158900462,46,s0-step7450-f4of5-d1of2,C2,3,"[""s0-step7450-f4of5-d1of2"", ""s0-step7450-f4of5-d1of4"", ""s0-step7450-f4of5-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,0,7450,2,12,37,05d4ac696b45bab85ab459285940d1bc39826f058c840abd484c73905e927d54,0.807737489231733,47,s0-step7450-f4of5-d1of2,C5,2,"[""s0-step7450-f4of5-d1of2"", ""s0-step7450-f4of5-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,0,7450,3,12,37,8978e4a6c497be9f270dec4ec0ca00c44cda0207c05b1beaa2e01f4bcc15e408,0.856214268932571,48,s0-step7450-f17of20-d1of2,C3,3,"[""s0-step7450-f17of20-d1of2"", ""s0-step7450-f17of20-d1of4"", ""s0-step7450-f17of20-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,0,7450,4,12,37,d9b4d4c60868ccd5906c79a534293c15804f1be5085de1fefe62183bbfffc024,0.8607565196961391,49,s0-step7450-f17of20-d1of2,C6,2,"[""s0-step7450-f17of20-d1of2"", ""s0-step7450-f17of20-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,0,7450,5,12,37,485c76a2a39ce322a55af3b0ba43c278dabe71886329c64ff573cb5b8e3adcec,0.9076670060302294,54,s0-step7450-f9of10-d1of2,C2,3,"[""s0-step7450-f9of10-d1of2"", ""s0-step7450-f9of10-d1of4"", ""s0-step7450-f9of10-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,0,7450,6,12,37,6a362eb60b767cbe4ab647155c34302f02aab3d8590adb43ee9ca7e31c6c1817,0.9516798496358367,60,s0-step7450-f19of20-d1of2,C4,2,"[""s0-step7450-f19of20-d1of2"", ""s0-step7450-f19of20-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,0,7450,7,12,37,2dedfa7d66a3f451d21f359b2b81f23b0cfec02d743bf7bea753ab7ececd73d2,0.9544991776959825,62,s0-step7450-f19of20-d1of2,C5,2,"[""s0-step7450-f19of20-d1of2"", ""s0-step7450-f19of20-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,0,7450,8,12,37,e2efda0b14b2a5f665b708b40b37987087f9ec8dc8ccfd64c7d2dc419a9de384,0.9750176208003759,67,s0-step7450-f39of40-d1of2,C1,3,"[""s0-step7450-f39of40-d1of2"", ""s0-step7450-f39of40-d1of4"", ""s0-step7450-f39of40-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,0,7450,9,12,37,35bf085353a44caad7fcdb917c8b6021ef4d0f5d1fd86dfcdd05f51a8d369e8d,0.9758790821520871,68,s0-step7450-f39of40-d1of2,C4,3,"[""s0-step7450-f39of40-d1of2"", ""s0-step7450-f39of40-d1of4"", ""s0-step7450-f39of40-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,0,7450,10,12,37,2c6133f802917433c02f0269537412244ed5299145b8ff3d30c9e10b7df04a93,0.9760357114887619,74,s0-step7450-f39of40-d1of2,C5,2,"[""s0-step7450-f39of40-d1of2"", ""s0-step7450-f39of40-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,0,7450,11,12,37,0bffd1ae616da263a22a63fbd7bdd963d33067e2af8afddd83e3ba06fde7375b,0.9901323517894902,77,s0-step7450-f99of100-d1of2,C1,3,"[""s0-step7450-f99of100-d1of2"", ""s0-step7450-f99of100-d1of4"", ""s0-step7450-f99of100-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,0,7450,12,12,37,d5b914aa3f104b55575607febd9eff17df286bfa1e74eb470bb9e47c07193c6e,0.9906805544678519,80,s0-step7450-f99of100-d1of2,C6,2,"[""s0-step7450-f99of100-d1of2"", ""s0-step7450-f99of100-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,0,8150,1,10,37,2ee92b843c3dc0ff4a2b52fb206a70a0089e2efaca338d3b0b957da403d52a7e,0.8544130315608114,44,s0-step8150-f17of20-d1of2,C5,2,"[""s0-step8150-f17of20-d1of2"", ""s0-step8150-f17of20-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,0,8150,2,10,37,1e9891a8701e945cf1988c6d466422cdf0ffaad25469c78ee10ad6b7cf1bbb61,0.8716422585950349,49,s0-step8150-f17of20-d1of2,C3,3,"[""s0-step8150-f17of20-d1of2"", ""s0-step8150-f17of20-d1of4"", ""s0-step8150-f17of20-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,0,8150,3,10,37,807647da59857910be57fd8508fe28285fb3249122a85ba0c20d376f3dd430fe,0.9024982379199624,53,s0-step8150-f9of10-d1of2,C2,3,"[""s0-step8150-f9of10-d1of2"", ""s0-step8150-f9of10-d1of4"", ""s0-step8150-f9of10-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,0,8150,4,10,37,27a96e6a371bcc0194910f0edbaaebc456727e30857c1f0d08a90b11a81cce2e,0.9140104941655572,56,s0-step8150-f9of10-d1of2,C1,3,"[""s0-step8150-f9of10-d1of2"", ""s0-step8150-f9of10-d1of4"", ""s0-step8150-f9of10-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,0,8150,5,10,37,bba19e7013f47a5655f8a21e7899a644a78f2385380bbdf900abb185bc733c6f,0.9522280523141985,62,s0-step8150-f19of20-d1of2,C4,2,"[""s0-step8150-f19of20-d1of2"", ""s0-step8150-f19of20-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,0,8150,6,10,37,eb725301a64b1b9bdf54cc814c80a287517b9a7fdf5f5d7782a53d419d0d22d4,0.9535594016759339,64,s0-step8150-f19of20-d1of2,C3,2,"[""s0-step8150-f19of20-d1of2"", ""s0-step8150-f19of20-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,0,8150,7,10,37,ed3ec6b0ada1eda6b85258e381b3a79de1594d50f6b1af80ff219b0ec4c843d1,0.9761140261570992,72,s0-step8150-f39of40-d1of2,C1,3,"[""s0-step8150-f39of40-d1of2"", ""s0-step8150-f39of40-d1of4"", ""s0-step8150-f39of40-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,0,8150,8,10,37,6b22c2375d2b4aa09b1baae6ede39149ba4e757413cfaa1b4c4f77ae18a80442,0.9761923408254366,73,s0-step8150-f39of40-d1of2,C3,3,"[""s0-step8150-f39of40-d1of2"", ""s0-step8150-f39of40-d1of4"", ""s0-step8150-f39of40-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,0,8150,9,10,37,de8d180d8c56f29285f3a9e679df54e52c6b13d073e9cd996eea1910951d4042,0.9903672957945023,79,s0-step8150-f99of100-d1of2,C2,3,"[""s0-step8150-f99of100-d1of2"", ""s0-step8150-f99of100-d1of4"", ""s0-step8150-f99of100-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,0,8150,10,10,37,2175e30237f7b74758f73bcbe8df7e3e6ab9c67403d57485561a2c540cd26a7f,0.990523925131177,82,s0-step8150-f99of100-d1of2,C1,3,"[""s0-step8150-f99of100-d1of2"", ""s0-step8150-f99of100-d1of4"", ""s0-step8150-f99of100-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,0,8500,1,8,37,489535515c680c07704fe8cbae2ababfe7bfd07e4f881f8991699c3585c0fd20,0.8065627692066724,41,s0-step8500-f4of5-d1of2,C6,3,"[""s0-step8500-f4of5-d1of2"", ""s0-step8500-f4of5-d1of4"", ""s0-step8500-f4of5-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,0,8500,2,8,37,1e6d83fec0a2812257fe18b153c139a371c5a6fc72da83423a53b497203ee387,0.8542564022241366,43,s0-step8500-f17of20-d1of2,C5,3,"[""s0-step8500-f17of20-d1of2"", ""s0-step8500-f17of20-d1of4"", ""s0-step8500-f17of20-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,0,8500,3,8,37,981b234208579935f3f6d669d601446c1f1c14d0251aff77a8e09918d2241ac4,0.9064922860051687,48,s0-step8500-f9of10-d1of2,C2,3,"[""s0-step8500-f9of10-d1of2"", ""s0-step8500-f9of10-d1of4"", ""s0-step8500-f9of10-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,0,8500,4,8,37,1373d3dfb71ee46837f56deebdcaedb90c213cd16459117df0986a9e756ae248,0.9093899287336518,52,s0-step8500-f9of10-d1of2,C5,3,"[""s0-step8500-f9of10-d1of2"", ""s0-step8500-f9of10-d1of4"", ""s0-step8500-f9of10-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,0,8500,5,8,37,0cf0334cefb409c54f2a83be7d1c9df78d1da0624e1fd2c11250eab51eb26a69,0.9501135562690892,56,s0-step8500-f19of20-d1of2,C3,3,"[""s0-step8500-f19of20-d1of2"", ""s0-step8500-f19of20-d1of4"", ""s0-step8500-f19of20-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,0,8500,6,8,37,3dea7ce40343657ac720678ab339113beafbbaad8b364e589af0f9f5add40eae,0.9563787297360795,58,s0-step8500-f19of20-d1of2,C1,3,"[""s0-step8500-f19of20-d1of2"", ""s0-step8500-f19of20-d1of4"", ""s0-step8500-f19of20-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,0,8500,7,8,37,6a84dc21f4bbecbed0bee4260081c0845a005b6cfadd9e3c798fe483555553e5,0.9789333542172449,63,s0-step8500-f39of40-d1of2,C1,3,"[""s0-step8500-f39of40-d1of2"", ""s0-step8500-f39of40-d1of4"", ""s0-step8500-f39of40-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,0,8500,8,8,37,ae9806ca112386d04bca9425ef9cfe5ff8547cff2651f2529aafef63c37d527b,0.9908371838045266,75,s0-step8500-f99of100-d1of2,C1,3,"[""s0-step8500-f99of100-d1of2"", ""s0-step8500-f99of100-d1of4"", ""s0-step8500-f99of100-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,0,8650,1,10,36,aa5f3433aa8312afad1c41102755eacf5a629b785ecc5e1384bb4d85d85ba20f,0.8117315373169395,39,s0-step8650-f4of5-d1of2,C3,3,"[""s0-step8650-f4of5-d1of2"", ""s0-step8650-f4of5-d1of4"", ""s0-step8650-f4of5-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,0,8650,2,10,36,ed1b72849027a05a52a51d0c18ebb60af083a9853048a44e1b1ba6d48eee110f,0.8547262902341609,44,s0-step8650-f17of20-d1of2,C5,3,"[""s0-step8650-f17of20-d1of2"", ""s0-step8650-f17of20-d1of4"", ""s0-step8650-f17of20-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,0,8650,3,10,36,b60ab9aa6566d3c35884b805e303d8929d54bd80d730d2f696f4b5926cfbde19,0.8589552823243793,45,s0-step8650-f17of20-d1of2,C2,3,"[""s0-step8650-f17of20-d1of2"", ""s0-step8650-f17of20-d1of4"", ""s0-step8650-f17of20-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,0,8650,4,10,36,1e2dcc228f7577c31087d1dbc4d30ff68bf5a8a6ac3daa069a2171f18421d4eb,0.8692928185449135,46,s0-step8650-f17of20-d1of2,C3,3,"[""s0-step8650-f17of20-d1of2"", ""s0-step8650-f17of20-d1of4"", ""s0-step8650-f17of20-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,0,8650,5,10,36,62bf709af03dad72322c21276235e77df01d41b349507cb5900bed49960d1c2b,0.9039862166183726,48,s0-step8650-f9of10-d1of2,C5,3,"[""s0-step8650-f9of10-d1of2"", ""s0-step8650-f9of10-d1of4"", ""s0-step8650-f9of10-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,0,8650,6,10,36,21a8006ba3ca8a7a38e3a4396e95d927aa0f752f4ae0e22fdc8e43e016458fde,0.9055525099851202,51,s0-step8650-f9of10-d1of2,C1,3,"[""s0-step8650-f9of10-d1of2"", ""s0-step8650-f9of10-d1of4"", ""s0-step8650-f9of10-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,0,8650,7,10,36,8ff0da3d16674f707c872011d4e3e790e17e80206728b1af1f77288fc300d3a5,0.9571618764194534,53,s0-step8650-f19of20-d1of2,C4,3,"[""s0-step8650-f19of20-d1of2"", ""s0-step8650-f19of20-d1of4"", ""s0-step8650-f19of20-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,0,8650,8,10,36,ae2d6d1be1e338e0876637e20894922fc62c2777f10d04c4d98ef07163f180ad,0.9772104315138226,62,s0-step8650-f39of40-d1of2,C5,3,"[""s0-step8650-f39of40-d1of2"", ""s0-step8650-f39of40-d1of4"", ""s0-step8650-f39of40-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,0,8650,9,10,36,c9401a798ce8329171598fe40495284dc472d67c8f2feee97ffee8bde65757ad,0.9790116688855822,65,s0-step8650-f39of40-d1of2,C1,3,"[""s0-step8650-f39of40-d1of2"", ""s0-step8650-f39of40-d1of4"", ""s0-step8650-f39of40-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,0,8650,10,10,36,54038d7a158c0fb9357487f9bf06e070980ac01d3b0e7e034ce03cce0fd9f0a2,0.9912287571462135,70,s0-step8650-f99of100-d1of2,C1,3,"[""s0-step8650-f99of100-d1of2"", ""s0-step8650-f99of100-d1of4"", ""s0-step8650-f99of100-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,0,9050,1,6,36,773e0d59805203c077399d397b901da8037e3b2902366cc2510acefb313bf333,0.8020205184431044,45,s0-step9050-f4of5-d1of2,C2,3,"[""s0-step9050-f4of5-d1of2"", ""s0-step9050-f4of5-d1of4"", ""s0-step9050-f4of5-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,0,9050,2,6,36,8bf98818f3995a9eb65d56173dbb05eb054cbc46090d9a5c3430b6f82cd65ebb,0.858250450309343,47,s0-step9050-f17of20-d1of2,C2,3,"[""s0-step9050-f17of20-d1of2"", ""s0-step9050-f17of20-d1of4"", ""s0-step9050-f17of20-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,0,9050,3,6,36,a34e5c80e2a52edfb7c47db5a42423a28b4294433a40286801aae3971e18e99f,0.9509750176208004,49,s0-step9050-f19of20-d1of2,C2,3,"[""s0-step9050-f19of20-d1of2"", ""s0-step9050-f19of20-d1of4"", ""s0-step9050-f19of20-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,0,9050,4,6,36,724db1a87caacfb1fc34f17d766d6c746bff27dc7a36392cd5619db78fe16961,0.9534810870075965,55,s0-step9050-f19of20-d1of2,C3,3,"[""s0-step9050-f19of20-d1of2"", ""s0-step9050-f19of20-d1of4"", ""s0-step9050-f19of20-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,0,9050,5,6,36,639bf33da5d62bbadc8018236bca0808063e5138ac1bb943d67d0e8c74405082,0.979559871563944,61,s0-step9050-f39of40-d1of2,C2,3,"[""s0-step9050-f39of40-d1of2"", ""s0-step9050-f39of40-d1of4"", ""s0-step9050-f39of40-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,0,9050,6,6,36,2866ab28d9975590ec96dde6ddbdbcce8ab259b6e016288b7d31783ff1be3083,0.9917769598245751,66,s0-step9050-f99of100-d1of2,C2,3,"[""s0-step9050-f99of100-d1of2"", ""s0-step9050-f99of100-d1of4"", ""s0-step9050-f99of100-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,1,8500,1,1,1,12a7e8154886f57f45c62b6db422d1f2d982f8676abe721a1a5f60be954abcef,0.80006265173467,237,s1-step8500-f4of5-d1of2,C1,3,"[""s1-step8500-f4of5-d1of2"", ""s1-step8500-f4of5-d1of4"", ""s1-step8500-f4of5-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,1,8650,1,9,24,c8afd80e6da2620dfc22b2733ffff0b2a083884f630dfa93734f85951d7341bd,0.80006265173467,140,s1-step8650-f4of5-d1of2,C1,3,"[""s1-step8650-f4of5-d1of2"", ""s1-step8650-f4of5-d1of4"", ""s1-step8650-f4of5-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,1,8650,2,9,24,7aaa1680864824ab232ec22a12bfe06b29240aa0e4a93bfb72b7c6b06cfcfb4b,0.8002192810713447,141,s1-step8650-f4of5-d1of2,C8,2,"[""s1-step8650-f4of5-d1of2"", ""s1-step8650-f4of5-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,1,8650,3,9,24,03716a31e8e08892ef77855f5d63cd9b5573c874b7935c3853f46ce407fd4958,0.8004542250763568,149,s1-step8650-f4of5-d1of2,C6,2,"[""s1-step8650-f4of5-d1of2"", ""s1-step8650-f4of5-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,1,8650,4,9,24,32a0b9b607cb8934fc7afdc1d0c1fecaaca51663c1c0f86b389531fc88091830,0.8500274101339181,175,s1-step8650-f17of20-d1of2,C1,3,"[""s1-step8650-f17of20-d1of2"", ""s1-step8650-f17of20-d1of4"", ""s1-step8650-f17of20-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,1,8650,5,9,24,3011fe7afb68235add37fa841f095354ccda5486d97acb2090a07ab6f6cc20a8,0.8501057248022554,185,s1-step8650-f17of20-d1of2,C6,2,"[""s1-step8650-f17of20-d1of2"", ""s1-step8650-f17of20-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,1,8650,6,9,24,0951001b995831e3d0f3c02599d284c596f8ebba2ea6c2f69ec346f33db9a598,0.8503406688072676,196,s1-step8650-f17of20-d1of2,C5,2,"[""s1-step8650-f17of20-d1of2"", ""s1-step8650-f17of20-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
stage18-scaling-24a9adb84176,1,8650,7,9,24,92c0b799c452dacfdb6674505296c6749cc49bc14e8d09d33234e82a626a6b36,0.9000704832015036,225,s1-step8650-f9of10-d1of2,C3,2,"[""s1-step8650-f9of10-d1of2"", ""s1-step8650-f9of10-d3of4""]",False,higher_is_better,fewer_is_better,weakly_higher_fidelity_and_weakly_fewer_components_with_at_least_one_strict,deduplicate_by_mask_sha256_then_canonical_identity,False,fixed_budget_recovered_lower_bound
