global_cell_index,cell_id,model_seed,checkpoint_index,checkpoint_step,checkpoint_sha256,fidelity_numerator,fidelity_denominator,displayed_fidelity,distinctness_numerator,distinctness_denominator,displayed_cutoff,primary_cell,family_search_execution_mode,transfer_execution_mode,source_stage,source_run_id,source_manifest,source_cell_id,fresh_cell_index,worker_id,output_root,status,stopping_reason,family_size,transfer_group_status
304,s2-step7450-f99of100-d1of4,2,3,7450,,99,100,0.990,1,4,0.25,False,fresh_execution,fresh_execution,,,,,285,worker_09,results/raw/{stage18_run_id}/workers/worker_09/cells/s2-step7450-f99of100-d1of4,not_executed,,,not_evaluated
305,s2-step7450-f99of100-d1of2,2,3,7450,,99,100,0.990,1,2,0.50,True,fresh_execution,fresh_execution,,,,,286,worker_10,results/raw/{stage18_run_id}/workers/worker_10/cells/s2-step7450-f99of100-d1of2,not_executed,,,not_evaluated
306,s2-step7450-f99of100-d3of4,2,3,7450,,99,100,0.990,3,4,0.75,False,fresh_execution,fresh_execution,,,,,287,worker_11,results/raw/{stage18_run_id}/workers/worker_11/cells/s2-step7450-f99of100-d3of4,not_executed,,,not_evaluated
307,s2-step8150-f4of5-d1of4,2,4,8150,,4,5,0.800,1,4,0.25,False,fresh_execution,fresh_execution,,,,,288,worker_00,results/raw/{stage18_run_id}/workers/worker_00/cells/s2-step8150-f4of5-d1of4,not_executed,,,not_evaluated
308,s2-step8150-f4of5-d1of2,2,4,8150,,4,5,0.800,1,2,0.50,False,fresh_execution,fresh_execution,,,,,289,worker_01,results/raw/{stage18_run_id}/workers/worker_01/cells/s2-step8150-f4of5-d1of2,not_executed,,,not_evaluated
309,s2-step8150-f4of5-d3of4,2,4,8150,,4,5,0.800,3,4,0.75,False,fresh_execution,fresh_execution,,,,,290,worker_02,results/raw/{stage18_run_id}/workers/worker_02/cells/s2-step8150-f4of5-d3of4,not_executed,,,not_evaluated
310,s2-step8150-f17of20-d1of4,2,4,8150,,17,20,0.850,1,4,0.25,False,fresh_execution,fresh_execution,,,,,291,worker_03,results/raw/{stage18_run_id}/workers/worker_03/cells/s2-step8150-f17of20-d1of4,not_executed,,,not_evaluated
311,s2-step8150-f17of20-d1of2,2,4,8150,,17,20,0.850,1,2,0.50,False,fresh_execution,fresh_execution,,,,,292,worker_04,results/raw/{stage18_run_id}/workers/worker_04/cells/s2-step8150-f17of20-d1of2,not_executed,,,not_evaluated
312,s2-step8150-f17of20-d3of4,2,4,8150,,17,20,0.850,3,4,0.75,False,fresh_execution,fresh_execution,,,,,293,worker_05,results/raw/{stage18_run_id}/workers/worker_05/cells/s2-step8150-f17of20-d3of4,not_executed,,,not_evaluated
313,s2-step8150-f9of10-d1of4,2,4,8150,,9,10,0.900,1,4,0.25,False,fresh_execution,fresh_execution,,,,,294,worker_06,results/raw/{stage18_run_id}/workers/worker_06/cells/s2-step8150-f9of10-d1of4,not_executed,,,not_evaluated
314,s2-step8150-f9of10-d1of2,2,4,8150,,9,10,0.900,1,2,0.50,False,fresh_execution,fresh_execution,,,,,295,worker_07,results/raw/{stage18_run_id}/workers/worker_07/cells/s2-step8150-f9of10-d1of2,not_executed,,,not_evaluated
315,s2-step8150-f9of10-d3of4,2,4,8150,,9,10,0.900,3,4,0.75,False,fresh_execution,fresh_execution,,,,,296,worker_08,results/raw/{stage18_run_id}/workers/worker_08/cells/s2-step8150-f9of10-d3of4,not_executed,,,not_evaluated
316,s2-step8150-f19of20-d1of4,2,4,8150,,19,20,0.950,1,4,0.25,False,fresh_execution,fresh_execution,,,,,297,worker_09,results/raw/{stage18_run_id}/workers/worker_09/cells/s2-step8150-f19of20-d1of4,not_executed,,,not_evaluated
317,s2-step8150-f19of20-d1of2,2,4,8150,,19,20,0.950,1,2,0.50,False,fresh_execution,fresh_execution,,,,,298,worker_10,results/raw/{stage18_run_id}/workers/worker_10/cells/s2-step8150-f19of20-d1of2,not_executed,,,not_evaluated
318,s2-step8150-f19of20-d3of4,2,4,8150,,19,20,0.950,3,4,0.75,False,fresh_execution,fresh_execution,,,,,299,worker_11,results/raw/{stage18_run_id}/workers/worker_11/cells/s2-step8150-f19of20-d3of4,not_executed,,,not_evaluated
319,s2-step8150-f39of40-d1of4,2,4,8150,,39,40,0.975,1,4,0.25,False,fresh_execution,fresh_execution,,,,,300,worker_00,results/raw/{stage18_run_id}/workers/worker_00/cells/s2-step8150-f39of40-d1of4,not_executed,,,not_evaluated
320,s2-step8150-f39of40-d1of2,2,4,8150,,39,40,0.975,1,2,0.50,False,fresh_execution,fresh_execution,,,,,301,worker_01,results/raw/{stage18_run_id}/workers/worker_01/cells/s2-step8150-f39of40-d1of2,not_executed,,,not_evaluated
321,s2-step8150-f39of40-d3of4,2,4,8150,,39,40,0.975,3,4,0.75,False,fresh_execution,fresh_execution,,,,,302,worker_02,results/raw/{stage18_run_id}/workers/worker_02/cells/s2-step8150-f39of40-d3of4,not_executed,,,not_evaluated
322,s2-step8150-f99of100-d1of4,2,4,8150,,99,100,0.990,1,4,0.25,False,fresh_execution,fresh_execution,,,,,303,worker_03,results/raw/{stage18_run_id}/workers/worker_03/cells/s2-step8150-f99of100-d1of4,not_executed,,,not_evaluated
323,s2-step8150-f99of100-d1of2,2,4,8150,,99,100,0.990,1,2,0.50,True,fresh_execution,fresh_execution,,,,,304,worker_04,results/raw/{stage18_run_id}/workers/worker_04/cells/s2-step8150-f99of100-d1of2,not_executed,,,not_evaluated
324,s2-step8150-f99of100-d3of4,2,4,8150,,99,100,0.990,3,4,0.75,False,fresh_execution,fresh_execution,,,,,305,worker_05,results/raw/{stage18_run_id}/workers/worker_05/cells/s2-step8150-f99of100-d3of4,not_executed,,,not_evaluated
325,s2-step8500-f4of5-d1of4,2,5,8500,,4,5,0.800,1,4,0.25,False,fresh_execution,fresh_execution,,,,,306,worker_06,results/raw/{stage18_run_id}/workers/worker_06/cells/s2-step8500-f4of5-d1of4,not_executed,,,not_evaluated
326,s2-step8500-f4of5-d1of2,2,5,8500,,4,5,0.800,1,2,0.50,False,fresh_execution,fresh_execution,,,,,307,worker_07,results/raw/{stage18_run_id}/workers/worker_07/cells/s2-step8500-f4of5-d1of2,not_executed,,,not_evaluated
327,s2-step8500-f4of5-d3of4,2,5,8500,,4,5,0.800,3,4,0.75,False,fresh_execution,fresh_execution,,,,,308,worker_08,results/raw/{stage18_run_id}/workers/worker_08/cells/s2-step8500-f4of5-d3of4,not_executed,,,not_evaluated
328,s2-step8500-f17of20-d1of4,2,5,8500,,17,20,0.850,1,4,0.25,False,fresh_execution,fresh_execution,,,,,309,worker_09,results/raw/{stage18_run_id}/workers/worker_09/cells/s2-step8500-f17of20-d1of4,not_executed,,,not_evaluated
329,s2-step8500-f17of20-d1of2,2,5,8500,,17,20,0.850,1,2,0.50,False,fresh_execution,fresh_execution,,,,,310,worker_10,results/raw/{stage18_run_id}/workers/worker_10/cells/s2-step8500-f17of20-d1of2,not_executed,,,not_evaluated
330,s2-step8500-f17of20-d3of4,2,5,8500,,17,20,0.850,3,4,0.75,False,fresh_execution,fresh_execution,,,,,311,worker_11,results/raw/{stage18_run_id}/workers/worker_11/cells/s2-step8500-f17of20-d3of4,not_executed,,,not_evaluated
331,s2-step8500-f9of10-d1of4,2,5,8500,,9,10,0.900,1,4,0.25,False,fresh_execution,fresh_execution,,,,,312,worker_00,results/raw/{stage18_run_id}/workers/worker_00/cells/s2-step8500-f9of10-d1of4,not_executed,,,not_evaluated
332,s2-step8500-f9of10-d1of2,2,5,8500,,9,10,0.900,1,2,0.50,False,fresh_execution,fresh_execution,,,,,313,worker_01,results/raw/{stage18_run_id}/workers/worker_01/cells/s2-step8500-f9of10-d1of2,not_executed,,,not_evaluated
333,s2-step8500-f9of10-d3of4,2,5,8500,,9,10,0.900,3,4,0.75,False,fresh_execution,fresh_execution,,,,,314,worker_02,results/raw/{stage18_run_id}/workers/worker_02/cells/s2-step8500-f9of10-d3of4,not_executed,,,not_evaluated
334,s2-step8500-f19of20-d1of4,2,5,8500,,19,20,0.950,1,4,0.25,False,fresh_execution,fresh_execution,,,,,315,worker_03,results/raw/{stage18_run_id}/workers/worker_03/cells/s2-step8500-f19of20-d1of4,not_executed,,,not_evaluated
335,s2-step8500-f19of20-d1of2,2,5,8500,,19,20,0.950,1,2,0.50,False,fresh_execution,fresh_execution,,,,,316,worker_04,results/raw/{stage18_run_id}/workers/worker_04/cells/s2-step8500-f19of20-d1of2,not_executed,,,not_evaluated
336,s2-step8500-f19of20-d3of4,2,5,8500,,19,20,0.950,3,4,0.75,False,fresh_execution,fresh_execution,,,,,317,worker_05,results/raw/{stage18_run_id}/workers/worker_05/cells/s2-step8500-f19of20-d3of4,not_executed,,,not_evaluated
337,s2-step8500-f39of40-d1of4,2,5,8500,,39,40,0.975,1,4,0.25,False,fresh_execution,fresh_execution,,,,,318,worker_06,results/raw/{stage18_run_id}/workers/worker_06/cells/s2-step8500-f39of40-d1of4,not_executed,,,not_evaluated
338,s2-step8500-f39of40-d1of2,2,5,8500,,39,40,0.975,1,2,0.50,False,fresh_execution,fresh_execution,,,,,319,worker_07,results/raw/{stage18_run_id}/workers/worker_07/cells/s2-step8500-f39of40-d1of2,not_executed,,,not_evaluated
339,s2-step8500-f39of40-d3of4,2,5,8500,,39,40,0.975,3,4,0.75,False,fresh_execution,fresh_execution,,,,,320,worker_08,results/raw/{stage18_run_id}/workers/worker_08/cells/s2-step8500-f39of40-d3of4,not_executed,,,not_evaluated
340,s2-step8500-f99of100-d1of4,2,5,8500,,99,100,0.990,1,4,0.25,False,fresh_execution,fresh_execution,,,,,321,worker_09,results/raw/{stage18_run_id}/workers/worker_09/cells/s2-step8500-f99of100-d1of4,not_executed,,,not_evaluated
341,s2-step8500-f99of100-d1of2,2,5,8500,,99,100,0.990,1,2,0.50,True,fresh_execution,fresh_execution,,,,,322,worker_10,results/raw/{stage18_run_id}/workers/worker_10/cells/s2-step8500-f99of100-d1of2,not_executed,,,not_evaluated
342,s2-step8500-f99of100-d3of4,2,5,8500,,99,100,0.990,3,4,0.75,False,fresh_execution,fresh_execution,,,,,323,worker_11,results/raw/{stage18_run_id}/workers/worker_11/cells/s2-step8500-f99of100-d3of4,not_executed,,,not_evaluated
343,s2-step8650-f4of5-d1of4,2,6,8650,,4,5,0.800,1,4,0.25,False,fresh_execution,fresh_execution,,,,,324,worker_00,results/raw/{stage18_run_id}/workers/worker_00/cells/s2-step8650-f4of5-d1of4,not_executed,,,not_evaluated
344,s2-step8650-f4of5-d1of2,2,6,8650,,4,5,0.800,1,2,0.50,False,fresh_execution,fresh_execution,,,,,325,worker_01,results/raw/{stage18_run_id}/workers/worker_01/cells/s2-step8650-f4of5-d1of2,not_executed,,,not_evaluated
345,s2-step8650-f4of5-d3of4,2,6,8650,,4,5,0.800,3,4,0.75,False,fresh_execution,fresh_execution,,,,,326,worker_02,results/raw/{stage18_run_id}/workers/worker_02/cells/s2-step8650-f4of5-d3of4,not_executed,,,not_evaluated
346,s2-step8650-f17of20-d1of4,2,6,8650,,17,20,0.850,1,4,0.25,False,fresh_execution,fresh_execution,,,,,327,worker_03,results/raw/{stage18_run_id}/workers/worker_03/cells/s2-step8650-f17of20-d1of4,not_executed,,,not_evaluated
347,s2-step8650-f17of20-d1of2,2,6,8650,,17,20,0.850,1,2,0.50,False,fresh_execution,fresh_execution,,,,,328,worker_04,results/raw/{stage18_run_id}/workers/worker_04/cells/s2-step8650-f17of20-d1of2,not_executed,,,not_evaluated
348,s2-step8650-f17of20-d3of4,2,6,8650,,17,20,0.850,3,4,0.75,False,fresh_execution,fresh_execution,,,,,329,worker_05,results/raw/{stage18_run_id}/workers/worker_05/cells/s2-step8650-f17of20-d3of4,not_executed,,,not_evaluated
349,s2-step8650-f9of10-d1of4,2,6,8650,,9,10,0.900,1,4,0.25,False,fresh_execution,fresh_execution,,,,,330,worker_06,results/raw/{stage18_run_id}/workers/worker_06/cells/s2-step8650-f9of10-d1of4,not_executed,,,not_evaluated
350,s2-step8650-f9of10-d1of2,2,6,8650,,9,10,0.900,1,2,0.50,False,fresh_execution,fresh_execution,,,,,331,worker_07,results/raw/{stage18_run_id}/workers/worker_07/cells/s2-step8650-f9of10-d1of2,not_executed,,,not_evaluated
351,s2-step8650-f9of10-d3of4,2,6,8650,,9,10,0.900,3,4,0.75,False,fresh_execution,fresh_execution,,,,,332,worker_08,results/raw/{stage18_run_id}/workers/worker_08/cells/s2-step8650-f9of10-d3of4,not_executed,,,not_evaluated
352,s2-step8650-f19of20-d1of4,2,6,8650,,19,20,0.950,1,4,0.25,False,fresh_execution,fresh_execution,,,,,333,worker_09,results/raw/{stage18_run_id}/workers/worker_09/cells/s2-step8650-f19of20-d1of4,not_executed,,,not_evaluated
353,s2-step8650-f19of20-d1of2,2,6,8650,,19,20,0.950,1,2,0.50,False,fresh_execution,fresh_execution,,,,,334,worker_10,results/raw/{stage18_run_id}/workers/worker_10/cells/s2-step8650-f19of20-d1of2,not_executed,,,not_evaluated
354,s2-step8650-f19of20-d3of4,2,6,8650,,19,20,0.950,3,4,0.75,False,fresh_execution,fresh_execution,,,,,335,worker_11,results/raw/{stage18_run_id}/workers/worker_11/cells/s2-step8650-f19of20-d3of4,not_executed,,,not_evaluated
355,s2-step8650-f39of40-d1of4,2,6,8650,,39,40,0.975,1,4,0.25,False,fresh_execution,fresh_execution,,,,,336,worker_00,results/raw/{stage18_run_id}/workers/worker_00/cells/s2-step8650-f39of40-d1of4,not_executed,,,not_evaluated
356,s2-step8650-f39of40-d1of2,2,6,8650,,39,40,0.975,1,2,0.50,False,fresh_execution,fresh_execution,,,,,337,worker_01,results/raw/{stage18_run_id}/workers/worker_01/cells/s2-step8650-f39of40-d1of2,not_executed,,,not_evaluated
357,s2-step8650-f39of40-d3of4,2,6,8650,,39,40,0.975,3,4,0.75,False,fresh_execution,fresh_execution,,,,,338,worker_02,results/raw/{stage18_run_id}/workers/worker_02/cells/s2-step8650-f39of40-d3of4,not_executed,,,not_evaluated
358,s2-step8650-f99of100-d1of4,2,6,8650,,99,100,0.990,1,4,0.25,False,fresh_execution,fresh_execution,,,,,339,worker_03,results/raw/{stage18_run_id}/workers/worker_03/cells/s2-step8650-f99of100-d1of4,not_executed,,,not_evaluated
359,s2-step8650-f99of100-d1of2,2,6,8650,,99,100,0.990,1,2,0.50,True,fresh_execution,fresh_execution,,,,,340,worker_04,results/raw/{stage18_run_id}/workers/worker_04/cells/s2-step8650-f99of100-d1of2,not_executed,,,not_evaluated
360,s2-step8650-f99of100-d3of4,2,6,8650,,99,100,0.990,3,4,0.75,False,fresh_execution,fresh_execution,,,,,341,worker_05,results/raw/{stage18_run_id}/workers/worker_05/cells/s2-step8650-f99of100-d3of4,not_executed,,,not_evaluated
361,s2-step9050-f4of5-d1of4,2,7,9050,,4,5,0.800,1,4,0.25,False,fresh_execution,fresh_execution,,,,,342,worker_06,results/raw/{stage18_run_id}/workers/worker_06/cells/s2-step9050-f4of5-d1of4,not_executed,,,not_evaluated
362,s2-step9050-f4of5-d1of2,2,7,9050,,4,5,0.800,1,2,0.50,False,fresh_execution,fresh_execution,,,,,343,worker_07,results/raw/{stage18_run_id}/workers/worker_07/cells/s2-step9050-f4of5-d1of2,not_executed,,,not_evaluated
363,s2-step9050-f4of5-d3of4,2,7,9050,,4,5,0.800,3,4,0.75,False,fresh_execution,fresh_execution,,,,,344,worker_08,results/raw/{stage18_run_id}/workers/worker_08/cells/s2-step9050-f4of5-d3of4,not_executed,,,not_evaluated
364,s2-step9050-f17of20-d1of4,2,7,9050,,17,20,0.850,1,4,0.25,False,fresh_execution,fresh_execution,,,,,345,worker_09,results/raw/{stage18_run_id}/workers/worker_09/cells/s2-step9050-f17of20-d1of4,not_executed,,,not_evaluated
365,s2-step9050-f17of20-d1of2,2,7,9050,,17,20,0.850,1,2,0.50,False,fresh_execution,fresh_execution,,,,,346,worker_10,results/raw/{stage18_run_id}/workers/worker_10/cells/s2-step9050-f17of20-d1of2,not_executed,,,not_evaluated
366,s2-step9050-f17of20-d3of4,2,7,9050,,17,20,0.850,3,4,0.75,False,fresh_execution,fresh_execution,,,,,347,worker_11,results/raw/{stage18_run_id}/workers/worker_11/cells/s2-step9050-f17of20-d3of4,not_executed,,,not_evaluated
367,s2-step9050-f9of10-d1of4,2,7,9050,,9,10,0.900,1,4,0.25,False,fresh_execution,fresh_execution,,,,,348,worker_00,results/raw/{stage18_run_id}/workers/worker_00/cells/s2-step9050-f9of10-d1of4,not_executed,,,not_evaluated
368,s2-step9050-f9of10-d1of2,2,7,9050,,9,10,0.900,1,2,0.50,False,fresh_execution,fresh_execution,,,,,349,worker_01,results/raw/{stage18_run_id}/workers/worker_01/cells/s2-step9050-f9of10-d1of2,not_executed,,,not_evaluated
369,s2-step9050-f9of10-d3of4,2,7,9050,,9,10,0.900,3,4,0.75,False,fresh_execution,fresh_execution,,,,,350,worker_02,results/raw/{stage18_run_id}/workers/worker_02/cells/s2-step9050-f9of10-d3of4,not_executed,,,not_evaluated
370,s2-step9050-f19of20-d1of4,2,7,9050,,19,20,0.950,1,4,0.25,False,fresh_execution,fresh_execution,,,,,351,worker_03,results/raw/{stage18_run_id}/workers/worker_03/cells/s2-step9050-f19of20-d1of4,not_executed,,,not_evaluated
371,s2-step9050-f19of20-d1of2,2,7,9050,,19,20,0.950,1,2,0.50,False,fresh_execution,fresh_execution,,,,,352,worker_04,results/raw/{stage18_run_id}/workers/worker_04/cells/s2-step9050-f19of20-d1of2,not_executed,,,not_evaluated
372,s2-step9050-f19of20-d3of4,2,7,9050,,19,20,0.950,3,4,0.75,False,fresh_execution,fresh_execution,,,,,353,worker_05,results/raw/{stage18_run_id}/workers/worker_05/cells/s2-step9050-f19of20-d3of4,not_executed,,,not_evaluated
373,s2-step9050-f39of40-d1of4,2,7,9050,,39,40,0.975,1,4,0.25,False,fresh_execution,fresh_execution,,,,,354,worker_06,results/raw/{stage18_run_id}/workers/worker_06/cells/s2-step9050-f39of40-d1of4,not_executed,,,not_evaluated
374,s2-step9050-f39of40-d1of2,2,7,9050,,39,40,0.975,1,2,0.50,False,fresh_execution,fresh_execution,,,,,355,worker_07,results/raw/{stage18_run_id}/workers/worker_07/cells/s2-step9050-f39of40-d1of2,not_executed,,,not_evaluated
375,s2-step9050-f39of40-d3of4,2,7,9050,,39,40,0.975,3,4,0.75,False,fresh_execution,fresh_execution,,,,,356,worker_08,results/raw/{stage18_run_id}/workers/worker_08/cells/s2-step9050-f39of40-d3of4,not_executed,,,not_evaluated
376,s2-step9050-f99of100-d1of4,2,7,9050,,99,100,0.990,1,4,0.25,False,fresh_execution,fresh_execution,,,,,357,worker_09,results/raw/{stage18_run_id}/workers/worker_09/cells/s2-step9050-f99of100-d1of4,not_executed,,,not_evaluated
377,s2-step9050-f99of100-d1of2,2,7,9050,,99,100,0.990,1,2,0.50,True,fresh_execution,fresh_execution,,,,,358,worker_10,results/raw/{stage18_run_id}/workers/worker_10/cells/s2-step9050-f99of100-d1of2,not_executed,,,not_evaluated
378,s2-step9050-f99of100-d3of4,2,7,9050,,99,100,0.990,3,4,0.75,False,fresh_execution,fresh_execution,,,,,359,worker_11,results/raw/{stage18_run_id}/workers/worker_11/cells/s2-step9050-f99of100-d3of4,not_executed,,,not_evaluated
379,s3-step200-f4of5-d1of4,3,1,200,,4,5,0.800,1,4,0.25,False,fresh_execution,fresh_execution,,,,,360,worker_00,results/raw/{stage18_run_id}/workers/worker_00/cells/s3-step200-f4of5-d1of4,not_executed,,,not_evaluated
380,s3-step200-f4of5-d1of2,3,1,200,,4,5,0.800,1,2,0.50,False,fresh_execution,fresh_execution,,,,,361,worker_01,results/raw/{stage18_run_id}/workers/worker_01/cells/s3-step200-f4of5-d1of2,not_executed,,,not_evaluated
381,s3-step200-f4of5-d3of4,3,1,200,,4,5,0.800,3,4,0.75,False,fresh_execution,fresh_execution,,,,,362,worker_02,results/raw/{stage18_run_id}/workers/worker_02/cells/s3-step200-f4of5-d3of4,not_executed,,,not_evaluated
382,s3-step200-f17of20-d1of4,3,1,200,,17,20,0.850,1,4,0.25,False,fresh_execution,fresh_execution,,,,,363,worker_03,results/raw/{stage18_run_id}/workers/worker_03/cells/s3-step200-f17of20-d1of4,not_executed,,,not_evaluated
383,s3-step200-f17of20-d1of2,3,1,200,,17,20,0.850,1,2,0.50,False,fresh_execution,fresh_execution,,,,,364,worker_04,results/raw/{stage18_run_id}/workers/worker_04/cells/s3-step200-f17of20-d1of2,not_executed,,,not_evaluated
384,s3-step200-f17of20-d3of4,3,1,200,,17,20,0.850,3,4,0.75,False,fresh_execution,fresh_execution,,,,,365,worker_05,results/raw/{stage18_run_id}/workers/worker_05/cells/s3-step200-f17of20-d3of4,not_executed,,,not_evaluated
385,s3-step200-f9of10-d1of4,3,1,200,,9,10,0.900,1,4,0.25,False,fresh_execution,fresh_execution,,,,,366,worker_06,results/raw/{stage18_run_id}/workers/worker_06/cells/s3-step200-f9of10-d1of4,not_executed,,,not_evaluated
386,s3-step200-f9of10-d1of2,3,1,200,,9,10,0.900,1,2,0.50,False,fresh_execution,fresh_execution,,,,,367,worker_07,results/raw/{stage18_run_id}/workers/worker_07/cells/s3-step200-f9of10-d1of2,not_executed,,,not_evaluated
387,s3-step200-f9of10-d3of4,3,1,200,,9,10,0.900,3,4,0.75,False,fresh_execution,fresh_execution,,,,,368,worker_08,results/raw/{stage18_run_id}/workers/worker_08/cells/s3-step200-f9of10-d3of4,not_executed,,,not_evaluated
388,s3-step200-f19of20-d1of4,3,1,200,,19,20,0.950,1,4,0.25,False,fresh_execution,fresh_execution,,,,,369,worker_09,results/raw/{stage18_run_id}/workers/worker_09/cells/s3-step200-f19of20-d1of4,not_executed,,,not_evaluated
389,s3-step200-f19of20-d1of2,3,1,200,,19,20,0.950,1,2,0.50,False,fresh_execution,fresh_execution,,,,,370,worker_10,results/raw/{stage18_run_id}/workers/worker_10/cells/s3-step200-f19of20-d1of2,not_executed,,,not_evaluated
390,s3-step200-f19of20-d3of4,3,1,200,,19,20,0.950,3,4,0.75,False,fresh_execution,fresh_execution,,,,,371,worker_11,results/raw/{stage18_run_id}/workers/worker_11/cells/s3-step200-f19of20-d3of4,not_executed,,,not_evaluated
391,s3-step200-f39of40-d1of4,3,1,200,,39,40,0.975,1,4,0.25,False,fresh_execution,fresh_execution,,,,,372,worker_00,results/raw/{stage18_run_id}/workers/worker_00/cells/s3-step200-f39of40-d1of4,not_executed,,,not_evaluated
392,s3-step200-f39of40-d1of2,3,1,200,,39,40,0.975,1,2,0.50,False,fresh_execution,fresh_execution,,,,,373,worker_01,results/raw/{stage18_run_id}/workers/worker_01/cells/s3-step200-f39of40-d1of2,not_executed,,,not_evaluated
393,s3-step200-f39of40-d3of4,3,1,200,,39,40,0.975,3,4,0.75,False,fresh_execution,fresh_execution,,,,,374,worker_02,results/raw/{stage18_run_id}/workers/worker_02/cells/s3-step200-f39of40-d3of4,not_executed,,,not_evaluated
394,s3-step200-f99of100-d1of4,3,1,200,,99,100,0.990,1,4,0.25,False,fresh_execution,fresh_execution,,,,,375,worker_03,results/raw/{stage18_run_id}/workers/worker_03/cells/s3-step200-f99of100-d1of4,not_executed,,,not_evaluated
395,s3-step200-f99of100-d1of2,3,1,200,,99,100,0.990,1,2,0.50,True,fresh_execution,fresh_execution,,,,,376,worker_04,results/raw/{stage18_run_id}/workers/worker_04/cells/s3-step200-f99of100-d1of2,not_executed,,,not_evaluated
396,s3-step200-f99of100-d3of4,3,1,200,,99,100,0.990,3,4,0.75,False,fresh_execution,fresh_execution,,,,,377,worker_05,results/raw/{stage18_run_id}/workers/worker_05/cells/s3-step200-f99of100-d3of4,not_executed,,,not_evaluated
397,s3-step3400-f4of5-d1of4,3,2,3400,,4,5,0.800,1,4,0.25,False,fresh_execution,fresh_execution,,,,,378,worker_06,results/raw/{stage18_run_id}/workers/worker_06/cells/s3-step3400-f4of5-d1of4,not_executed,,,not_evaluated
398,s3-step3400-f4of5-d1of2,3,2,3400,,4,5,0.800,1,2,0.50,False,fresh_execution,fresh_execution,,,,,379,worker_07,results/raw/{stage18_run_id}/workers/worker_07/cells/s3-step3400-f4of5-d1of2,not_executed,,,not_evaluated
399,s3-step3400-f4of5-d3of4,3,2,3400,,4,5,0.800,3,4,0.75,False,fresh_execution,fresh_execution,,,,,380,worker_08,results/raw/{stage18_run_id}/workers/worker_08/cells/s3-step3400-f4of5-d3of4,not_executed,,,not_evaluated
400,s3-step3400-f17of20-d1of4,3,2,3400,,17,20,0.850,1,4,0.25,False,fresh_execution,fresh_execution,,,,,381,worker_09,results/raw/{stage18_run_id}/workers/worker_09/cells/s3-step3400-f17of20-d1of4,not_executed,,,not_evaluated
401,s3-step3400-f17of20-d1of2,3,2,3400,,17,20,0.850,1,2,0.50,False,fresh_execution,fresh_execution,,,,,382,worker_10,results/raw/{stage18_run_id}/workers/worker_10/cells/s3-step3400-f17of20-d1of2,not_executed,,,not_evaluated
402,s3-step3400-f17of20-d3of4,3,2,3400,,17,20,0.850,3,4,0.75,False,fresh_execution,fresh_execution,,,,,383,worker_11,results/raw/{stage18_run_id}/workers/worker_11/cells/s3-step3400-f17of20-d3of4,not_executed,,,not_evaluated
403,s3-step3400-f9of10-d1of4,3,2,3400,,9,10,0.900,1,4,0.25,False,fresh_execution,fresh_execution,,,,,384,worker_00,results/raw/{stage18_run_id}/workers/worker_00/cells/s3-step3400-f9of10-d1of4,not_executed,,,not_evaluated
404,s3-step3400-f9of10-d1of2,3,2,3400,,9,10,0.900,1,2,0.50,False,fresh_execution,fresh_execution,,,,,385,worker_01,results/raw/{stage18_run_id}/workers/worker_01/cells/s3-step3400-f9of10-d1of2,not_executed,,,not_evaluated
405,s3-step3400-f9of10-d3of4,3,2,3400,,9,10,0.900,3,4,0.75,False,fresh_execution,fresh_execution,,,,,386,worker_02,results/raw/{stage18_run_id}/workers/worker_02/cells/s3-step3400-f9of10-d3of4,not_executed,,,not_evaluated
406,s3-step3400-f19of20-d1of4,3,2,3400,,19,20,0.950,1,4,0.25,False,fresh_execution,fresh_execution,,,,,387,worker_03,results/raw/{stage18_run_id}/workers/worker_03/cells/s3-step3400-f19of20-d1of4,not_executed,,,not_evaluated
407,s3-step3400-f19of20-d1of2,3,2,3400,,19,20,0.950,1,2,0.50,False,fresh_execution,fresh_execution,,,,,388,worker_04,results/raw/{stage18_run_id}/workers/worker_04/cells/s3-step3400-f19of20-d1of2,not_executed,,,not_evaluated
408,s3-step3400-f19of20-d3of4,3,2,3400,,19,20,0.950,3,4,0.75,False,fresh_execution,fresh_execution,,,,,389,worker_05,results/raw/{stage18_run_id}/workers/worker_05/cells/s3-step3400-f19of20-d3of4,not_executed,,,not_evaluated
409,s3-step3400-f39of40-d1of4,3,2,3400,,39,40,0.975,1,4,0.25,False,fresh_execution,fresh_execution,,,,,390,worker_06,results/raw/{stage18_run_id}/workers/worker_06/cells/s3-step3400-f39of40-d1of4,not_executed,,,not_evaluated
410,s3-step3400-f39of40-d1of2,3,2,3400,,39,40,0.975,1,2,0.50,False,fresh_execution,fresh_execution,,,,,391,worker_07,results/raw/{stage18_run_id}/workers/worker_07/cells/s3-step3400-f39of40-d1of2,not_executed,,,not_evaluated
411,s3-step3400-f39of40-d3of4,3,2,3400,,39,40,0.975,3,4,0.75,False,fresh_execution,fresh_execution,,,,,392,worker_08,results/raw/{stage18_run_id}/workers/worker_08/cells/s3-step3400-f39of40-d3of4,not_executed,,,not_evaluated
412,s3-step3400-f99of100-d1of4,3,2,3400,,99,100,0.990,1,4,0.25,False,fresh_execution,fresh_execution,,,,,393,worker_09,results/raw/{stage18_run_id}/workers/worker_09/cells/s3-step3400-f99of100-d1of4,not_executed,,,not_evaluated
