cell_index,cell_id,fidelity_numerator,fidelity_denominator,displayed_fidelity,distinctness_numerator,distinctness_denominator,displayed_jaccard_cutoff,circuit_count,minimum_retained_components,maximum_retained_components,mean_retained_components,median_retained_components,minimum_retained_proportion,maximum_retained_proportion,mean_retained_proportion,median_retained_proportion,stage18_run_id,model_seed,checkpoint_index,checkpoint_step,global_cell_index
461,s3-step8500-f19of20-d1of2,19,20,0.950,1,2,0.50,0,,,,,,,,,stage18-scaling-24a9adb84176,3,5,8500,461
462,s3-step8500-f19of20-d3of4,19,20,0.950,3,4,0.75,0,,,,,,,,,stage18-scaling-24a9adb84176,3,5,8500,462
463,s3-step8500-f39of40-d1of4,39,40,0.975,1,4,0.25,0,,,,,,,,,stage18-scaling-24a9adb84176,3,5,8500,463
464,s3-step8500-f39of40-d1of2,39,40,0.975,1,2,0.50,0,,,,,,,,,stage18-scaling-24a9adb84176,3,5,8500,464
465,s3-step8500-f39of40-d3of4,39,40,0.975,3,4,0.75,0,,,,,,,,,stage18-scaling-24a9adb84176,3,5,8500,465
466,s3-step8500-f99of100-d1of4,99,100,0.990,1,4,0.25,0,,,,,,,,,stage18-scaling-24a9adb84176,3,5,8500,466
467,s3-step8500-f99of100-d1of2,99,100,0.990,1,2,0.50,0,,,,,,,,,stage18-scaling-24a9adb84176,3,5,8500,467
468,s3-step8500-f99of100-d3of4,99,100,0.990,3,4,0.75,0,,,,,,,,,stage18-scaling-24a9adb84176,3,5,8500,468
469,s3-step8650-f4of5-d1of4,4,5,0.800,1,4,0.25,0,,,,,,,,,stage18-scaling-24a9adb84176,3,6,8650,469
470,s3-step8650-f4of5-d1of2,4,5,0.800,1,2,0.50,0,,,,,,,,,stage18-scaling-24a9adb84176,3,6,8650,470
471,s3-step8650-f4of5-d3of4,4,5,0.800,3,4,0.75,0,,,,,,,,,stage18-scaling-24a9adb84176,3,6,8650,471
472,s3-step8650-f17of20-d1of4,17,20,0.850,1,4,0.25,0,,,,,,,,,stage18-scaling-24a9adb84176,3,6,8650,472
473,s3-step8650-f17of20-d1of2,17,20,0.850,1,2,0.50,0,,,,,,,,,stage18-scaling-24a9adb84176,3,6,8650,473
474,s3-step8650-f17of20-d3of4,17,20,0.850,3,4,0.75,0,,,,,,,,,stage18-scaling-24a9adb84176,3,6,8650,474
475,s3-step8650-f9of10-d1of4,9,10,0.900,1,4,0.25,0,,,,,,,,,stage18-scaling-24a9adb84176,3,6,8650,475
476,s3-step8650-f9of10-d1of2,9,10,0.900,1,2,0.50,0,,,,,,,,,stage18-scaling-24a9adb84176,3,6,8650,476
477,s3-step8650-f9of10-d3of4,9,10,0.900,3,4,0.75,0,,,,,,,,,stage18-scaling-24a9adb84176,3,6,8650,477
478,s3-step8650-f19of20-d1of4,19,20,0.950,1,4,0.25,0,,,,,,,,,stage18-scaling-24a9adb84176,3,6,8650,478
479,s3-step8650-f19of20-d1of2,19,20,0.950,1,2,0.50,0,,,,,,,,,stage18-scaling-24a9adb84176,3,6,8650,479
480,s3-step8650-f19of20-d3of4,19,20,0.950,3,4,0.75,0,,,,,,,,,stage18-scaling-24a9adb84176,3,6,8650,480
481,s3-step8650-f39of40-d1of4,39,40,0.975,1,4,0.25,0,,,,,,,,,stage18-scaling-24a9adb84176,3,6,8650,481
482,s3-step8650-f39of40-d1of2,39,40,0.975,1,2,0.50,0,,,,,,,,,stage18-scaling-24a9adb84176,3,6,8650,482
483,s3-step8650-f39of40-d3of4,39,40,0.975,3,4,0.75,0,,,,,,,,,stage18-scaling-24a9adb84176,3,6,8650,483
484,s3-step8650-f99of100-d1of4,99,100,0.990,1,4,0.25,0,,,,,,,,,stage18-scaling-24a9adb84176,3,6,8650,484
485,s3-step8650-f99of100-d1of2,99,100,0.990,1,2,0.50,0,,,,,,,,,stage18-scaling-24a9adb84176,3,6,8650,485
486,s3-step8650-f99of100-d3of4,99,100,0.990,3,4,0.75,0,,,,,,,,,stage18-scaling-24a9adb84176,3,6,8650,486
487,s3-step9050-f4of5-d1of4,4,5,0.800,1,4,0.25,2,211,216,213.5,213.5,0.40891472868217055,0.4186046511627907,0.41375968992248063,0.41375968992248063,stage18-scaling-24a9adb84176,3,7,9050,487
488,s3-step9050-f4of5-d1of2,4,5,0.800,1,2,0.50,6,208,222,214.66666666666666,215.0,0.40310077519379844,0.43023255813953487,0.4160206718346253,0.4166666666666667,stage18-scaling-24a9adb84176,3,7,9050,488
489,s3-step9050-f4of5-d3of4,4,5,0.800,3,4,0.75,6,208,222,214.66666666666666,215.0,0.40310077519379844,0.43023255813953487,0.4160206718346253,0.4166666666666667,stage18-scaling-24a9adb84176,3,7,9050,489
490,s3-step9050-f17of20-d1of4,17,20,0.850,1,4,0.25,0,,,,,,,,,stage18-scaling-24a9adb84176,3,7,9050,490
491,s3-step9050-f17of20-d1of2,17,20,0.850,1,2,0.50,0,,,,,,,,,stage18-scaling-24a9adb84176,3,7,9050,491
492,s3-step9050-f17of20-d3of4,17,20,0.850,3,4,0.75,0,,,,,,,,,stage18-scaling-24a9adb84176,3,7,9050,492
493,s3-step9050-f9of10-d1of4,9,10,0.900,1,4,0.25,0,,,,,,,,,stage18-scaling-24a9adb84176,3,7,9050,493
494,s3-step9050-f9of10-d1of2,9,10,0.900,1,2,0.50,0,,,,,,,,,stage18-scaling-24a9adb84176,3,7,9050,494
495,s3-step9050-f9of10-d3of4,9,10,0.900,3,4,0.75,0,,,,,,,,,stage18-scaling-24a9adb84176,3,7,9050,495
496,s3-step9050-f19of20-d1of4,19,20,0.950,1,4,0.25,0,,,,,,,,,stage18-scaling-24a9adb84176,3,7,9050,496
497,s3-step9050-f19of20-d1of2,19,20,0.950,1,2,0.50,0,,,,,,,,,stage18-scaling-24a9adb84176,3,7,9050,497
498,s3-step9050-f19of20-d3of4,19,20,0.950,3,4,0.75,0,,,,,,,,,stage18-scaling-24a9adb84176,3,7,9050,498
499,s3-step9050-f39of40-d1of4,39,40,0.975,1,4,0.25,0,,,,,,,,,stage18-scaling-24a9adb84176,3,7,9050,499
500,s3-step9050-f39of40-d1of2,39,40,0.975,1,2,0.50,0,,,,,,,,,stage18-scaling-24a9adb84176,3,7,9050,500
501,s3-step9050-f39of40-d3of4,39,40,0.975,3,4,0.75,0,,,,,,,,,stage18-scaling-24a9adb84176,3,7,9050,501
502,s3-step9050-f99of100-d1of4,99,100,0.990,1,4,0.25,0,,,,,,,,,stage18-scaling-24a9adb84176,3,7,9050,502
503,s3-step9050-f99of100-d1of2,99,100,0.990,1,2,0.50,0,,,,,,,,,stage18-scaling-24a9adb84176,3,7,9050,503
504,s3-step9050-f99of100-d3of4,99,100,0.990,3,4,0.75,0,,,,,,,,,stage18-scaling-24a9adb84176,3,7,9050,504
505,s4-step200-f4of5-d1of4,4,5,0.800,1,4,0.25,0,,,,,,,,,stage18-scaling-24a9adb84176,4,1,200,505
506,s4-step200-f4of5-d1of2,4,5,0.800,1,2,0.50,0,,,,,,,,,stage18-scaling-24a9adb84176,4,1,200,506
507,s4-step200-f4of5-d3of4,4,5,0.800,3,4,0.75,0,,,,,,,,,stage18-scaling-24a9adb84176,4,1,200,507
508,s4-step200-f17of20-d1of4,17,20,0.850,1,4,0.25,0,,,,,,,,,stage18-scaling-24a9adb84176,4,1,200,508
509,s4-step200-f17of20-d1of2,17,20,0.850,1,2,0.50,0,,,,,,,,,stage18-scaling-24a9adb84176,4,1,200,509
510,s4-step200-f17of20-d3of4,17,20,0.850,3,4,0.75,0,,,,,,,,,stage18-scaling-24a9adb84176,4,1,200,510
511,s4-step200-f9of10-d1of4,9,10,0.900,1,4,0.25,0,,,,,,,,,stage18-scaling-24a9adb84176,4,1,200,511
512,s4-step200-f9of10-d1of2,9,10,0.900,1,2,0.50,0,,,,,,,,,stage18-scaling-24a9adb84176,4,1,200,512
513,s4-step200-f9of10-d3of4,9,10,0.900,3,4,0.75,0,,,,,,,,,stage18-scaling-24a9adb84176,4,1,200,513
514,s4-step200-f19of20-d1of4,19,20,0.950,1,4,0.25,0,,,,,,,,,stage18-scaling-24a9adb84176,4,1,200,514
515,s4-step200-f19of20-d1of2,19,20,0.950,1,2,0.50,0,,,,,,,,,stage18-scaling-24a9adb84176,4,1,200,515
516,s4-step200-f19of20-d3of4,19,20,0.950,3,4,0.75,0,,,,,,,,,stage18-scaling-24a9adb84176,4,1,200,516
517,s4-step200-f39of40-d1of4,39,40,0.975,1,4,0.25,0,,,,,,,,,stage18-scaling-24a9adb84176,4,1,200,517
518,s4-step200-f39of40-d1of2,39,40,0.975,1,2,0.50,0,,,,,,,,,stage18-scaling-24a9adb84176,4,1,200,518
519,s4-step200-f39of40-d3of4,39,40,0.975,3,4,0.75,0,,,,,,,,,stage18-scaling-24a9adb84176,4,1,200,519
520,s4-step200-f99of100-d1of4,99,100,0.990,1,4,0.25,0,,,,,,,,,stage18-scaling-24a9adb84176,4,1,200,520
521,s4-step200-f99of100-d1of2,99,100,0.990,1,2,0.50,0,,,,,,,,,stage18-scaling-24a9adb84176,4,1,200,521
522,s4-step200-f99of100-d3of4,99,100,0.990,3,4,0.75,0,,,,,,,,,stage18-scaling-24a9adb84176,4,1,200,522
523,s4-step3400-f4of5-d1of4,4,5,0.800,1,4,0.25,0,,,,,,,,,stage18-scaling-24a9adb84176,4,2,3400,523
524,s4-step3400-f4of5-d1of2,4,5,0.800,1,2,0.50,0,,,,,,,,,stage18-scaling-24a9adb84176,4,2,3400,524
525,s4-step3400-f4of5-d3of4,4,5,0.800,3,4,0.75,0,,,,,,,,,stage18-scaling-24a9adb84176,4,2,3400,525
526,s4-step3400-f17of20-d1of4,17,20,0.850,1,4,0.25,0,,,,,,,,,stage18-scaling-24a9adb84176,4,2,3400,526
527,s4-step3400-f17of20-d1of2,17,20,0.850,1,2,0.50,0,,,,,,,,,stage18-scaling-24a9adb84176,4,2,3400,527
528,s4-step3400-f17of20-d3of4,17,20,0.850,3,4,0.75,0,,,,,,,,,stage18-scaling-24a9adb84176,4,2,3400,528
529,s4-step3400-f9of10-d1of4,9,10,0.900,1,4,0.25,0,,,,,,,,,stage18-scaling-24a9adb84176,4,2,3400,529
530,s4-step3400-f9of10-d1of2,9,10,0.900,1,2,0.50,0,,,,,,,,,stage18-scaling-24a9adb84176,4,2,3400,530
531,s4-step3400-f9of10-d3of4,9,10,0.900,3,4,0.75,0,,,,,,,,,stage18-scaling-24a9adb84176,4,2,3400,531
532,s4-step3400-f19of20-d1of4,19,20,0.950,1,4,0.25,0,,,,,,,,,stage18-scaling-24a9adb84176,4,2,3400,532
533,s4-step3400-f19of20-d1of2,19,20,0.950,1,2,0.50,0,,,,,,,,,stage18-scaling-24a9adb84176,4,2,3400,533
534,s4-step3400-f19of20-d3of4,19,20,0.950,3,4,0.75,0,,,,,,,,,stage18-scaling-24a9adb84176,4,2,3400,534
535,s4-step3400-f39of40-d1of4,39,40,0.975,1,4,0.25,0,,,,,,,,,stage18-scaling-24a9adb84176,4,2,3400,535
536,s4-step3400-f39of40-d1of2,39,40,0.975,1,2,0.50,0,,,,,,,,,stage18-scaling-24a9adb84176,4,2,3400,536
537,s4-step3400-f39of40-d3of4,39,40,0.975,3,4,0.75,0,,,,,,,,,stage18-scaling-24a9adb84176,4,2,3400,537
538,s4-step3400-f99of100-d1of4,99,100,0.990,1,4,0.25,0,,,,,,,,,stage18-scaling-24a9adb84176,4,2,3400,538
539,s4-step3400-f99of100-d1of2,99,100,0.990,1,2,0.50,0,,,,,,,,,stage18-scaling-24a9adb84176,4,2,3400,539
540,s4-step3400-f99of100-d3of4,99,100,0.990,3,4,0.75,0,,,,,,,,,stage18-scaling-24a9adb84176,4,2,3400,540
541,s4-step7450-f4of5-d1of4,4,5,0.800,1,4,0.25,5,50,56,52.4,51,0.09689922480620156,0.10852713178294573,0.10155038759689923,0.09883720930232558,stage18-scaling-24a9adb84176,4,3,7450,541
542,s4-step7450-f4of5-d1of2,4,5,0.800,1,2,0.50,6,50,56,52.333333333333336,51.5,0.09689922480620156,0.10852713178294573,0.10142118863049096,0.0998062015503876,stage18-scaling-24a9adb84176,4,3,7450,542
543,s4-step7450-f4of5-d3of4,4,5,0.800,3,4,0.75,6,50,56,52.333333333333336,51.5,0.09689922480620156,0.10852713178294573,0.10142118863049096,0.0998062015503876,stage18-scaling-24a9adb84176,4,3,7450,543
544,s4-step7450-f17of20-d1of4,17,20,0.850,1,4,0.25,4,50,57,54,54.5,0.09689922480620156,0.11046511627906977,0.10465116279069768,0.10562015503875968,stage18-scaling-24a9adb84176,4,3,7450,544
545,s4-step7450-f17of20-d1of2,17,20,0.850,1,2,0.50,6,50,58,55,55.5,0.09689922480620156,0.1124031007751938,0.1065891472868217,0.10755813953488372,stage18-scaling-24a9adb84176,4,3,7450,545
546,s4-step7450-f17of20-d3of4,17,20,0.850,3,4,0.75,6,50,58,55,55.5,0.09689922480620156,0.1124031007751938,0.1065891472868217,0.10755813953488372,stage18-scaling-24a9adb84176,4,3,7450,546
547,s4-step7450-f9of10-d1of4,9,10,0.900,1,4,0.25,3,57,63,60.666666666666664,62,0.11046511627906977,0.12209302325581395,0.11757105943152454,0.12015503875968993,stage18-scaling-24a9adb84176,4,3,7450,547
548,s4-step7450-f9of10-d1of2,9,10,0.900,1,2,0.50,6,57,65,61.833333333333336,62.0,0.11046511627906977,0.12596899224806202,0.11983204134366926,0.12015503875968993,stage18-scaling-24a9adb84176,4,3,7450,548
549,s4-step7450-f9of10-d3of4,9,10,0.900,3,4,0.75,6,57,65,61.833333333333336,62.0,0.11046511627906977,0.12596899224806202,0.11983204134366926,0.12015503875968993,stage18-scaling-24a9adb84176,4,3,7450,549
550,s4-step7450-f19of20-d1of4,19,20,0.950,1,4,0.25,5,66,69,67.8,68,0.12790697674418605,0.13372093023255813,0.1313953488372093,0.13178294573643412,stage18-scaling-24a9adb84176,4,3,7450,550
551,s4-step7450-f19of20-d1of2,19,20,0.950,1,2,0.50,6,66,69,67.83333333333333,68.0,0.12790697674418605,0.13372093023255813,0.13145994832041344,0.13178294573643412,stage18-scaling-24a9adb84176,4,3,7450,551
552,s4-step7450-f19of20-d3of4,19,20,0.950,3,4,0.75,6,66,69,67.83333333333333,68.0,0.12790697674418605,0.13372093023255813,0.13145994832041344,0.13178294573643412,stage18-scaling-24a9adb84176,4,3,7450,552
553,s4-step7450-f39of40-d1of4,39,40,0.975,1,4,0.25,5,68,83,75.6,76,0.13178294573643412,0.16085271317829458,0.14651162790697675,0.14728682170542637,stage18-scaling-24a9adb84176,4,3,7450,553
554,s4-step7450-f39of40-d1of2,39,40,0.975,1,2,0.50,7,68,83,77.42857142857143,76,0.13178294573643412,0.16085271317829458,0.15005537098560356,0.14728682170542637,stage18-scaling-24a9adb84176,4,3,7450,554
555,s4-step7450-f39of40-d3of4,39,40,0.975,3,4,0.75,7,68,83,77.42857142857143,76,0.13178294573643412,0.16085271317829458,0.15005537098560356,0.14728682170542637,stage18-scaling-24a9adb84176,4,3,7450,555
556,s4-step7450-f99of100-d1of4,99,100,0.990,1,4,0.25,4,86,90,88.25,88.5,0.16666666666666666,0.1744186046511628,0.17102713178294573,0.17151162790697674,stage18-scaling-24a9adb84176,4,3,7450,556
557,s4-step7450-f99of100-d1of2,99,100,0.990,1,2,0.50,7,82,90,87.28571428571429,88,0.15891472868217055,0.1744186046511628,0.16915836101882614,0.17054263565891473,stage18-scaling-24a9adb84176,4,3,7450,557
558,s4-step7450-f99of100-d3of4,99,100,0.990,3,4,0.75,7,82,90,87.28571428571429,88,0.15891472868217055,0.1744186046511628,0.16915836101882614,0.17054263565891473,stage18-scaling-24a9adb84176,4,3,7450,558
559,s4-step8150-f4of5-d1of4,4,5,0.800,1,4,0.25,4,47,49,48.25,48.5,0.09108527131782945,0.09496124031007752,0.0935077519379845,0.0939922480620155,stage18-scaling-24a9adb84176,4,4,8150,559
560,s4-step8150-f4of5-d1of2,4,5,0.800,1,2,0.50,6,47,49,48.333333333333336,48.5,0.09108527131782945,0.09496124031007752,0.09366925064599484,0.0939922480620155,stage18-scaling-24a9adb84176,4,4,8150,560
561,s4-step8150-f4of5-d3of4,4,5,0.800,3,4,0.75,6,47,49,48.333333333333336,48.5,0.09108527131782945,0.09496124031007752,0.09366925064599484,0.0939922480620155,stage18-scaling-24a9adb84176,4,4,8150,561
562,s4-step8150-f17of20-d1of4,17,20,0.850,1,4,0.25,3,49,51,50,50,0.09496124031007752,0.09883720930232558,0.09689922480620156,0.09689922480620156,stage18-scaling-24a9adb84176,4,4,8150,562
563,s4-step8150-f17of20-d1of2,17,20,0.850,1,2,0.50,6,49,51,50.166666666666664,50.5,0.09496124031007752,0.09883720930232558,0.09722222222222222,0.09786821705426357,stage18-scaling-24a9adb84176,4,4,8150,563
564,s4-step8150-f17of20-d3of4,17,20,0.850,3,4,0.75,6,49,51,50.166666666666664,50.5,0.09496124031007752,0.09883720930232558,0.09722222222222222,0.09786821705426357,stage18-scaling-24a9adb84176,4,4,8150,564
565,s4-step8150-f9of10-d1of4,9,10,0.900,1,4,0.25,3,52,55,53.666666666666664,54,0.10077519379844961,0.1065891472868217,0.10400516795865633,0.10465116279069768,stage18-scaling-24a9adb84176,4,4,8150,565
566,s4-step8150-f9of10-d1of2,9,10,0.900,1,2,0.50,6,52,55,54.166666666666664,54.5,0.10077519379844961,0.1065891472868217,0.10497416020671835,0.10562015503875968,stage18-scaling-24a9adb84176,4,4,8150,566
567,s4-step8150-f9of10-d3of4,9,10,0.900,3,4,0.75,6,52,55,54.166666666666664,54.5,0.10077519379844961,0.1065891472868217,0.10497416020671835,0.10562015503875968,stage18-scaling-24a9adb84176,4,4,8150,567
568,s4-step8150-f19of20-d1of4,19,20,0.950,1,4,0.25,4,58,60,59.25,59.5,0.1124031007751938,0.11627906976744186,0.11482558139534883,0.11531007751937984,stage18-scaling-24a9adb84176,4,4,8150,568
569,s4-step8150-f19of20-d1of2,19,20,0.950,1,2,0.50,6,58,60,59.333333333333336,59.5,0.1124031007751938,0.11627906976744186,0.11498708010335917,0.11531007751937984,stage18-scaling-24a9adb84176,4,4,8150,569
570,s4-step8150-f19of20-d3of4,19,20,0.950,3,4,0.75,6,58,60,59.333333333333336,59.5,0.1124031007751938,0.11627906976744186,0.11498708010335917,0.11531007751937984,stage18-scaling-24a9adb84176,4,4,8150,570
571,s4-step8150-f39of40-d1of4,39,40,0.975,1,4,0.25,3,62,70,65.33333333333333,64,0.12015503875968993,0.13565891472868216,0.12661498708010335,0.12403100775193798,stage18-scaling-24a9adb84176,4,4,8150,571
572,s4-step8150-f39of40-d1of2,39,40,0.975,1,2,0.50,6,62,70,66.5,67.5,0.12015503875968993,0.13565891472868216,0.12887596899224807,0.1308139534883721,stage18-scaling-24a9adb84176,4,4,8150,572
573,s4-step8150-f39of40-d3of4,39,40,0.975,3,4,0.75,6,62,70,66.5,67.5,0.12015503875968993,0.13565891472868216,0.12887596899224807,0.1308139534883721,stage18-scaling-24a9adb84176,4,4,8150,573
574,s4-step8150-f99of100-d1of4,99,100,0.990,1,4,0.25,4,72,77,74.25,74.0,0.13953488372093023,0.14922480620155038,0.1438953488372093,0.1434108527131783,stage18-scaling-24a9adb84176,4,4,8150,574
575,s4-step8150-f99of100-d1of2,99,100,0.990,1,2,0.50,7,72,78,75.28571428571429,75,0.13953488372093023,0.1511627906976744,0.14590254706533776,0.14534883720930233,stage18-scaling-24a9adb84176,4,4,8150,575
576,s4-step8150-f99of100-d3of4,99,100,0.990,3,4,0.75,7,72,78,75.28571428571429,75,0.13953488372093023,0.1511627906976744,0.14590254706533776,0.14534883720930233,stage18-scaling-24a9adb84176,4,4,8150,576
577,s4-step8500-f4of5-d1of4,4,5,0.800,1,4,0.25,4,39,41,39.75,39.5,0.0755813953488372,0.07945736434108527,0.07703488372093023,0.07655038759689922,stage18-scaling-24a9adb84176,4,5,8500,577
578,s4-step8500-f4of5-d1of2,4,5,0.800,1,2,0.50,6,38,41,39.5,39.5,0.07364341085271318,0.07945736434108527,0.07655038759689922,0.07655038759689922,stage18-scaling-24a9adb84176,4,5,8500,578
579,s4-step8500-f4of5-d3of4,4,5,0.800,3,4,0.75,6,38,41,39.5,39.5,0.07364341085271318,0.07945736434108527,0.07655038759689922,0.07655038759689922,stage18-scaling-24a9adb84176,4,5,8500,579
580,s4-step8500-f17of20-d1of4,17,20,0.850,1,4,0.25,3,42,46,43.666666666666664,43,0.08139534883720931,0.08914728682170543,0.08462532299741603,0.08333333333333333,stage18-scaling-24a9adb84176,4,5,8500,580
581,s4-step8500-f17of20-d1of2,17,20,0.850,1,2,0.50,6,42,46,43.166666666666664,43.0,0.08139534883720931,0.08914728682170543,0.08365633074935401,0.08333333333333333,stage18-scaling-24a9adb84176,4,5,8500,581
582,s4-step8500-f17of20-d3of4,17,20,0.850,3,4,0.75,6,42,46,43.166666666666664,43.0,0.08139534883720931,0.08914728682170543,0.08365633074935401,0.08333333333333333,stage18-scaling-24a9adb84176,4,5,8500,582
583,s4-step8500-f9of10-d1of4,9,10,0.900,1,4,0.25,5,45,50,47.4,47,0.0872093023255814,0.09689922480620156,0.09186046511627907,0.09108527131782945,stage18-scaling-24a9adb84176,4,5,8500,583
584,s4-step8500-f9of10-d1of2,9,10,0.900,1,2,0.50,6,45,50,47.166666666666664,47.0,0.0872093023255814,0.09689922480620156,0.09140826873385013,0.09108527131782945,stage18-scaling-24a9adb84176,4,5,8500,584
585,s4-step8500-f9of10-d3of4,9,10,0.900,3,4,0.75,6,45,50,47.166666666666664,47.0,0.0872093023255814,0.09689922480620156,0.09140826873385013,0.09108527131782945,stage18-scaling-24a9adb84176,4,5,8500,585
586,s4-step8500-f19of20-d1of4,19,20,0.950,1,4,0.25,3,49,53,51.666666666666664,53,0.09496124031007752,0.10271317829457365,0.10012919896640828,0.10271317829457365,stage18-scaling-24a9adb84176,4,5,8500,586
587,s4-step8500-f19of20-d1of2,19,20,0.950,1,2,0.50,6,49,54,52.166666666666664,53.0,0.09496124031007752,0.10465116279069768,0.10109819121447028,0.10271317829457365,stage18-scaling-24a9adb84176,4,5,8500,587
588,s4-step8500-f19of20-d3of4,19,20,0.950,3,4,0.75,6,49,54,52.166666666666664,53.0,0.09496124031007752,0.10465116279069768,0.10109819121447028,0.10271317829457365,stage18-scaling-24a9adb84176,4,5,8500,588
589,s4-step8500-f39of40-d1of4,39,40,0.975,1,4,0.25,3,58,60,59.333333333333336,60,0.1124031007751938,0.11627906976744186,0.11498708010335917,0.11627906976744186,stage18-scaling-24a9adb84176,4,5,8500,589
590,s4-step8500-f39of40-d1of2,39,40,0.975,1,2,0.50,6,58,63,60.166666666666664,60.0,0.1124031007751938,0.12209302325581395,0.11660206718346253,0.11627906976744186,stage18-scaling-24a9adb84176,4,5,8500,590
591,s4-step8500-f39of40-d3of4,39,40,0.975,3,4,0.75,6,58,63,60.166666666666664,60.0,0.1124031007751938,0.12209302325581395,0.11660206718346253,0.11627906976744186,stage18-scaling-24a9adb84176,4,5,8500,591
592,s4-step8500-f99of100-d1of4,99,100,0.990,1,4,0.25,4,64,72,67.25,66.5,0.12403100775193798,0.13953488372093023,0.1303294573643411,0.12887596899224807,stage18-scaling-24a9adb84176,4,5,8500,592
593,s4-step8500-f99of100-d1of2,99,100,0.990,1,2,0.50,6,64,72,66.16666666666667,65.0,0.12403100775193798,0.13953488372093023,0.1282299741602067,0.12596899224806202,stage18-scaling-24a9adb84176,4,5,8500,593
594,s4-step8500-f99of100-d3of4,99,100,0.990,3,4,0.75,6,64,72,66.16666666666667,65.0,0.12403100775193798,0.13953488372093023,0.1282299741602067,0.12596899224806202,stage18-scaling-24a9adb84176,4,5,8500,594
595,s4-step8650-f4of5-d1of4,4,5,0.800,1,4,0.25,5,38,41,39.4,39,0.07364341085271318,0.07945736434108527,0.07635658914728682,0.0755813953488372,stage18-scaling-24a9adb84176,4,6,8650,595
596,s4-step8650-f4of5-d1of2,4,5,0.800,1,2,0.50,6,38,43,40,39.5,0.07364341085271318,0.08333333333333333,0.07751937984496124,0.07655038759689922,stage18-scaling-24a9adb84176,4,6,8650,596
597,s4-step8650-f4of5-d3of4,4,5,0.800,3,4,0.75,6,38,43,40,39.5,0.07364341085271318,0.08333333333333333,0.07751937984496124,0.07655038759689922,stage18-scaling-24a9adb84176,4,6,8650,597
598,s4-step8650-f17of20-d1of4,17,20,0.850,1,4,0.25,4,41,45,42.75,42.5,0.07945736434108527,0.0872093023255814,0.08284883720930233,0.08236434108527133,stage18-scaling-24a9adb84176,4,6,8650,598
599,s4-step8650-f17of20-d1of2,17,20,0.850,1,2,0.50,6,41,45,43.333333333333336,43.5,0.07945736434108527,0.0872093023255814,0.08397932816537468,0.08430232558139535,stage18-scaling-24a9adb84176,4,6,8650,599
600,s4-step8650-f17of20-d3of4,17,20,0.850,3,4,0.75,6,41,45,43.333333333333336,43.5,0.07945736434108527,0.0872093023255814,0.08397932816537468,0.08430232558139535,stage18-scaling-24a9adb84176,4,6,8650,600
601,s4-step8650-f9of10-d1of4,9,10,0.900,1,4,0.25,3,44,49,46.666666666666664,47,0.08527131782945736,0.09496124031007752,0.09043927648578812,0.09108527131782945,stage18-scaling-24a9adb84176,4,6,8650,601
602,s4-step8650-f9of10-d1of2,9,10,0.900,1,2,0.50,6,44,50,47,47.0,0.08527131782945736,0.09689922480620156,0.09108527131782945,0.09108527131782945,stage18-scaling-24a9adb84176,4,6,8650,602
603,s4-step8650-f9of10-d3of4,9,10,0.900,3,4,0.75,6,44,50,47,47.0,0.08527131782945736,0.09689922480620156,0.09108527131782945,0.09108527131782945,stage18-scaling-24a9adb84176,4,6,8650,603
604,s4-step8650-f19of20-d1of4,19,20,0.950,1,4,0.25,6,52,56,54.166666666666664,54.0,0.10077519379844961,0.10852713178294573,0.10497416020671835,0.10465116279069768,stage18-scaling-24a9adb84176,4,6,8650,604
605,s4-step8650-f19of20-d1of2,19,20,0.950,1,2,0.50,6,52,56,54.166666666666664,54.0,0.10077519379844961,0.10852713178294573,0.10497416020671835,0.10465116279069768,stage18-scaling-24a9adb84176,4,6,8650,605
606,s4-step8650-f19of20-d3of4,19,20,0.950,3,4,0.75,6,52,56,54.166666666666664,54.0,0.10077519379844961,0.10852713178294573,0.10497416020671835,0.10465116279069768,stage18-scaling-24a9adb84176,4,6,8650,606
607,s4-step8650-f39of40-d1of4,39,40,0.975,1,4,0.25,4,59,62,60.5,60.5,0.11434108527131782,0.12015503875968993,0.11724806201550388,0.11724806201550388,stage18-scaling-24a9adb84176,4,6,8650,607
608,s4-step8650-f39of40-d1of2,39,40,0.975,1,2,0.50,6,59,62,61,61.5,0.11434108527131782,0.12015503875968993,0.1182170542635659,0.11918604651162791,stage18-scaling-24a9adb84176,4,6,8650,608
609,s4-step8650-f39of40-d3of4,39,40,0.975,3,4,0.75,6,59,62,61,61.5,0.11434108527131782,0.12015503875968993,0.1182170542635659,0.11918604651162791,stage18-scaling-24a9adb84176,4,6,8650,609
610,s4-step8650-f99of100-d1of4,99,100,0.990,1,4,0.25,5,63,76,69.6,70,0.12209302325581395,0.14728682170542637,0.13488372093023257,0.13565891472868216,stage18-scaling-24a9adb84176,4,6,8650,610
611,s4-step8650-f99of100-d1of2,99,100,0.990,1,2,0.50,6,63,76,69,68.0,0.12209302325581395,0.14728682170542637,0.13372093023255816,0.13178294573643412,stage18-scaling-24a9adb84176,4,6,8650,611
612,s4-step8650-f99of100-d3of4,99,100,0.990,3,4,0.75,6,63,76,69,68.0,0.12209302325581395,0.14728682170542637,0.13372093023255816,0.13178294573643412,stage18-scaling-24a9adb84176,4,6,8650,612
