global_cell_index,cell_id,model_seed,checkpoint_index,checkpoint_step,checkpoint_sha256,fidelity_numerator,fidelity_denominator,displayed_fidelity,distinctness_numerator,distinctness_denominator,displayed_cutoff,primary_cell,family_search_execution_mode,transfer_execution_mode,source_stage,source_run_id,source_manifest,source_cell_id,fresh_cell_index,worker_id,output_root,status,stopping_reason,family_size,transfer_group_status
365,s2-step9050-f17of20-d1of2,2,7,9050,,17,20,0.850,1,2,0.50,False,fresh_execution,fresh_execution,,,,,346,worker_10,results/raw/{stage18_run_id}/workers/worker_10/cells/s2-step9050-f17of20-d1of2,budget_exhaustion,requested_member_7_budget_exhaustion,6,complete
366,s2-step9050-f17of20-d3of4,2,7,9050,,17,20,0.850,3,4,0.75,False,fresh_execution,fresh_execution,,,,,347,worker_11,results/raw/{stage18_run_id}/workers/worker_11/cells/s2-step9050-f17of20-d3of4,budget_exhaustion,requested_member_7_budget_exhaustion,6,complete
367,s2-step9050-f9of10-d1of4,2,7,9050,,9,10,0.900,1,4,0.25,False,fresh_execution,fresh_execution,,,,,348,worker_00,results/raw/{stage18_run_id}/workers/worker_00/cells/s2-step9050-f9of10-d1of4,budget_exhaustion,requested_member_4_budget_exhaustion,3,complete
368,s2-step9050-f9of10-d1of2,2,7,9050,,9,10,0.900,1,2,0.50,False,fresh_execution,fresh_execution,,,,,349,worker_01,results/raw/{stage18_run_id}/workers/worker_01/cells/s2-step9050-f9of10-d1of2,budget_exhaustion,requested_member_7_budget_exhaustion,6,complete
369,s2-step9050-f9of10-d3of4,2,7,9050,,9,10,0.900,3,4,0.75,False,fresh_execution,fresh_execution,,,,,350,worker_02,results/raw/{stage18_run_id}/workers/worker_02/cells/s2-step9050-f9of10-d3of4,budget_exhaustion,requested_member_7_budget_exhaustion,6,complete
370,s2-step9050-f19of20-d1of4,2,7,9050,,19,20,0.950,1,4,0.25,False,fresh_execution,fresh_execution,,,,,351,worker_03,results/raw/{stage18_run_id}/workers/worker_03/cells/s2-step9050-f19of20-d1of4,budget_exhaustion,requested_member_6_budget_exhaustion,5,complete
371,s2-step9050-f19of20-d1of2,2,7,9050,,19,20,0.950,1,2,0.50,False,fresh_execution,fresh_execution,,,,,352,worker_04,results/raw/{stage18_run_id}/workers/worker_04/cells/s2-step9050-f19of20-d1of2,budget_exhaustion,requested_member_7_budget_exhaustion,6,complete
372,s2-step9050-f19of20-d3of4,2,7,9050,,19,20,0.950,3,4,0.75,False,fresh_execution,fresh_execution,,,,,353,worker_05,results/raw/{stage18_run_id}/workers/worker_05/cells/s2-step9050-f19of20-d3of4,budget_exhaustion,requested_member_7_budget_exhaustion,6,complete
373,s2-step9050-f39of40-d1of4,2,7,9050,,39,40,0.975,1,4,0.25,False,fresh_execution,fresh_execution,,,,,354,worker_06,results/raw/{stage18_run_id}/workers/worker_06/cells/s2-step9050-f39of40-d1of4,budget_exhaustion,requested_member_8_budget_exhaustion,7,complete
374,s2-step9050-f39of40-d1of2,2,7,9050,,39,40,0.975,1,2,0.50,False,fresh_execution,fresh_execution,,,,,355,worker_07,results/raw/{stage18_run_id}/workers/worker_07/cells/s2-step9050-f39of40-d1of2,budget_exhaustion,requested_member_8_budget_exhaustion,7,complete
375,s2-step9050-f39of40-d3of4,2,7,9050,,39,40,0.975,3,4,0.75,False,fresh_execution,fresh_execution,,,,,356,worker_08,results/raw/{stage18_run_id}/workers/worker_08/cells/s2-step9050-f39of40-d3of4,budget_exhaustion,requested_member_8_budget_exhaustion,7,complete
376,s2-step9050-f99of100-d1of4,2,7,9050,,99,100,0.990,1,4,0.25,False,fresh_execution,fresh_execution,,,,,357,worker_09,results/raw/{stage18_run_id}/workers/worker_09/cells/s2-step9050-f99of100-d1of4,budget_exhaustion,requested_member_7_budget_exhaustion,6,complete
377,s2-step9050-f99of100-d1of2,2,7,9050,,99,100,0.990,1,2,0.50,True,fresh_execution,fresh_execution,,,,,358,worker_10,results/raw/{stage18_run_id}/workers/worker_10/cells/s2-step9050-f99of100-d1of2,budget_exhaustion,requested_member_8_budget_exhaustion,7,complete
378,s2-step9050-f99of100-d3of4,2,7,9050,,99,100,0.990,3,4,0.75,False,fresh_execution,fresh_execution,,,,,359,worker_11,results/raw/{stage18_run_id}/workers/worker_11/cells/s2-step9050-f99of100-d3of4,budget_exhaustion,requested_member_8_budget_exhaustion,7,complete
379,s3-step200-f4of5-d1of4,3,1,200,,4,5,0.800,1,4,0.25,False,fresh_execution,fresh_execution,,,,,360,worker_00,results/raw/{stage18_run_id}/workers/worker_00/cells/s3-step200-f4of5-d1of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
380,s3-step200-f4of5-d1of2,3,1,200,,4,5,0.800,1,2,0.50,False,fresh_execution,fresh_execution,,,,,361,worker_01,results/raw/{stage18_run_id}/workers/worker_01/cells/s3-step200-f4of5-d1of2,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
381,s3-step200-f4of5-d3of4,3,1,200,,4,5,0.800,3,4,0.75,False,fresh_execution,fresh_execution,,,,,362,worker_02,results/raw/{stage18_run_id}/workers/worker_02/cells/s3-step200-f4of5-d3of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
382,s3-step200-f17of20-d1of4,3,1,200,,17,20,0.850,1,4,0.25,False,fresh_execution,fresh_execution,,,,,363,worker_03,results/raw/{stage18_run_id}/workers/worker_03/cells/s3-step200-f17of20-d1of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
383,s3-step200-f17of20-d1of2,3,1,200,,17,20,0.850,1,2,0.50,False,fresh_execution,fresh_execution,,,,,364,worker_04,results/raw/{stage18_run_id}/workers/worker_04/cells/s3-step200-f17of20-d1of2,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
384,s3-step200-f17of20-d3of4,3,1,200,,17,20,0.850,3,4,0.75,False,fresh_execution,fresh_execution,,,,,365,worker_05,results/raw/{stage18_run_id}/workers/worker_05/cells/s3-step200-f17of20-d3of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
385,s3-step200-f9of10-d1of4,3,1,200,,9,10,0.900,1,4,0.25,False,fresh_execution,fresh_execution,,,,,366,worker_06,results/raw/{stage18_run_id}/workers/worker_06/cells/s3-step200-f9of10-d1of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
386,s3-step200-f9of10-d1of2,3,1,200,,9,10,0.900,1,2,0.50,False,fresh_execution,fresh_execution,,,,,367,worker_07,results/raw/{stage18_run_id}/workers/worker_07/cells/s3-step200-f9of10-d1of2,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
387,s3-step200-f9of10-d3of4,3,1,200,,9,10,0.900,3,4,0.75,False,fresh_execution,fresh_execution,,,,,368,worker_08,results/raw/{stage18_run_id}/workers/worker_08/cells/s3-step200-f9of10-d3of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
388,s3-step200-f19of20-d1of4,3,1,200,,19,20,0.950,1,4,0.25,False,fresh_execution,fresh_execution,,,,,369,worker_09,results/raw/{stage18_run_id}/workers/worker_09/cells/s3-step200-f19of20-d1of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
389,s3-step200-f19of20-d1of2,3,1,200,,19,20,0.950,1,2,0.50,False,fresh_execution,fresh_execution,,,,,370,worker_10,results/raw/{stage18_run_id}/workers/worker_10/cells/s3-step200-f19of20-d1of2,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
390,s3-step200-f19of20-d3of4,3,1,200,,19,20,0.950,3,4,0.75,False,fresh_execution,fresh_execution,,,,,371,worker_11,results/raw/{stage18_run_id}/workers/worker_11/cells/s3-step200-f19of20-d3of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
391,s3-step200-f39of40-d1of4,3,1,200,,39,40,0.975,1,4,0.25,False,fresh_execution,fresh_execution,,,,,372,worker_00,results/raw/{stage18_run_id}/workers/worker_00/cells/s3-step200-f39of40-d1of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
392,s3-step200-f39of40-d1of2,3,1,200,,39,40,0.975,1,2,0.50,False,fresh_execution,fresh_execution,,,,,373,worker_01,results/raw/{stage18_run_id}/workers/worker_01/cells/s3-step200-f39of40-d1of2,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
393,s3-step200-f39of40-d3of4,3,1,200,,39,40,0.975,3,4,0.75,False,fresh_execution,fresh_execution,,,,,374,worker_02,results/raw/{stage18_run_id}/workers/worker_02/cells/s3-step200-f39of40-d3of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
394,s3-step200-f99of100-d1of4,3,1,200,,99,100,0.990,1,4,0.25,False,fresh_execution,fresh_execution,,,,,375,worker_03,results/raw/{stage18_run_id}/workers/worker_03/cells/s3-step200-f99of100-d1of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
395,s3-step200-f99of100-d1of2,3,1,200,,99,100,0.990,1,2,0.50,True,fresh_execution,fresh_execution,,,,,376,worker_04,results/raw/{stage18_run_id}/workers/worker_04/cells/s3-step200-f99of100-d1of2,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
396,s3-step200-f99of100-d3of4,3,1,200,,99,100,0.990,3,4,0.75,False,fresh_execution,fresh_execution,,,,,377,worker_05,results/raw/{stage18_run_id}/workers/worker_05/cells/s3-step200-f99of100-d3of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
397,s3-step3400-f4of5-d1of4,3,2,3400,,4,5,0.800,1,4,0.25,False,fresh_execution,fresh_execution,,,,,378,worker_06,results/raw/{stage18_run_id}/workers/worker_06/cells/s3-step3400-f4of5-d1of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
398,s3-step3400-f4of5-d1of2,3,2,3400,,4,5,0.800,1,2,0.50,False,fresh_execution,fresh_execution,,,,,379,worker_07,results/raw/{stage18_run_id}/workers/worker_07/cells/s3-step3400-f4of5-d1of2,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
399,s3-step3400-f4of5-d3of4,3,2,3400,,4,5,0.800,3,4,0.75,False,fresh_execution,fresh_execution,,,,,380,worker_08,results/raw/{stage18_run_id}/workers/worker_08/cells/s3-step3400-f4of5-d3of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
400,s3-step3400-f17of20-d1of4,3,2,3400,,17,20,0.850,1,4,0.25,False,fresh_execution,fresh_execution,,,,,381,worker_09,results/raw/{stage18_run_id}/workers/worker_09/cells/s3-step3400-f17of20-d1of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
401,s3-step3400-f17of20-d1of2,3,2,3400,,17,20,0.850,1,2,0.50,False,fresh_execution,fresh_execution,,,,,382,worker_10,results/raw/{stage18_run_id}/workers/worker_10/cells/s3-step3400-f17of20-d1of2,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
402,s3-step3400-f17of20-d3of4,3,2,3400,,17,20,0.850,3,4,0.75,False,fresh_execution,fresh_execution,,,,,383,worker_11,results/raw/{stage18_run_id}/workers/worker_11/cells/s3-step3400-f17of20-d3of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
403,s3-step3400-f9of10-d1of4,3,2,3400,,9,10,0.900,1,4,0.25,False,fresh_execution,fresh_execution,,,,,384,worker_00,results/raw/{stage18_run_id}/workers/worker_00/cells/s3-step3400-f9of10-d1of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
404,s3-step3400-f9of10-d1of2,3,2,3400,,9,10,0.900,1,2,0.50,False,fresh_execution,fresh_execution,,,,,385,worker_01,results/raw/{stage18_run_id}/workers/worker_01/cells/s3-step3400-f9of10-d1of2,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
405,s3-step3400-f9of10-d3of4,3,2,3400,,9,10,0.900,3,4,0.75,False,fresh_execution,fresh_execution,,,,,386,worker_02,results/raw/{stage18_run_id}/workers/worker_02/cells/s3-step3400-f9of10-d3of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
406,s3-step3400-f19of20-d1of4,3,2,3400,,19,20,0.950,1,4,0.25,False,fresh_execution,fresh_execution,,,,,387,worker_03,results/raw/{stage18_run_id}/workers/worker_03/cells/s3-step3400-f19of20-d1of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
407,s3-step3400-f19of20-d1of2,3,2,3400,,19,20,0.950,1,2,0.50,False,fresh_execution,fresh_execution,,,,,388,worker_04,results/raw/{stage18_run_id}/workers/worker_04/cells/s3-step3400-f19of20-d1of2,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
408,s3-step3400-f19of20-d3of4,3,2,3400,,19,20,0.950,3,4,0.75,False,fresh_execution,fresh_execution,,,,,389,worker_05,results/raw/{stage18_run_id}/workers/worker_05/cells/s3-step3400-f19of20-d3of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
409,s3-step3400-f39of40-d1of4,3,2,3400,,39,40,0.975,1,4,0.25,False,fresh_execution,fresh_execution,,,,,390,worker_06,results/raw/{stage18_run_id}/workers/worker_06/cells/s3-step3400-f39of40-d1of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
410,s3-step3400-f39of40-d1of2,3,2,3400,,39,40,0.975,1,2,0.50,False,fresh_execution,fresh_execution,,,,,391,worker_07,results/raw/{stage18_run_id}/workers/worker_07/cells/s3-step3400-f39of40-d1of2,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
411,s3-step3400-f39of40-d3of4,3,2,3400,,39,40,0.975,3,4,0.75,False,fresh_execution,fresh_execution,,,,,392,worker_08,results/raw/{stage18_run_id}/workers/worker_08/cells/s3-step3400-f39of40-d3of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
412,s3-step3400-f99of100-d1of4,3,2,3400,,99,100,0.990,1,4,0.25,False,fresh_execution,fresh_execution,,,,,393,worker_09,results/raw/{stage18_run_id}/workers/worker_09/cells/s3-step3400-f99of100-d1of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
413,s3-step3400-f99of100-d1of2,3,2,3400,,99,100,0.990,1,2,0.50,True,fresh_execution,fresh_execution,,,,,394,worker_10,results/raw/{stage18_run_id}/workers/worker_10/cells/s3-step3400-f99of100-d1of2,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
414,s3-step3400-f99of100-d3of4,3,2,3400,,99,100,0.990,3,4,0.75,False,fresh_execution,fresh_execution,,,,,395,worker_11,results/raw/{stage18_run_id}/workers/worker_11/cells/s3-step3400-f99of100-d3of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
415,s3-step7450-f4of5-d1of4,3,3,7450,,4,5,0.800,1,4,0.25,False,fresh_execution,fresh_execution,,,,,396,worker_00,results/raw/{stage18_run_id}/workers/worker_00/cells/s3-step7450-f4of5-d1of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
416,s3-step7450-f4of5-d1of2,3,3,7450,,4,5,0.800,1,2,0.50,False,fresh_execution,fresh_execution,,,,,397,worker_01,results/raw/{stage18_run_id}/workers/worker_01/cells/s3-step7450-f4of5-d1of2,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
417,s3-step7450-f4of5-d3of4,3,3,7450,,4,5,0.800,3,4,0.75,False,fresh_execution,fresh_execution,,,,,398,worker_02,results/raw/{stage18_run_id}/workers/worker_02/cells/s3-step7450-f4of5-d3of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
418,s3-step7450-f17of20-d1of4,3,3,7450,,17,20,0.850,1,4,0.25,False,fresh_execution,fresh_execution,,,,,399,worker_03,results/raw/{stage18_run_id}/workers/worker_03/cells/s3-step7450-f17of20-d1of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
419,s3-step7450-f17of20-d1of2,3,3,7450,,17,20,0.850,1,2,0.50,False,fresh_execution,fresh_execution,,,,,400,worker_04,results/raw/{stage18_run_id}/workers/worker_04/cells/s3-step7450-f17of20-d1of2,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
420,s3-step7450-f17of20-d3of4,3,3,7450,,17,20,0.850,3,4,0.75,False,fresh_execution,fresh_execution,,,,,401,worker_05,results/raw/{stage18_run_id}/workers/worker_05/cells/s3-step7450-f17of20-d3of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
421,s3-step7450-f9of10-d1of4,3,3,7450,,9,10,0.900,1,4,0.25,False,fresh_execution,fresh_execution,,,,,402,worker_06,results/raw/{stage18_run_id}/workers/worker_06/cells/s3-step7450-f9of10-d1of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
422,s3-step7450-f9of10-d1of2,3,3,7450,,9,10,0.900,1,2,0.50,False,fresh_execution,fresh_execution,,,,,403,worker_07,results/raw/{stage18_run_id}/workers/worker_07/cells/s3-step7450-f9of10-d1of2,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
423,s3-step7450-f9of10-d3of4,3,3,7450,,9,10,0.900,3,4,0.75,False,fresh_execution,fresh_execution,,,,,404,worker_08,results/raw/{stage18_run_id}/workers/worker_08/cells/s3-step7450-f9of10-d3of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
424,s3-step7450-f19of20-d1of4,3,3,7450,,19,20,0.950,1,4,0.25,False,fresh_execution,fresh_execution,,,,,405,worker_09,results/raw/{stage18_run_id}/workers/worker_09/cells/s3-step7450-f19of20-d1of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
425,s3-step7450-f19of20-d1of2,3,3,7450,,19,20,0.950,1,2,0.50,False,fresh_execution,fresh_execution,,,,,406,worker_10,results/raw/{stage18_run_id}/workers/worker_10/cells/s3-step7450-f19of20-d1of2,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
426,s3-step7450-f19of20-d3of4,3,3,7450,,19,20,0.950,3,4,0.75,False,fresh_execution,fresh_execution,,,,,407,worker_11,results/raw/{stage18_run_id}/workers/worker_11/cells/s3-step7450-f19of20-d3of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
427,s3-step7450-f39of40-d1of4,3,3,7450,,39,40,0.975,1,4,0.25,False,fresh_execution,fresh_execution,,,,,408,worker_00,results/raw/{stage18_run_id}/workers/worker_00/cells/s3-step7450-f39of40-d1of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
428,s3-step7450-f39of40-d1of2,3,3,7450,,39,40,0.975,1,2,0.50,False,fresh_execution,fresh_execution,,,,,409,worker_01,results/raw/{stage18_run_id}/workers/worker_01/cells/s3-step7450-f39of40-d1of2,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
429,s3-step7450-f39of40-d3of4,3,3,7450,,39,40,0.975,3,4,0.75,False,fresh_execution,fresh_execution,,,,,410,worker_02,results/raw/{stage18_run_id}/workers/worker_02/cells/s3-step7450-f39of40-d3of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
430,s3-step7450-f99of100-d1of4,3,3,7450,,99,100,0.990,1,4,0.25,False,fresh_execution,fresh_execution,,,,,411,worker_03,results/raw/{stage18_run_id}/workers/worker_03/cells/s3-step7450-f99of100-d1of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
431,s3-step7450-f99of100-d1of2,3,3,7450,,99,100,0.990,1,2,0.50,True,fresh_execution,fresh_execution,,,,,412,worker_04,results/raw/{stage18_run_id}/workers/worker_04/cells/s3-step7450-f99of100-d1of2,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
432,s3-step7450-f99of100-d3of4,3,3,7450,,99,100,0.990,3,4,0.75,False,fresh_execution,fresh_execution,,,,,413,worker_05,results/raw/{stage18_run_id}/workers/worker_05/cells/s3-step7450-f99of100-d3of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
433,s3-step8150-f4of5-d1of4,3,4,8150,,4,5,0.800,1,4,0.25,False,fresh_execution,fresh_execution,,,,,414,worker_06,results/raw/{stage18_run_id}/workers/worker_06/cells/s3-step8150-f4of5-d1of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
434,s3-step8150-f4of5-d1of2,3,4,8150,,4,5,0.800,1,2,0.50,False,fresh_execution,fresh_execution,,,,,415,worker_07,results/raw/{stage18_run_id}/workers/worker_07/cells/s3-step8150-f4of5-d1of2,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
435,s3-step8150-f4of5-d3of4,3,4,8150,,4,5,0.800,3,4,0.75,False,fresh_execution,fresh_execution,,,,,416,worker_08,results/raw/{stage18_run_id}/workers/worker_08/cells/s3-step8150-f4of5-d3of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
436,s3-step8150-f17of20-d1of4,3,4,8150,,17,20,0.850,1,4,0.25,False,fresh_execution,fresh_execution,,,,,417,worker_09,results/raw/{stage18_run_id}/workers/worker_09/cells/s3-step8150-f17of20-d1of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
437,s3-step8150-f17of20-d1of2,3,4,8150,,17,20,0.850,1,2,0.50,False,fresh_execution,fresh_execution,,,,,418,worker_10,results/raw/{stage18_run_id}/workers/worker_10/cells/s3-step8150-f17of20-d1of2,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
438,s3-step8150-f17of20-d3of4,3,4,8150,,17,20,0.850,3,4,0.75,False,fresh_execution,fresh_execution,,,,,419,worker_11,results/raw/{stage18_run_id}/workers/worker_11/cells/s3-step8150-f17of20-d3of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
439,s3-step8150-f9of10-d1of4,3,4,8150,,9,10,0.900,1,4,0.25,False,fresh_execution,fresh_execution,,,,,420,worker_00,results/raw/{stage18_run_id}/workers/worker_00/cells/s3-step8150-f9of10-d1of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
440,s3-step8150-f9of10-d1of2,3,4,8150,,9,10,0.900,1,2,0.50,False,fresh_execution,fresh_execution,,,,,421,worker_01,results/raw/{stage18_run_id}/workers/worker_01/cells/s3-step8150-f9of10-d1of2,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
441,s3-step8150-f9of10-d3of4,3,4,8150,,9,10,0.900,3,4,0.75,False,fresh_execution,fresh_execution,,,,,422,worker_02,results/raw/{stage18_run_id}/workers/worker_02/cells/s3-step8150-f9of10-d3of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
442,s3-step8150-f19of20-d1of4,3,4,8150,,19,20,0.950,1,4,0.25,False,fresh_execution,fresh_execution,,,,,423,worker_03,results/raw/{stage18_run_id}/workers/worker_03/cells/s3-step8150-f19of20-d1of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
443,s3-step8150-f19of20-d1of2,3,4,8150,,19,20,0.950,1,2,0.50,False,fresh_execution,fresh_execution,,,,,424,worker_04,results/raw/{stage18_run_id}/workers/worker_04/cells/s3-step8150-f19of20-d1of2,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
444,s3-step8150-f19of20-d3of4,3,4,8150,,19,20,0.950,3,4,0.75,False,fresh_execution,fresh_execution,,,,,425,worker_05,results/raw/{stage18_run_id}/workers/worker_05/cells/s3-step8150-f19of20-d3of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
445,s3-step8150-f39of40-d1of4,3,4,8150,,39,40,0.975,1,4,0.25,False,fresh_execution,fresh_execution,,,,,426,worker_06,results/raw/{stage18_run_id}/workers/worker_06/cells/s3-step8150-f39of40-d1of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
446,s3-step8150-f39of40-d1of2,3,4,8150,,39,40,0.975,1,2,0.50,False,fresh_execution,fresh_execution,,,,,427,worker_07,results/raw/{stage18_run_id}/workers/worker_07/cells/s3-step8150-f39of40-d1of2,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
447,s3-step8150-f39of40-d3of4,3,4,8150,,39,40,0.975,3,4,0.75,False,fresh_execution,fresh_execution,,,,,428,worker_08,results/raw/{stage18_run_id}/workers/worker_08/cells/s3-step8150-f39of40-d3of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
448,s3-step8150-f99of100-d1of4,3,4,8150,,99,100,0.990,1,4,0.25,False,fresh_execution,fresh_execution,,,,,429,worker_09,results/raw/{stage18_run_id}/workers/worker_09/cells/s3-step8150-f99of100-d1of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
449,s3-step8150-f99of100-d1of2,3,4,8150,,99,100,0.990,1,2,0.50,True,fresh_execution,fresh_execution,,,,,430,worker_10,results/raw/{stage18_run_id}/workers/worker_10/cells/s3-step8150-f99of100-d1of2,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
450,s3-step8150-f99of100-d3of4,3,4,8150,,99,100,0.990,3,4,0.75,False,fresh_execution,fresh_execution,,,,,431,worker_11,results/raw/{stage18_run_id}/workers/worker_11/cells/s3-step8150-f99of100-d3of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
451,s3-step8500-f4of5-d1of4,3,5,8500,,4,5,0.800,1,4,0.25,False,fresh_execution,fresh_execution,,,,,432,worker_00,results/raw/{stage18_run_id}/workers/worker_00/cells/s3-step8500-f4of5-d1of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
452,s3-step8500-f4of5-d1of2,3,5,8500,,4,5,0.800,1,2,0.50,False,fresh_execution,fresh_execution,,,,,433,worker_01,results/raw/{stage18_run_id}/workers/worker_01/cells/s3-step8500-f4of5-d1of2,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
453,s3-step8500-f4of5-d3of4,3,5,8500,,4,5,0.800,3,4,0.75,False,fresh_execution,fresh_execution,,,,,434,worker_02,results/raw/{stage18_run_id}/workers/worker_02/cells/s3-step8500-f4of5-d3of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
454,s3-step8500-f17of20-d1of4,3,5,8500,,17,20,0.850,1,4,0.25,False,fresh_execution,fresh_execution,,,,,435,worker_03,results/raw/{stage18_run_id}/workers/worker_03/cells/s3-step8500-f17of20-d1of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
455,s3-step8500-f17of20-d1of2,3,5,8500,,17,20,0.850,1,2,0.50,False,fresh_execution,fresh_execution,,,,,436,worker_04,results/raw/{stage18_run_id}/workers/worker_04/cells/s3-step8500-f17of20-d1of2,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
456,s3-step8500-f17of20-d3of4,3,5,8500,,17,20,0.850,3,4,0.75,False,fresh_execution,fresh_execution,,,,,437,worker_05,results/raw/{stage18_run_id}/workers/worker_05/cells/s3-step8500-f17of20-d3of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
457,s3-step8500-f9of10-d1of4,3,5,8500,,9,10,0.900,1,4,0.25,False,fresh_execution,fresh_execution,,,,,438,worker_06,results/raw/{stage18_run_id}/workers/worker_06/cells/s3-step8500-f9of10-d1of4,sparsity_failure,requested_member_1_sparsity_failure,0,not_applicable_empty_family
