stage18_run_id,global_cell_index,cell_id,model_seed,checkpoint_index,checkpoint_step,displayed_fidelity,displayed_jaccard_cutoff,primary_cell,family_size,empty_family,singleton_family,right_censored,search_status,stopping_reason,search_execution_mode,analysis_role,unavailable_control,included_in_stage19_universe
stage18-scaling-24a9adb84176,252,s1-step9050-f99of100-d3of4,1,7,9050,0.990,0.75,False,7,False,False,False,budget_exhaustion,requested_member_8_budget_exhaustion,reference_existing_result,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,253,s2-step200-f4of5-d1of4,2,1,200,0.800,0.25,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,254,s2-step200-f4of5-d1of2,2,1,200,0.800,0.50,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,255,s2-step200-f4of5-d3of4,2,1,200,0.800,0.75,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,256,s2-step200-f17of20-d1of4,2,1,200,0.850,0.25,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,257,s2-step200-f17of20-d1of2,2,1,200,0.850,0.50,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,258,s2-step200-f17of20-d3of4,2,1,200,0.850,0.75,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,259,s2-step200-f9of10-d1of4,2,1,200,0.900,0.25,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,260,s2-step200-f9of10-d1of2,2,1,200,0.900,0.50,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,261,s2-step200-f9of10-d3of4,2,1,200,0.900,0.75,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,262,s2-step200-f19of20-d1of4,2,1,200,0.950,0.25,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,263,s2-step200-f19of20-d1of2,2,1,200,0.950,0.50,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,264,s2-step200-f19of20-d3of4,2,1,200,0.950,0.75,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,265,s2-step200-f39of40-d1of4,2,1,200,0.975,0.25,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,266,s2-step200-f39of40-d1of2,2,1,200,0.975,0.50,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,267,s2-step200-f39of40-d3of4,2,1,200,0.975,0.75,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,268,s2-step200-f99of100-d1of4,2,1,200,0.990,0.25,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,269,s2-step200-f99of100-d1of2,2,1,200,0.990,0.50,True,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,primary_checkpoint_matching_and_sensitivity,False,True
stage18-scaling-24a9adb84176,270,s2-step200-f99of100-d3of4,2,1,200,0.990,0.75,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,271,s2-step3400-f4of5-d1of4,2,2,3400,0.800,0.25,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,272,s2-step3400-f4of5-d1of2,2,2,3400,0.800,0.50,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,273,s2-step3400-f4of5-d3of4,2,2,3400,0.800,0.75,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,274,s2-step3400-f17of20-d1of4,2,2,3400,0.850,0.25,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,275,s2-step3400-f17of20-d1of2,2,2,3400,0.850,0.50,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,276,s2-step3400-f17of20-d3of4,2,2,3400,0.850,0.75,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,277,s2-step3400-f9of10-d1of4,2,2,3400,0.900,0.25,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,278,s2-step3400-f9of10-d1of2,2,2,3400,0.900,0.50,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,279,s2-step3400-f9of10-d3of4,2,2,3400,0.900,0.75,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,280,s2-step3400-f19of20-d1of4,2,2,3400,0.950,0.25,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,281,s2-step3400-f19of20-d1of2,2,2,3400,0.950,0.50,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,282,s2-step3400-f19of20-d3of4,2,2,3400,0.950,0.75,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,283,s2-step3400-f39of40-d1of4,2,2,3400,0.975,0.25,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,284,s2-step3400-f39of40-d1of2,2,2,3400,0.975,0.50,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,285,s2-step3400-f39of40-d3of4,2,2,3400,0.975,0.75,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,286,s2-step3400-f99of100-d1of4,2,2,3400,0.990,0.25,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,287,s2-step3400-f99of100-d1of2,2,2,3400,0.990,0.50,True,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,primary_checkpoint_matching_and_sensitivity,False,True
stage18-scaling-24a9adb84176,288,s2-step3400-f99of100-d3of4,2,2,3400,0.990,0.75,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,289,s2-step7450-f4of5-d1of4,2,3,7450,0.800,0.25,False,3,False,False,False,budget_exhaustion,requested_member_4_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,290,s2-step7450-f4of5-d1of2,2,3,7450,0.800,0.50,False,7,False,False,False,budget_exhaustion,requested_member_8_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,291,s2-step7450-f4of5-d3of4,2,3,7450,0.800,0.75,False,7,False,False,False,budget_exhaustion,requested_member_8_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,292,s2-step7450-f17of20-d1of4,2,3,7450,0.850,0.25,False,3,False,False,False,budget_exhaustion,requested_member_4_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,293,s2-step7450-f17of20-d1of2,2,3,7450,0.850,0.50,False,7,False,False,False,budget_exhaustion,requested_member_8_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,294,s2-step7450-f17of20-d3of4,2,3,7450,0.850,0.75,False,7,False,False,False,budget_exhaustion,requested_member_8_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,295,s2-step7450-f9of10-d1of4,2,3,7450,0.900,0.25,False,3,False,False,False,budget_exhaustion,requested_member_4_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,296,s2-step7450-f9of10-d1of2,2,3,7450,0.900,0.50,False,7,False,False,False,budget_exhaustion,requested_member_8_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,297,s2-step7450-f9of10-d3of4,2,3,7450,0.900,0.75,False,7,False,False,False,budget_exhaustion,requested_member_8_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,298,s2-step7450-f19of20-d1of4,2,3,7450,0.950,0.25,False,3,False,False,False,budget_exhaustion,requested_member_4_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,299,s2-step7450-f19of20-d1of2,2,3,7450,0.950,0.50,False,8,False,False,False,budget_exhaustion,requested_member_9_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,300,s2-step7450-f19of20-d3of4,2,3,7450,0.950,0.75,False,8,False,False,False,budget_exhaustion,requested_member_9_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,301,s2-step7450-f39of40-d1of4,2,3,7450,0.975,0.25,False,2,False,False,False,budget_exhaustion,requested_member_3_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,302,s2-step7450-f39of40-d1of2,2,3,7450,0.975,0.50,False,8,False,False,False,budget_exhaustion,requested_member_9_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,303,s2-step7450-f39of40-d3of4,2,3,7450,0.975,0.75,False,8,False,False,False,budget_exhaustion,requested_member_9_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,304,s2-step7450-f99of100-d1of4,2,3,7450,0.990,0.25,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,305,s2-step7450-f99of100-d1of2,2,3,7450,0.990,0.50,True,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,primary_checkpoint_matching_and_sensitivity,False,True
stage18-scaling-24a9adb84176,306,s2-step7450-f99of100-d3of4,2,3,7450,0.990,0.75,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,307,s2-step8150-f4of5-d1of4,2,4,8150,0.800,0.25,False,2,False,False,False,budget_exhaustion,requested_member_3_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,308,s2-step8150-f4of5-d1of2,2,4,8150,0.800,0.50,False,6,False,False,False,budget_exhaustion,requested_member_7_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,309,s2-step8150-f4of5-d3of4,2,4,8150,0.800,0.75,False,6,False,False,False,budget_exhaustion,requested_member_7_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,310,s2-step8150-f17of20-d1of4,2,4,8150,0.850,0.25,False,2,False,False,False,budget_exhaustion,requested_member_3_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,311,s2-step8150-f17of20-d1of2,2,4,8150,0.850,0.50,False,6,False,False,False,budget_exhaustion,requested_member_7_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,312,s2-step8150-f17of20-d3of4,2,4,8150,0.850,0.75,False,6,False,False,False,budget_exhaustion,requested_member_7_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,313,s2-step8150-f9of10-d1of4,2,4,8150,0.900,0.25,False,2,False,False,False,budget_exhaustion,requested_member_3_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,314,s2-step8150-f9of10-d1of2,2,4,8150,0.900,0.50,False,6,False,False,False,budget_exhaustion,requested_member_7_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,315,s2-step8150-f9of10-d3of4,2,4,8150,0.900,0.75,False,6,False,False,False,budget_exhaustion,requested_member_7_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,316,s2-step8150-f19of20-d1of4,2,4,8150,0.950,0.25,False,2,False,False,False,budget_exhaustion,requested_member_3_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,317,s2-step8150-f19of20-d1of2,2,4,8150,0.950,0.50,False,7,False,False,False,budget_exhaustion,requested_member_8_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,318,s2-step8150-f19of20-d3of4,2,4,8150,0.950,0.75,False,7,False,False,False,budget_exhaustion,requested_member_8_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,319,s2-step8150-f39of40-d1of4,2,4,8150,0.975,0.25,False,2,False,False,False,budget_exhaustion,requested_member_3_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,320,s2-step8150-f39of40-d1of2,2,4,8150,0.975,0.50,False,7,False,False,False,budget_exhaustion,requested_member_8_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,321,s2-step8150-f39of40-d3of4,2,4,8150,0.975,0.75,False,7,False,False,False,budget_exhaustion,requested_member_8_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,322,s2-step8150-f99of100-d1of4,2,4,8150,0.990,0.25,False,2,False,False,False,budget_exhaustion,requested_member_3_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,323,s2-step8150-f99of100-d1of2,2,4,8150,0.990,0.50,True,7,False,False,False,budget_exhaustion,requested_member_8_budget_exhaustion,fresh_execution,primary_checkpoint_matching_and_sensitivity,False,True
stage18-scaling-24a9adb84176,324,s2-step8150-f99of100-d3of4,2,4,8150,0.990,0.75,False,7,False,False,False,budget_exhaustion,requested_member_8_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,325,s2-step8500-f4of5-d1of4,2,5,8500,0.800,0.25,False,4,False,False,False,budget_exhaustion,requested_member_5_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,326,s2-step8500-f4of5-d1of2,2,5,8500,0.800,0.50,False,6,False,False,False,budget_exhaustion,requested_member_7_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,327,s2-step8500-f4of5-d3of4,2,5,8500,0.800,0.75,False,6,False,False,False,budget_exhaustion,requested_member_7_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,328,s2-step8500-f17of20-d1of4,2,5,8500,0.850,0.25,False,5,False,False,False,budget_exhaustion,requested_member_6_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,329,s2-step8500-f17of20-d1of2,2,5,8500,0.850,0.50,False,6,False,False,False,budget_exhaustion,requested_member_7_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,330,s2-step8500-f17of20-d3of4,2,5,8500,0.850,0.75,False,6,False,False,False,budget_exhaustion,requested_member_7_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,331,s2-step8500-f9of10-d1of4,2,5,8500,0.900,0.25,False,2,False,False,False,budget_exhaustion,requested_member_3_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,332,s2-step8500-f9of10-d1of2,2,5,8500,0.900,0.50,False,6,False,False,False,budget_exhaustion,requested_member_7_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,333,s2-step8500-f9of10-d3of4,2,5,8500,0.900,0.75,False,6,False,False,False,budget_exhaustion,requested_member_7_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,334,s2-step8500-f19of20-d1of4,2,5,8500,0.950,0.25,False,3,False,False,False,budget_exhaustion,requested_member_4_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,335,s2-step8500-f19of20-d1of2,2,5,8500,0.950,0.50,False,6,False,False,False,budget_exhaustion,requested_member_7_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,336,s2-step8500-f19of20-d3of4,2,5,8500,0.950,0.75,False,6,False,False,False,budget_exhaustion,requested_member_7_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,337,s2-step8500-f39of40-d1of4,2,5,8500,0.975,0.25,False,3,False,False,False,budget_exhaustion,requested_member_4_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,338,s2-step8500-f39of40-d1of2,2,5,8500,0.975,0.50,False,7,False,False,False,budget_exhaustion,requested_member_8_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,339,s2-step8500-f39of40-d3of4,2,5,8500,0.975,0.75,False,7,False,False,False,budget_exhaustion,requested_member_8_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,340,s2-step8500-f99of100-d1of4,2,5,8500,0.990,0.25,False,3,False,False,False,budget_exhaustion,requested_member_4_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,341,s2-step8500-f99of100-d1of2,2,5,8500,0.990,0.50,True,7,False,False,False,budget_exhaustion,requested_member_8_budget_exhaustion,fresh_execution,primary_checkpoint_matching_and_sensitivity,False,True
stage18-scaling-24a9adb84176,342,s2-step8500-f99of100-d3of4,2,5,8500,0.990,0.75,False,7,False,False,False,budget_exhaustion,requested_member_8_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,343,s2-step8650-f4of5-d1of4,2,6,8650,0.800,0.25,False,2,False,False,False,budget_exhaustion,requested_member_3_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,344,s2-step8650-f4of5-d1of2,2,6,8650,0.800,0.50,False,6,False,False,False,budget_exhaustion,requested_member_7_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,345,s2-step8650-f4of5-d3of4,2,6,8650,0.800,0.75,False,6,False,False,False,budget_exhaustion,requested_member_7_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,346,s2-step8650-f17of20-d1of4,2,6,8650,0.850,0.25,False,3,False,False,False,budget_exhaustion,requested_member_4_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,347,s2-step8650-f17of20-d1of2,2,6,8650,0.850,0.50,False,6,False,False,False,budget_exhaustion,requested_member_7_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,348,s2-step8650-f17of20-d3of4,2,6,8650,0.850,0.75,False,6,False,False,False,budget_exhaustion,requested_member_7_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,349,s2-step8650-f9of10-d1of4,2,6,8650,0.900,0.25,False,3,False,False,False,budget_exhaustion,requested_member_4_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,350,s2-step8650-f9of10-d1of2,2,6,8650,0.900,0.50,False,6,False,False,False,budget_exhaustion,requested_member_7_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,351,s2-step8650-f9of10-d3of4,2,6,8650,0.900,0.75,False,6,False,False,False,budget_exhaustion,requested_member_7_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,352,s2-step8650-f19of20-d1of4,2,6,8650,0.950,0.25,False,3,False,False,False,budget_exhaustion,requested_member_4_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,353,s2-step8650-f19of20-d1of2,2,6,8650,0.950,0.50,False,6,False,False,False,budget_exhaustion,requested_member_7_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,354,s2-step8650-f19of20-d3of4,2,6,8650,0.950,0.75,False,6,False,False,False,budget_exhaustion,requested_member_7_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,355,s2-step8650-f39of40-d1of4,2,6,8650,0.975,0.25,False,3,False,False,False,budget_exhaustion,requested_member_4_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,356,s2-step8650-f39of40-d1of2,2,6,8650,0.975,0.50,False,7,False,False,False,budget_exhaustion,requested_member_8_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,357,s2-step8650-f39of40-d3of4,2,6,8650,0.975,0.75,False,7,False,False,False,budget_exhaustion,requested_member_8_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,358,s2-step8650-f99of100-d1of4,2,6,8650,0.990,0.25,False,3,False,False,False,budget_exhaustion,requested_member_4_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,359,s2-step8650-f99of100-d1of2,2,6,8650,0.990,0.50,True,7,False,False,False,budget_exhaustion,requested_member_8_budget_exhaustion,fresh_execution,primary_checkpoint_matching_and_sensitivity,False,True
stage18-scaling-24a9adb84176,360,s2-step8650-f99of100-d3of4,2,6,8650,0.990,0.75,False,7,False,False,False,budget_exhaustion,requested_member_8_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,361,s2-step9050-f4of5-d1of4,2,7,9050,0.800,0.25,False,3,False,False,False,budget_exhaustion,requested_member_4_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,362,s2-step9050-f4of5-d1of2,2,7,9050,0.800,0.50,False,6,False,False,False,budget_exhaustion,requested_member_7_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,363,s2-step9050-f4of5-d3of4,2,7,9050,0.800,0.75,False,6,False,False,False,budget_exhaustion,requested_member_7_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,364,s2-step9050-f17of20-d1of4,2,7,9050,0.850,0.25,False,4,False,False,False,budget_exhaustion,requested_member_5_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,365,s2-step9050-f17of20-d1of2,2,7,9050,0.850,0.50,False,6,False,False,False,budget_exhaustion,requested_member_7_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,366,s2-step9050-f17of20-d3of4,2,7,9050,0.850,0.75,False,6,False,False,False,budget_exhaustion,requested_member_7_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,367,s2-step9050-f9of10-d1of4,2,7,9050,0.900,0.25,False,3,False,False,False,budget_exhaustion,requested_member_4_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,368,s2-step9050-f9of10-d1of2,2,7,9050,0.900,0.50,False,6,False,False,False,budget_exhaustion,requested_member_7_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,369,s2-step9050-f9of10-d3of4,2,7,9050,0.900,0.75,False,6,False,False,False,budget_exhaustion,requested_member_7_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,370,s2-step9050-f19of20-d1of4,2,7,9050,0.950,0.25,False,5,False,False,False,budget_exhaustion,requested_member_6_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,371,s2-step9050-f19of20-d1of2,2,7,9050,0.950,0.50,False,6,False,False,False,budget_exhaustion,requested_member_7_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,372,s2-step9050-f19of20-d3of4,2,7,9050,0.950,0.75,False,6,False,False,False,budget_exhaustion,requested_member_7_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,373,s2-step9050-f39of40-d1of4,2,7,9050,0.975,0.25,False,7,False,False,False,budget_exhaustion,requested_member_8_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,374,s2-step9050-f39of40-d1of2,2,7,9050,0.975,0.50,False,7,False,False,False,budget_exhaustion,requested_member_8_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,375,s2-step9050-f39of40-d3of4,2,7,9050,0.975,0.75,False,7,False,False,False,budget_exhaustion,requested_member_8_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,376,s2-step9050-f99of100-d1of4,2,7,9050,0.990,0.25,False,6,False,False,False,budget_exhaustion,requested_member_7_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,377,s2-step9050-f99of100-d1of2,2,7,9050,0.990,0.50,True,7,False,False,False,budget_exhaustion,requested_member_8_budget_exhaustion,fresh_execution,primary_checkpoint_matching_and_sensitivity,False,True
stage18-scaling-24a9adb84176,378,s2-step9050-f99of100-d3of4,2,7,9050,0.990,0.75,False,7,False,False,False,budget_exhaustion,requested_member_8_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,379,s3-step200-f4of5-d1of4,3,1,200,0.800,0.25,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,380,s3-step200-f4of5-d1of2,3,1,200,0.800,0.50,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
