stage18_run_id,global_cell_index,cell_id,model_seed,checkpoint_index,checkpoint_step,displayed_fidelity,displayed_jaccard_cutoff,primary_cell,status,stopping_reason,family_size,eligible_for_matched_comparison,comparison_type,source_condition,target_condition,missing_side,exact_reason,source_family_empty,target_family_empty,no_valid_match_exists,metric_undefined,excluded_from_matched_effect,remains_in_primary_family_size_analysis,outcome_type,unavailable_control,undefined_metrics,handling
stage18-scaling-24a9adb84176,402,s3-step3400-f17of20-d3of4,3,2,3400,0.850,0.75,False,sparsity_failure,requested_member_1_sparsity_failure,0,False,not_applicable_cell_outcome,s3-step3400-f17of20-d3of4,,executed_cell_family,requested_member_1_sparsity_failure,True,,,True,True,True,executed_empty_family,False,median_circuit_size;median_pairwise_overlap;transfer_group_count;matched_fidelity;matched_sparsity,reported_as_empty_not_imputed
stage18-scaling-24a9adb84176,403,s3-step3400-f9of10-d1of4,3,2,3400,0.900,0.25,False,sparsity_failure,requested_member_1_sparsity_failure,0,False,not_applicable_cell_outcome,s3-step3400-f9of10-d1of4,,executed_cell_family,requested_member_1_sparsity_failure,True,,,True,True,True,executed_empty_family,False,median_circuit_size;median_pairwise_overlap;transfer_group_count;matched_fidelity;matched_sparsity,reported_as_empty_not_imputed
stage18-scaling-24a9adb84176,404,s3-step3400-f9of10-d1of2,3,2,3400,0.900,0.50,False,sparsity_failure,requested_member_1_sparsity_failure,0,False,not_applicable_cell_outcome,s3-step3400-f9of10-d1of2,,executed_cell_family,requested_member_1_sparsity_failure,True,,,True,True,True,executed_empty_family,False,median_circuit_size;median_pairwise_overlap;transfer_group_count;matched_fidelity;matched_sparsity,reported_as_empty_not_imputed
stage18-scaling-24a9adb84176,405,s3-step3400-f9of10-d3of4,3,2,3400,0.900,0.75,False,sparsity_failure,requested_member_1_sparsity_failure,0,False,not_applicable_cell_outcome,s3-step3400-f9of10-d3of4,,executed_cell_family,requested_member_1_sparsity_failure,True,,,True,True,True,executed_empty_family,False,median_circuit_size;median_pairwise_overlap;transfer_group_count;matched_fidelity;matched_sparsity,reported_as_empty_not_imputed
stage18-scaling-24a9adb84176,406,s3-step3400-f19of20-d1of4,3,2,3400,0.950,0.25,False,sparsity_failure,requested_member_1_sparsity_failure,0,False,not_applicable_cell_outcome,s3-step3400-f19of20-d1of4,,executed_cell_family,requested_member_1_sparsity_failure,True,,,True,True,True,executed_empty_family,False,median_circuit_size;median_pairwise_overlap;transfer_group_count;matched_fidelity;matched_sparsity,reported_as_empty_not_imputed
stage18-scaling-24a9adb84176,407,s3-step3400-f19of20-d1of2,3,2,3400,0.950,0.50,False,sparsity_failure,requested_member_1_sparsity_failure,0,False,not_applicable_cell_outcome,s3-step3400-f19of20-d1of2,,executed_cell_family,requested_member_1_sparsity_failure,True,,,True,True,True,executed_empty_family,False,median_circuit_size;median_pairwise_overlap;transfer_group_count;matched_fidelity;matched_sparsity,reported_as_empty_not_imputed
stage18-scaling-24a9adb84176,408,s3-step3400-f19of20-d3of4,3,2,3400,0.950,0.75,False,sparsity_failure,requested_member_1_sparsity_failure,0,False,not_applicable_cell_outcome,s3-step3400-f19of20-d3of4,,executed_cell_family,requested_member_1_sparsity_failure,True,,,True,True,True,executed_empty_family,False,median_circuit_size;median_pairwise_overlap;transfer_group_count;matched_fidelity;matched_sparsity,reported_as_empty_not_imputed
stage18-scaling-24a9adb84176,409,s3-step3400-f39of40-d1of4,3,2,3400,0.975,0.25,False,sparsity_failure,requested_member_1_sparsity_failure,0,False,not_applicable_cell_outcome,s3-step3400-f39of40-d1of4,,executed_cell_family,requested_member_1_sparsity_failure,True,,,True,True,True,executed_empty_family,False,median_circuit_size;median_pairwise_overlap;transfer_group_count;matched_fidelity;matched_sparsity,reported_as_empty_not_imputed
stage18-scaling-24a9adb84176,410,s3-step3400-f39of40-d1of2,3,2,3400,0.975,0.50,False,sparsity_failure,requested_member_1_sparsity_failure,0,False,not_applicable_cell_outcome,s3-step3400-f39of40-d1of2,,executed_cell_family,requested_member_1_sparsity_failure,True,,,True,True,True,executed_empty_family,False,median_circuit_size;median_pairwise_overlap;transfer_group_count;matched_fidelity;matched_sparsity,reported_as_empty_not_imputed
stage18-scaling-24a9adb84176,411,s3-step3400-f39of40-d3of4,3,2,3400,0.975,0.75,False,sparsity_failure,requested_member_1_sparsity_failure,0,False,not_applicable_cell_outcome,s3-step3400-f39of40-d3of4,,executed_cell_family,requested_member_1_sparsity_failure,True,,,True,True,True,executed_empty_family,False,median_circuit_size;median_pairwise_overlap;transfer_group_count;matched_fidelity;matched_sparsity,reported_as_empty_not_imputed
stage18-scaling-24a9adb84176,412,s3-step3400-f99of100-d1of4,3,2,3400,0.990,0.25,False,sparsity_failure,requested_member_1_sparsity_failure,0,False,not_applicable_cell_outcome,s3-step3400-f99of100-d1of4,,executed_cell_family,requested_member_1_sparsity_failure,True,,,True,True,True,executed_empty_family,False,median_circuit_size;median_pairwise_overlap;transfer_group_count;matched_fidelity;matched_sparsity,reported_as_empty_not_imputed
stage18-scaling-24a9adb84176,413,s3-step3400-f99of100-d1of2,3,2,3400,0.990,0.50,True,sparsity_failure,requested_member_1_sparsity_failure,0,False,not_applicable_cell_outcome,s3-step3400-f99of100-d1of2,,executed_cell_family,requested_member_1_sparsity_failure,True,,,True,True,True,executed_empty_family,False,median_circuit_size;median_pairwise_overlap;transfer_group_count;matched_fidelity;matched_sparsity,reported_as_empty_not_imputed
stage18-scaling-24a9adb84176,414,s3-step3400-f99of100-d3of4,3,2,3400,0.990,0.75,False,sparsity_failure,requested_member_1_sparsity_failure,0,False,not_applicable_cell_outcome,s3-step3400-f99of100-d3of4,,executed_cell_family,requested_member_1_sparsity_failure,True,,,True,True,True,executed_empty_family,False,median_circuit_size;median_pairwise_overlap;transfer_group_count;matched_fidelity;matched_sparsity,reported_as_empty_not_imputed
stage18-scaling-24a9adb84176,415,s3-step7450-f4of5-d1of4,3,3,7450,0.800,0.25,False,sparsity_failure,requested_member_1_sparsity_failure,0,False,not_applicable_cell_outcome,s3-step7450-f4of5-d1of4,,executed_cell_family,requested_member_1_sparsity_failure,True,,,True,True,True,executed_empty_family,False,median_circuit_size;median_pairwise_overlap;transfer_group_count;matched_fidelity;matched_sparsity,reported_as_empty_not_imputed
stage18-scaling-24a9adb84176,416,s3-step7450-f4of5-d1of2,3,3,7450,0.800,0.50,False,sparsity_failure,requested_member_1_sparsity_failure,0,False,not_applicable_cell_outcome,s3-step7450-f4of5-d1of2,,executed_cell_family,requested_member_1_sparsity_failure,True,,,True,True,True,executed_empty_family,False,median_circuit_size;median_pairwise_overlap;transfer_group_count;matched_fidelity;matched_sparsity,reported_as_empty_not_imputed
stage18-scaling-24a9adb84176,417,s3-step7450-f4of5-d3of4,3,3,7450,0.800,0.75,False,sparsity_failure,requested_member_1_sparsity_failure,0,False,not_applicable_cell_outcome,s3-step7450-f4of5-d3of4,,executed_cell_family,requested_member_1_sparsity_failure,True,,,True,True,True,executed_empty_family,False,median_circuit_size;median_pairwise_overlap;transfer_group_count;matched_fidelity;matched_sparsity,reported_as_empty_not_imputed
stage18-scaling-24a9adb84176,418,s3-step7450-f17of20-d1of4,3,3,7450,0.850,0.25,False,sparsity_failure,requested_member_1_sparsity_failure,0,False,not_applicable_cell_outcome,s3-step7450-f17of20-d1of4,,executed_cell_family,requested_member_1_sparsity_failure,True,,,True,True,True,executed_empty_family,False,median_circuit_size;median_pairwise_overlap;transfer_group_count;matched_fidelity;matched_sparsity,reported_as_empty_not_imputed
stage18-scaling-24a9adb84176,419,s3-step7450-f17of20-d1of2,3,3,7450,0.850,0.50,False,sparsity_failure,requested_member_1_sparsity_failure,0,False,not_applicable_cell_outcome,s3-step7450-f17of20-d1of2,,executed_cell_family,requested_member_1_sparsity_failure,True,,,True,True,True,executed_empty_family,False,median_circuit_size;median_pairwise_overlap;transfer_group_count;matched_fidelity;matched_sparsity,reported_as_empty_not_imputed
stage18-scaling-24a9adb84176,420,s3-step7450-f17of20-d3of4,3,3,7450,0.850,0.75,False,sparsity_failure,requested_member_1_sparsity_failure,0,False,not_applicable_cell_outcome,s3-step7450-f17of20-d3of4,,executed_cell_family,requested_member_1_sparsity_failure,True,,,True,True,True,executed_empty_family,False,median_circuit_size;median_pairwise_overlap;transfer_group_count;matched_fidelity;matched_sparsity,reported_as_empty_not_imputed
stage18-scaling-24a9adb84176,421,s3-step7450-f9of10-d1of4,3,3,7450,0.900,0.25,False,sparsity_failure,requested_member_1_sparsity_failure,0,False,not_applicable_cell_outcome,s3-step7450-f9of10-d1of4,,executed_cell_family,requested_member_1_sparsity_failure,True,,,True,True,True,executed_empty_family,False,median_circuit_size;median_pairwise_overlap;transfer_group_count;matched_fidelity;matched_sparsity,reported_as_empty_not_imputed
stage18-scaling-24a9adb84176,422,s3-step7450-f9of10-d1of2,3,3,7450,0.900,0.50,False,sparsity_failure,requested_member_1_sparsity_failure,0,False,not_applicable_cell_outcome,s3-step7450-f9of10-d1of2,,executed_cell_family,requested_member_1_sparsity_failure,True,,,True,True,True,executed_empty_family,False,median_circuit_size;median_pairwise_overlap;transfer_group_count;matched_fidelity;matched_sparsity,reported_as_empty_not_imputed
stage18-scaling-24a9adb84176,423,s3-step7450-f9of10-d3of4,3,3,7450,0.900,0.75,False,sparsity_failure,requested_member_1_sparsity_failure,0,False,not_applicable_cell_outcome,s3-step7450-f9of10-d3of4,,executed_cell_family,requested_member_1_sparsity_failure,True,,,True,True,True,executed_empty_family,False,median_circuit_size;median_pairwise_overlap;transfer_group_count;matched_fidelity;matched_sparsity,reported_as_empty_not_imputed
stage18-scaling-24a9adb84176,424,s3-step7450-f19of20-d1of4,3,3,7450,0.950,0.25,False,sparsity_failure,requested_member_1_sparsity_failure,0,False,not_applicable_cell_outcome,s3-step7450-f19of20-d1of4,,executed_cell_family,requested_member_1_sparsity_failure,True,,,True,True,True,executed_empty_family,False,median_circuit_size;median_pairwise_overlap;transfer_group_count;matched_fidelity;matched_sparsity,reported_as_empty_not_imputed
stage18-scaling-24a9adb84176,425,s3-step7450-f19of20-d1of2,3,3,7450,0.950,0.50,False,sparsity_failure,requested_member_1_sparsity_failure,0,False,not_applicable_cell_outcome,s3-step7450-f19of20-d1of2,,executed_cell_family,requested_member_1_sparsity_failure,True,,,True,True,True,executed_empty_family,False,median_circuit_size;median_pairwise_overlap;transfer_group_count;matched_fidelity;matched_sparsity,reported_as_empty_not_imputed
stage18-scaling-24a9adb84176,426,s3-step7450-f19of20-d3of4,3,3,7450,0.950,0.75,False,sparsity_failure,requested_member_1_sparsity_failure,0,False,not_applicable_cell_outcome,s3-step7450-f19of20-d3of4,,executed_cell_family,requested_member_1_sparsity_failure,True,,,True,True,True,executed_empty_family,False,median_circuit_size;median_pairwise_overlap;transfer_group_count;matched_fidelity;matched_sparsity,reported_as_empty_not_imputed
stage18-scaling-24a9adb84176,427,s3-step7450-f39of40-d1of4,3,3,7450,0.975,0.25,False,sparsity_failure,requested_member_1_sparsity_failure,0,False,not_applicable_cell_outcome,s3-step7450-f39of40-d1of4,,executed_cell_family,requested_member_1_sparsity_failure,True,,,True,True,True,executed_empty_family,False,median_circuit_size;median_pairwise_overlap;transfer_group_count;matched_fidelity;matched_sparsity,reported_as_empty_not_imputed
stage18-scaling-24a9adb84176,428,s3-step7450-f39of40-d1of2,3,3,7450,0.975,0.50,False,sparsity_failure,requested_member_1_sparsity_failure,0,False,not_applicable_cell_outcome,s3-step7450-f39of40-d1of2,,executed_cell_family,requested_member_1_sparsity_failure,True,,,True,True,True,executed_empty_family,False,median_circuit_size;median_pairwise_overlap;transfer_group_count;matched_fidelity;matched_sparsity,reported_as_empty_not_imputed
stage18-scaling-24a9adb84176,429,s3-step7450-f39of40-d3of4,3,3,7450,0.975,0.75,False,sparsity_failure,requested_member_1_sparsity_failure,0,False,not_applicable_cell_outcome,s3-step7450-f39of40-d3of4,,executed_cell_family,requested_member_1_sparsity_failure,True,,,True,True,True,executed_empty_family,False,median_circuit_size;median_pairwise_overlap;transfer_group_count;matched_fidelity;matched_sparsity,reported_as_empty_not_imputed
stage18-scaling-24a9adb84176,430,s3-step7450-f99of100-d1of4,3,3,7450,0.990,0.25,False,sparsity_failure,requested_member_1_sparsity_failure,0,False,not_applicable_cell_outcome,s3-step7450-f99of100-d1of4,,executed_cell_family,requested_member_1_sparsity_failure,True,,,True,True,True,executed_empty_family,False,median_circuit_size;median_pairwise_overlap;transfer_group_count;matched_fidelity;matched_sparsity,reported_as_empty_not_imputed
stage18-scaling-24a9adb84176,431,s3-step7450-f99of100-d1of2,3,3,7450,0.990,0.50,True,sparsity_failure,requested_member_1_sparsity_failure,0,False,not_applicable_cell_outcome,s3-step7450-f99of100-d1of2,,executed_cell_family,requested_member_1_sparsity_failure,True,,,True,True,True,executed_empty_family,False,median_circuit_size;median_pairwise_overlap;transfer_group_count;matched_fidelity;matched_sparsity,reported_as_empty_not_imputed
stage18-scaling-24a9adb84176,432,s3-step7450-f99of100-d3of4,3,3,7450,0.990,0.75,False,sparsity_failure,requested_member_1_sparsity_failure,0,False,not_applicable_cell_outcome,s3-step7450-f99of100-d3of4,,executed_cell_family,requested_member_1_sparsity_failure,True,,,True,True,True,executed_empty_family,False,median_circuit_size;median_pairwise_overlap;transfer_group_count;matched_fidelity;matched_sparsity,reported_as_empty_not_imputed
stage18-scaling-24a9adb84176,433,s3-step8150-f4of5-d1of4,3,4,8150,0.800,0.25,False,sparsity_failure,requested_member_1_sparsity_failure,0,False,not_applicable_cell_outcome,s3-step8150-f4of5-d1of4,,executed_cell_family,requested_member_1_sparsity_failure,True,,,True,True,True,executed_empty_family,False,median_circuit_size;median_pairwise_overlap;transfer_group_count;matched_fidelity;matched_sparsity,reported_as_empty_not_imputed
stage18-scaling-24a9adb84176,434,s3-step8150-f4of5-d1of2,3,4,8150,0.800,0.50,False,sparsity_failure,requested_member_1_sparsity_failure,0,False,not_applicable_cell_outcome,s3-step8150-f4of5-d1of2,,executed_cell_family,requested_member_1_sparsity_failure,True,,,True,True,True,executed_empty_family,False,median_circuit_size;median_pairwise_overlap;transfer_group_count;matched_fidelity;matched_sparsity,reported_as_empty_not_imputed
stage18-scaling-24a9adb84176,435,s3-step8150-f4of5-d3of4,3,4,8150,0.800,0.75,False,sparsity_failure,requested_member_1_sparsity_failure,0,False,not_applicable_cell_outcome,s3-step8150-f4of5-d3of4,,executed_cell_family,requested_member_1_sparsity_failure,True,,,True,True,True,executed_empty_family,False,median_circuit_size;median_pairwise_overlap;transfer_group_count;matched_fidelity;matched_sparsity,reported_as_empty_not_imputed
stage18-scaling-24a9adb84176,436,s3-step8150-f17of20-d1of4,3,4,8150,0.850,0.25,False,sparsity_failure,requested_member_1_sparsity_failure,0,False,not_applicable_cell_outcome,s3-step8150-f17of20-d1of4,,executed_cell_family,requested_member_1_sparsity_failure,True,,,True,True,True,executed_empty_family,False,median_circuit_size;median_pairwise_overlap;transfer_group_count;matched_fidelity;matched_sparsity,reported_as_empty_not_imputed
stage18-scaling-24a9adb84176,437,s3-step8150-f17of20-d1of2,3,4,8150,0.850,0.50,False,sparsity_failure,requested_member_1_sparsity_failure,0,False,not_applicable_cell_outcome,s3-step8150-f17of20-d1of2,,executed_cell_family,requested_member_1_sparsity_failure,True,,,True,True,True,executed_empty_family,False,median_circuit_size;median_pairwise_overlap;transfer_group_count;matched_fidelity;matched_sparsity,reported_as_empty_not_imputed
stage18-scaling-24a9adb84176,438,s3-step8150-f17of20-d3of4,3,4,8150,0.850,0.75,False,sparsity_failure,requested_member_1_sparsity_failure,0,False,not_applicable_cell_outcome,s3-step8150-f17of20-d3of4,,executed_cell_family,requested_member_1_sparsity_failure,True,,,True,True,True,executed_empty_family,False,median_circuit_size;median_pairwise_overlap;transfer_group_count;matched_fidelity;matched_sparsity,reported_as_empty_not_imputed
stage18-scaling-24a9adb84176,439,s3-step8150-f9of10-d1of4,3,4,8150,0.900,0.25,False,sparsity_failure,requested_member_1_sparsity_failure,0,False,not_applicable_cell_outcome,s3-step8150-f9of10-d1of4,,executed_cell_family,requested_member_1_sparsity_failure,True,,,True,True,True,executed_empty_family,False,median_circuit_size;median_pairwise_overlap;transfer_group_count;matched_fidelity;matched_sparsity,reported_as_empty_not_imputed
stage18-scaling-24a9adb84176,440,s3-step8150-f9of10-d1of2,3,4,8150,0.900,0.50,False,sparsity_failure,requested_member_1_sparsity_failure,0,False,not_applicable_cell_outcome,s3-step8150-f9of10-d1of2,,executed_cell_family,requested_member_1_sparsity_failure,True,,,True,True,True,executed_empty_family,False,median_circuit_size;median_pairwise_overlap;transfer_group_count;matched_fidelity;matched_sparsity,reported_as_empty_not_imputed
stage18-scaling-24a9adb84176,441,s3-step8150-f9of10-d3of4,3,4,8150,0.900,0.75,False,sparsity_failure,requested_member_1_sparsity_failure,0,False,not_applicable_cell_outcome,s3-step8150-f9of10-d3of4,,executed_cell_family,requested_member_1_sparsity_failure,True,,,True,True,True,executed_empty_family,False,median_circuit_size;median_pairwise_overlap;transfer_group_count;matched_fidelity;matched_sparsity,reported_as_empty_not_imputed
stage18-scaling-24a9adb84176,442,s3-step8150-f19of20-d1of4,3,4,8150,0.950,0.25,False,sparsity_failure,requested_member_1_sparsity_failure,0,False,not_applicable_cell_outcome,s3-step8150-f19of20-d1of4,,executed_cell_family,requested_member_1_sparsity_failure,True,,,True,True,True,executed_empty_family,False,median_circuit_size;median_pairwise_overlap;transfer_group_count;matched_fidelity;matched_sparsity,reported_as_empty_not_imputed
stage18-scaling-24a9adb84176,443,s3-step8150-f19of20-d1of2,3,4,8150,0.950,0.50,False,sparsity_failure,requested_member_1_sparsity_failure,0,False,not_applicable_cell_outcome,s3-step8150-f19of20-d1of2,,executed_cell_family,requested_member_1_sparsity_failure,True,,,True,True,True,executed_empty_family,False,median_circuit_size;median_pairwise_overlap;transfer_group_count;matched_fidelity;matched_sparsity,reported_as_empty_not_imputed
stage18-scaling-24a9adb84176,444,s3-step8150-f19of20-d3of4,3,4,8150,0.950,0.75,False,sparsity_failure,requested_member_1_sparsity_failure,0,False,not_applicable_cell_outcome,s3-step8150-f19of20-d3of4,,executed_cell_family,requested_member_1_sparsity_failure,True,,,True,True,True,executed_empty_family,False,median_circuit_size;median_pairwise_overlap;transfer_group_count;matched_fidelity;matched_sparsity,reported_as_empty_not_imputed
stage18-scaling-24a9adb84176,445,s3-step8150-f39of40-d1of4,3,4,8150,0.975,0.25,False,sparsity_failure,requested_member_1_sparsity_failure,0,False,not_applicable_cell_outcome,s3-step8150-f39of40-d1of4,,executed_cell_family,requested_member_1_sparsity_failure,True,,,True,True,True,executed_empty_family,False,median_circuit_size;median_pairwise_overlap;transfer_group_count;matched_fidelity;matched_sparsity,reported_as_empty_not_imputed
stage18-scaling-24a9adb84176,446,s3-step8150-f39of40-d1of2,3,4,8150,0.975,0.50,False,sparsity_failure,requested_member_1_sparsity_failure,0,False,not_applicable_cell_outcome,s3-step8150-f39of40-d1of2,,executed_cell_family,requested_member_1_sparsity_failure,True,,,True,True,True,executed_empty_family,False,median_circuit_size;median_pairwise_overlap;transfer_group_count;matched_fidelity;matched_sparsity,reported_as_empty_not_imputed
stage18-scaling-24a9adb84176,447,s3-step8150-f39of40-d3of4,3,4,8150,0.975,0.75,False,sparsity_failure,requested_member_1_sparsity_failure,0,False,not_applicable_cell_outcome,s3-step8150-f39of40-d3of4,,executed_cell_family,requested_member_1_sparsity_failure,True,,,True,True,True,executed_empty_family,False,median_circuit_size;median_pairwise_overlap;transfer_group_count;matched_fidelity;matched_sparsity,reported_as_empty_not_imputed
stage18-scaling-24a9adb84176,448,s3-step8150-f99of100-d1of4,3,4,8150,0.990,0.25,False,sparsity_failure,requested_member_1_sparsity_failure,0,False,not_applicable_cell_outcome,s3-step8150-f99of100-d1of4,,executed_cell_family,requested_member_1_sparsity_failure,True,,,True,True,True,executed_empty_family,False,median_circuit_size;median_pairwise_overlap;transfer_group_count;matched_fidelity;matched_sparsity,reported_as_empty_not_imputed
stage18-scaling-24a9adb84176,449,s3-step8150-f99of100-d1of2,3,4,8150,0.990,0.50,True,sparsity_failure,requested_member_1_sparsity_failure,0,False,not_applicable_cell_outcome,s3-step8150-f99of100-d1of2,,executed_cell_family,requested_member_1_sparsity_failure,True,,,True,True,True,executed_empty_family,False,median_circuit_size;median_pairwise_overlap;transfer_group_count;matched_fidelity;matched_sparsity,reported_as_empty_not_imputed
stage18-scaling-24a9adb84176,450,s3-step8150-f99of100-d3of4,3,4,8150,0.990,0.75,False,sparsity_failure,requested_member_1_sparsity_failure,0,False,not_applicable_cell_outcome,s3-step8150-f99of100-d3of4,,executed_cell_family,requested_member_1_sparsity_failure,True,,,True,True,True,executed_empty_family,False,median_circuit_size;median_pairwise_overlap;transfer_group_count;matched_fidelity;matched_sparsity,reported_as_empty_not_imputed
stage18-scaling-24a9adb84176,451,s3-step8500-f4of5-d1of4,3,5,8500,0.800,0.25,False,sparsity_failure,requested_member_1_sparsity_failure,0,False,not_applicable_cell_outcome,s3-step8500-f4of5-d1of4,,executed_cell_family,requested_member_1_sparsity_failure,True,,,True,True,True,executed_empty_family,False,median_circuit_size;median_pairwise_overlap;transfer_group_count;matched_fidelity;matched_sparsity,reported_as_empty_not_imputed
stage18-scaling-24a9adb84176,452,s3-step8500-f4of5-d1of2,3,5,8500,0.800,0.50,False,sparsity_failure,requested_member_1_sparsity_failure,0,False,not_applicable_cell_outcome,s3-step8500-f4of5-d1of2,,executed_cell_family,requested_member_1_sparsity_failure,True,,,True,True,True,executed_empty_family,False,median_circuit_size;median_pairwise_overlap;transfer_group_count;matched_fidelity;matched_sparsity,reported_as_empty_not_imputed
stage18-scaling-24a9adb84176,453,s3-step8500-f4of5-d3of4,3,5,8500,0.800,0.75,False,sparsity_failure,requested_member_1_sparsity_failure,0,False,not_applicable_cell_outcome,s3-step8500-f4of5-d3of4,,executed_cell_family,requested_member_1_sparsity_failure,True,,,True,True,True,executed_empty_family,False,median_circuit_size;median_pairwise_overlap;transfer_group_count;matched_fidelity;matched_sparsity,reported_as_empty_not_imputed
stage18-scaling-24a9adb84176,454,s3-step8500-f17of20-d1of4,3,5,8500,0.850,0.25,False,sparsity_failure,requested_member_1_sparsity_failure,0,False,not_applicable_cell_outcome,s3-step8500-f17of20-d1of4,,executed_cell_family,requested_member_1_sparsity_failure,True,,,True,True,True,executed_empty_family,False,median_circuit_size;median_pairwise_overlap;transfer_group_count;matched_fidelity;matched_sparsity,reported_as_empty_not_imputed
stage18-scaling-24a9adb84176,455,s3-step8500-f17of20-d1of2,3,5,8500,0.850,0.50,False,sparsity_failure,requested_member_1_sparsity_failure,0,False,not_applicable_cell_outcome,s3-step8500-f17of20-d1of2,,executed_cell_family,requested_member_1_sparsity_failure,True,,,True,True,True,executed_empty_family,False,median_circuit_size;median_pairwise_overlap;transfer_group_count;matched_fidelity;matched_sparsity,reported_as_empty_not_imputed
stage18-scaling-24a9adb84176,456,s3-step8500-f17of20-d3of4,3,5,8500,0.850,0.75,False,sparsity_failure,requested_member_1_sparsity_failure,0,False,not_applicable_cell_outcome,s3-step8500-f17of20-d3of4,,executed_cell_family,requested_member_1_sparsity_failure,True,,,True,True,True,executed_empty_family,False,median_circuit_size;median_pairwise_overlap;transfer_group_count;matched_fidelity;matched_sparsity,reported_as_empty_not_imputed
stage18-scaling-24a9adb84176,457,s3-step8500-f9of10-d1of4,3,5,8500,0.900,0.25,False,sparsity_failure,requested_member_1_sparsity_failure,0,False,not_applicable_cell_outcome,s3-step8500-f9of10-d1of4,,executed_cell_family,requested_member_1_sparsity_failure,True,,,True,True,True,executed_empty_family,False,median_circuit_size;median_pairwise_overlap;transfer_group_count;matched_fidelity;matched_sparsity,reported_as_empty_not_imputed
stage18-scaling-24a9adb84176,458,s3-step8500-f9of10-d1of2,3,5,8500,0.900,0.50,False,sparsity_failure,requested_member_1_sparsity_failure,0,False,not_applicable_cell_outcome,s3-step8500-f9of10-d1of2,,executed_cell_family,requested_member_1_sparsity_failure,True,,,True,True,True,executed_empty_family,False,median_circuit_size;median_pairwise_overlap;transfer_group_count;matched_fidelity;matched_sparsity,reported_as_empty_not_imputed
stage18-scaling-24a9adb84176,459,s3-step8500-f9of10-d3of4,3,5,8500,0.900,0.75,False,sparsity_failure,requested_member_1_sparsity_failure,0,False,not_applicable_cell_outcome,s3-step8500-f9of10-d3of4,,executed_cell_family,requested_member_1_sparsity_failure,True,,,True,True,True,executed_empty_family,False,median_circuit_size;median_pairwise_overlap;transfer_group_count;matched_fidelity;matched_sparsity,reported_as_empty_not_imputed
stage18-scaling-24a9adb84176,460,s3-step8500-f19of20-d1of4,3,5,8500,0.950,0.25,False,sparsity_failure,requested_member_1_sparsity_failure,0,False,not_applicable_cell_outcome,s3-step8500-f19of20-d1of4,,executed_cell_family,requested_member_1_sparsity_failure,True,,,True,True,True,executed_empty_family,False,median_circuit_size;median_pairwise_overlap;transfer_group_count;matched_fidelity;matched_sparsity,reported_as_empty_not_imputed
stage18-scaling-24a9adb84176,461,s3-step8500-f19of20-d1of2,3,5,8500,0.950,0.50,False,sparsity_failure,requested_member_1_sparsity_failure,0,False,not_applicable_cell_outcome,s3-step8500-f19of20-d1of2,,executed_cell_family,requested_member_1_sparsity_failure,True,,,True,True,True,executed_empty_family,False,median_circuit_size;median_pairwise_overlap;transfer_group_count;matched_fidelity;matched_sparsity,reported_as_empty_not_imputed
stage18-scaling-24a9adb84176,462,s3-step8500-f19of20-d3of4,3,5,8500,0.950,0.75,False,sparsity_failure,requested_member_1_sparsity_failure,0,False,not_applicable_cell_outcome,s3-step8500-f19of20-d3of4,,executed_cell_family,requested_member_1_sparsity_failure,True,,,True,True,True,executed_empty_family,False,median_circuit_size;median_pairwise_overlap;transfer_group_count;matched_fidelity;matched_sparsity,reported_as_empty_not_imputed
stage18-scaling-24a9adb84176,463,s3-step8500-f39of40-d1of4,3,5,8500,0.975,0.25,False,sparsity_failure,requested_member_1_sparsity_failure,0,False,not_applicable_cell_outcome,s3-step8500-f39of40-d1of4,,executed_cell_family,requested_member_1_sparsity_failure,True,,,True,True,True,executed_empty_family,False,median_circuit_size;median_pairwise_overlap;transfer_group_count;matched_fidelity;matched_sparsity,reported_as_empty_not_imputed
stage18-scaling-24a9adb84176,464,s3-step8500-f39of40-d1of2,3,5,8500,0.975,0.50,False,sparsity_failure,requested_member_1_sparsity_failure,0,False,not_applicable_cell_outcome,s3-step8500-f39of40-d1of2,,executed_cell_family,requested_member_1_sparsity_failure,True,,,True,True,True,executed_empty_family,False,median_circuit_size;median_pairwise_overlap;transfer_group_count;matched_fidelity;matched_sparsity,reported_as_empty_not_imputed
stage18-scaling-24a9adb84176,465,s3-step8500-f39of40-d3of4,3,5,8500,0.975,0.75,False,sparsity_failure,requested_member_1_sparsity_failure,0,False,not_applicable_cell_outcome,s3-step8500-f39of40-d3of4,,executed_cell_family,requested_member_1_sparsity_failure,True,,,True,True,True,executed_empty_family,False,median_circuit_size;median_pairwise_overlap;transfer_group_count;matched_fidelity;matched_sparsity,reported_as_empty_not_imputed
stage18-scaling-24a9adb84176,466,s3-step8500-f99of100-d1of4,3,5,8500,0.990,0.25,False,sparsity_failure,requested_member_1_sparsity_failure,0,False,not_applicable_cell_outcome,s3-step8500-f99of100-d1of4,,executed_cell_family,requested_member_1_sparsity_failure,True,,,True,True,True,executed_empty_family,False,median_circuit_size;median_pairwise_overlap;transfer_group_count;matched_fidelity;matched_sparsity,reported_as_empty_not_imputed
