cell_id,cell_index,circuit_id,distinctness_denominator,distinctness_numerator,fidelity_denominator,fidelity_numerator,q1_accuracy,q1_cross_entropy,q1_fidelity,q1_jensen_shannon_divergence,q1_kl_divergence,q2_accuracy,q2_cross_entropy,q2_fidelity,q2_jensen_shannon_divergence,q2_kl_divergence,q3_accuracy,q3_cross_entropy,q3_fidelity,q3_jensen_shannon_divergence,q3_kl_divergence,q4_accuracy,q4_cross_entropy,q4_fidelity,q4_jensen_shannon_divergence,q4_kl_divergence,source_run_id,source_stage,transfer_execution_mode,stage18_run_id,model_seed,checkpoint_index,checkpoint_step,global_cell_index
s0-step8500-f17of20-d1of4,76,C4,4,1,20,17,0.8424130501692828,1.9197444930723095,0.8424130501692828,0.45781365956763703,1.915570365498344,0.856203007518797,1.8836269888438677,0.856203007518797,0.45352208858967424,1.8818714155682497,0.8536967418546366,1.8834253700828194,0.8536967418546366,0.4534894554994832,1.881664631258052,0.8542729591836735,1.9010957061807263,0.8542729591836735,0.45419331540933294,1.8980737500824034,,,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,76
s0-step8500-f17of20-d1of4,76,C5,4,1,20,17,0.8454909202831641,1.9736651134843202,0.8454909202831641,0.4677703563397978,1.9697193257274463,0.8587092731829574,1.9545571837378175,0.8587092731829574,0.46635442058366716,1.9528001088060831,0.8590225563909775,1.9542805026367045,0.8590225563909775,0.46630932135568154,1.9525171606743097,0.8539540816326531,1.9688909416448097,0.8539540816326531,0.46733532245841103,1.965849835093,,,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,76
s0-step8500-f17of20-d1of4,76,C6,4,1,20,17,0.8824253616497384,1.846017048794807,0.8824253616497384,0.447770120960707,1.8422459815421006,0.856203007518797,1.840084494299309,0.856203007518797,0.4476346659560438,1.8383427490958744,0.856516290726817,1.8398455697809695,0.856516290726817,0.44759732900994986,1.838098438923483,0.8134566326530612,1.892635520310046,0.8134566326530612,0.4513159673684752,1.8896526847300785,,,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,76
s0-step8500-f17of20-d1of2,77,C1,2,1,20,17,0.8599569098184057,1.6893020159705083,0.8599569098184057,0.41814926516914797,1.6852758524325415,0.8593358395989975,1.6582233841790068,0.8593358395989975,0.4153576179134442,1.6564902906868617,0.8593358395989975,1.6577390244972885,0.8593358395989975,0.4152768727410631,1.6559999937840497,0.8523596938775511,1.687693600896841,0.8523596938775511,0.4169103398815757,1.6847625340748464,,,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,77
s0-step8500-f17of20-d1of2,77,C2,2,1,20,17,0.86088027085257,1.8427290183263545,0.86088027085257,0.4454797982444907,1.8386865899760234,0.8577694235588973,1.8335681387076253,0.8577694235588973,0.44652448138478856,1.831820911155981,0.8571428571428571,1.8334595267579221,0.8571428571428571,0.4465039773636444,1.8317067193096144,0.8258928571428571,1.889241066732805,0.8258928571428571,0.4508508660554962,1.886263247702879,,,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,77
s0-step8500-f17of20-d1of2,77,C3,2,1,20,17,0.8473376423514928,1.7875654707737576,0.8473376423514928,0.43587755719839005,1.7836182955211035,0.8583959899749374,1.775375240237305,0.8583959899749374,0.43599401547207045,1.7736669956452042,0.8577694235588973,1.7752011859542072,0.8577694235588973,0.4359560022714144,1.7734880618106825,0.8427933673469388,1.798398097378335,0.8427933673469388,0.4356029544142075,1.7954818740800707,,,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,77
s0-step8500-f17of20-d1of2,77,C4,2,1,20,17,0.8424130501692828,1.9197444930723095,0.8424130501692828,0.45781365956763703,1.915570365498344,0.856203007518797,1.8836269888438677,0.856203007518797,0.45352208858967424,1.8818714155682497,0.8536967418546366,1.8834253700828194,0.8536967418546366,0.4534894554994832,1.881664631258052,0.8542729591836735,1.9010957061807263,0.8542729591836735,0.45419331540933294,1.8980737500824034,,,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,77
s0-step8500-f17of20-d1of2,77,C5,2,1,20,17,0.8454909202831641,1.9736651134843202,0.8454909202831641,0.4677703563397978,1.9697193257274463,0.8587092731829574,1.9545571837378175,0.8587092731829574,0.46635442058366716,1.9528001088060831,0.8590225563909775,1.9542805026367045,0.8590225563909775,0.46630932135568154,1.9525171606743097,0.8539540816326531,1.9688909416448097,0.8539540816326531,0.46733532245841103,1.965849835093,,,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,77
s0-step8500-f17of20-d1of2,77,C6,2,1,20,17,0.8824253616497384,1.846017048794807,0.8824253616497384,0.447770120960707,1.8422459815421006,0.856203007518797,1.840084494299309,0.856203007518797,0.4476346659560438,1.8383427490958744,0.856516290726817,1.8398455697809695,0.856516290726817,0.44759732900994986,1.838098438923483,0.8134566326530612,1.892635520310046,0.8134566326530612,0.4513159673684752,1.8896526847300785,,,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,77
s0-step8500-f17of20-d3of4,78,C1,4,3,20,17,0.8599569098184057,1.6893020159705083,0.8599569098184057,0.41814926516914797,1.6852758524325415,0.8593358395989975,1.6582233841790068,0.8593358395989975,0.4153576179134442,1.6564902906868617,0.8593358395989975,1.6577390244972885,0.8593358395989975,0.4152768727410631,1.6559999937840497,0.8523596938775511,1.687693600896841,0.8523596938775511,0.4169103398815757,1.6847625340748464,,,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,78
s0-step8500-f17of20-d3of4,78,C2,4,3,20,17,0.86088027085257,1.8427290183263545,0.86088027085257,0.4454797982444907,1.8386865899760234,0.8577694235588973,1.8335681387076253,0.8577694235588973,0.44652448138478856,1.831820911155981,0.8571428571428571,1.8334595267579221,0.8571428571428571,0.4465039773636444,1.8317067193096144,0.8258928571428571,1.889241066732805,0.8258928571428571,0.4508508660554962,1.886263247702879,,,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,78
s0-step8500-f17of20-d3of4,78,C3,4,3,20,17,0.8473376423514928,1.7875654707737576,0.8473376423514928,0.43587755719839005,1.7836182955211035,0.8583959899749374,1.775375240237305,0.8583959899749374,0.43599401547207045,1.7736669956452042,0.8577694235588973,1.7752011859542072,0.8577694235588973,0.4359560022714144,1.7734880618106825,0.8427933673469388,1.798398097378335,0.8427933673469388,0.4356029544142075,1.7954818740800707,,,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,78
s0-step8500-f17of20-d3of4,78,C4,4,3,20,17,0.8424130501692828,1.9197444930723095,0.8424130501692828,0.45781365956763703,1.915570365498344,0.856203007518797,1.8836269888438677,0.856203007518797,0.45352208858967424,1.8818714155682497,0.8536967418546366,1.8834253700828194,0.8536967418546366,0.4534894554994832,1.881664631258052,0.8542729591836735,1.9010957061807263,0.8542729591836735,0.45419331540933294,1.8980737500824034,,,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,78
s0-step8500-f17of20-d3of4,78,C5,4,3,20,17,0.8454909202831641,1.9736651134843202,0.8454909202831641,0.4677703563397978,1.9697193257274463,0.8587092731829574,1.9545571837378175,0.8587092731829574,0.46635442058366716,1.9528001088060831,0.8590225563909775,1.9542805026367045,0.8590225563909775,0.46630932135568154,1.9525171606743097,0.8539540816326531,1.9688909416448097,0.8539540816326531,0.46733532245841103,1.965849835093,,,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,78
s0-step8500-f17of20-d3of4,78,C6,4,3,20,17,0.8824253616497384,1.846017048794807,0.8824253616497384,0.447770120960707,1.8422459815421006,0.856203007518797,1.840084494299309,0.856203007518797,0.4476346659560438,1.8383427490958744,0.856516290726817,1.8398455697809695,0.856516290726817,0.44759732900994986,1.838098438923483,0.8134566326530612,1.892635520310046,0.8134566326530612,0.4513159673684752,1.8896526847300785,,,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,78
s0-step8500-f9of10-d1of4,79,C1,4,1,10,9,0.9079716835949523,1.5094976570650995,0.9079716835949523,0.38664431590443576,1.5056029846390124,0.9176065162907269,1.47925161781317,0.9176065162907269,0.38300629072871645,1.4775225127251226,0.918546365914787,1.4790381706672204,0.918546365914787,0.3829500795666474,1.4773038770480638,0.8864795918367347,1.5502371032845836,0.8864795918367347,0.39169753316614053,1.5473131653947794,,,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,79
s0-step8500-f9of10-d1of4,79,C2,4,1,10,9,0.9008925823330255,1.745300179969424,0.9008925823330255,0.4313677220243276,1.7413303260712962,0.9116541353383458,1.7122377598597516,0.9116541353383458,0.4274817485371628,1.7105030910879897,0.9122807017543859,1.7118475945353657,0.9122807017543859,0.42742399514925883,1.710107762147124,0.9011479591836735,1.741622801166864,0.9011479591836735,0.4302611531718273,1.7386604545599953,,,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,79
s0-step8500-f9of10-d1of4,79,C3,4,1,10,9,0.9208987380732533,1.6775380348968447,0.9208987380732533,0.41958073177367733,1.6734712428039829,0.9141604010025063,1.6777494501854693,0.9141604010025063,0.4215403403690024,1.6760285574111873,0.9135338345864662,1.6776863501540251,0.9135338345864662,0.4215258139052561,1.675959583857379,0.873405612244898,1.7323500027651995,0.873405612244898,0.42779510805848986,1.7294024754581707,,,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,79
s0-step8500-f9of10-d1of4,79,C4,4,1,10,9,0.9082794706063404,1.6660880998680503,0.9082794706063404,0.4188790666406688,1.662127058279995,0.9110275689223057,1.641396571534282,0.9110275689223057,0.4152039390892948,1.6396801604569555,0.9104010025062657,1.6410438277779664,0.9104010025062657,0.4151435089472653,1.6393222795393234,0.8909438775510204,1.672937927919687,0.8909438775510204,0.41782943209352885,1.6699901555607817,,,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,79
s0-step8500-f9of10-d1of4,79,C5,4,1,10,9,0.9181286549707602,1.5905627291884632,0.9181286549707602,0.4040453231765348,1.5867760874246148,0.9125939849624061,1.5668799745707882,0.9125939849624061,0.40103560656701265,1.5651730476484114,0.9122807017543859,1.5663490337564756,0.9122807017543859,0.4009530802460429,1.5646370841344273,0.8941326530612245,1.6054556145456296,0.8941326530612245,0.40589142882274654,1.6025407862878043,,,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,79
s0-step8500-f9of10-d1of4,79,C6,4,1,10,9,0.9150507848568791,1.6785450162117794,0.9150507848568791,0.4204152254149818,1.6745866161469278,0.9069548872180451,1.6825705556838508,0.9069548872180451,0.422598077390427,1.680853488642657,0.9060150375939849,1.6826039605580252,0.9060150375939849,0.42259258443587705,1.6808815099681753,0.8743622448979592,1.7376470711433842,0.8743622448979592,0.42752555405188886,1.7346895768506718,,,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,79
s0-step8500-f9of10-d1of2,80,C1,2,1,10,9,0.9079716835949523,1.5094976570650995,0.9079716835949523,0.38664431590443576,1.5056029846390124,0.9176065162907269,1.47925161781317,0.9176065162907269,0.38300629072871645,1.4775225127251226,0.918546365914787,1.4790381706672204,0.918546365914787,0.3829500795666474,1.4773038770480638,0.8864795918367347,1.5502371032845836,0.8864795918367347,0.39169753316614053,1.5473131653947794,,,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,80
s0-step8500-f9of10-d1of2,80,C2,2,1,10,9,0.9008925823330255,1.745300179969424,0.9008925823330255,0.4313677220243276,1.7413303260712962,0.9116541353383458,1.7122377598597516,0.9116541353383458,0.4274817485371628,1.7105030910879897,0.9122807017543859,1.7118475945353657,0.9122807017543859,0.42742399514925883,1.710107762147124,0.9011479591836735,1.741622801166864,0.9011479591836735,0.4302611531718273,1.7386604545599953,,,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,80
