cell_id,circuit_id,cross_entropy,evaluation_subset,fidelity,ground_truth_accuracy,jensen_shannon_divergence,kl_divergence,prediction_agreement_count,source_run_id,source_stage,subset_example_count,transfer_execution_mode,stage18_run_id,model_seed,checkpoint_index,checkpoint_step,global_cell_index
s2-step7450-f39of40-d1of4,C2,0.12685038055106246,Q2,0.9739974937343359,0.9655388471177945,0.022009238997080564,0.07879228981476176,3109,,,3192,fresh_execution,stage18-scaling-24a9adb84176,2,3,7450,301
s2-step7450-f39of40-d1of4,C2,0.12518503769939449,Q3,0.9758771929824561,0.9674185463659147,0.021336572148476597,0.0756759280393627,3115,,,3192,fresh_execution,stage18-scaling-24a9adb84176,2,3,7450,301
s2-step7450-f39of40-d1of4,C2,0.11037239276522594,Q4,0.9738520408163265,0.9700255102040817,0.02234499352433272,0.08231218505551528,3054,,,3136,fresh_execution,stage18-scaling-24a9adb84176,2,3,7450,301
s2-step7450-f39of40-d1of2,C1,0.10614795788683061,Q1,0.9781471221914435,0.9744536780547861,0.02262194329882971,0.07753146713033411,3178,,,3249,fresh_execution,stage18-scaling-24a9adb84176,2,3,7450,302
s2-step7450-f39of40-d1of2,C1,0.13371044959887896,Q2,0.9718045112781954,0.9639724310776943,0.025595290701488443,0.08849515075619623,3102,,,3192,fresh_execution,stage18-scaling-24a9adb84176,2,3,7450,302
s2-step7450-f39of40-d1of2,C1,0.1285405988542778,Q3,0.974937343358396,0.9642857142857143,0.02411269888299013,0.08133876117692684,3112,,,3192,fresh_execution,stage18-scaling-24a9adb84176,2,3,7450,302
s2-step7450-f39of40-d1of2,C1,0.11079115376885752,Q4,0.9751275510204082,0.9709821428571429,0.02393105852011898,0.08277954836303514,3058,,,3136,fresh_execution,stage18-scaling-24a9adb84176,2,3,7450,302
s2-step7450-f39of40-d1of2,C2,0.11027785475418646,Q1,0.9763004001231148,0.9719913819636812,0.02052588384119935,0.076833374629946,3172,,,3249,fresh_execution,stage18-scaling-24a9adb84176,2,3,7450,302
s2-step7450-f39of40-d1of2,C2,0.12685038055106246,Q2,0.9739974937343359,0.9655388471177945,0.022009238997080564,0.07879228981476176,3109,,,3192,fresh_execution,stage18-scaling-24a9adb84176,2,3,7450,302
s2-step7450-f39of40-d1of2,C2,0.12518503769939449,Q3,0.9758771929824561,0.9674185463659147,0.021336572148476597,0.0756759280393627,3115,,,3192,fresh_execution,stage18-scaling-24a9adb84176,2,3,7450,302
s2-step7450-f39of40-d1of2,C2,0.11037239276522594,Q4,0.9738520408163265,0.9700255102040817,0.02234499352433272,0.08231218505551528,3054,,,3136,fresh_execution,stage18-scaling-24a9adb84176,2,3,7450,302
s2-step7450-f39of40-d1of2,C3,0.10338140056071578,Q1,0.9806094182825484,0.976915974145891,0.02205929191344101,0.07488794453360696,3186,,,3249,fresh_execution,stage18-scaling-24a9adb84176,2,3,7450,302
s2-step7450-f39of40-d1of2,C3,0.13593018375506716,Q2,0.9692982456140351,0.9611528822055138,0.02628156680533146,0.09124584801411065,3094,,,3192,fresh_execution,stage18-scaling-24a9adb84176,2,3,7450,302
s2-step7450-f39of40-d1of2,C3,0.1327969898975552,Q3,0.9736842105263158,0.9642857142857143,0.02493096541157849,0.08565562716937991,3108,,,3192,fresh_execution,stage18-scaling-24a9adb84176,2,3,7450,302
s2-step7450-f39of40-d1of2,C3,0.1060196660897562,Q4,0.9767219387755102,0.9741709183673469,0.022593293855101462,0.08133672346566521,3063,,,3136,fresh_execution,stage18-scaling-24a9adb84176,2,3,7450,302
s2-step7450-f39of40-d1of2,C4,0.10900428214882035,Q1,0.9753770390889505,0.9732225300092336,0.02276009657172546,0.07966354078056596,3169,,,3249,fresh_execution,stage18-scaling-24a9adb84176,2,3,7450,302
s2-step7450-f39of40-d1of2,C4,0.1259913624919605,Q2,0.9708646616541353,0.9620927318295739,0.02198522909210321,0.07659931910802747,3099,,,3192,fresh_execution,stage18-scaling-24a9adb84176,2,3,7450,302
s2-step7450-f39of40-d1of2,C4,0.12228536946433646,Q3,0.9765037593984962,0.9664786967418546,0.02092703411352601,0.07199021715029583,3117,,,3192,fresh_execution,stage18-scaling-24a9adb84176,2,3,7450,302
s2-step7450-f39of40-d1of2,C4,0.10638257420958178,Q4,0.9773596938775511,0.9722576530612245,0.020656975026873272,0.0728334153735025,3065,,,3136,fresh_execution,stage18-scaling-24a9adb84176,2,3,7450,302
s2-step7450-f39of40-d1of2,C5,0.09735059995760845,Q1,0.979378270236996,0.9756848261003386,0.01979614400871446,0.07061637188626098,3182,,,3249,fresh_execution,stage18-scaling-24a9adb84176,2,3,7450,302
s2-step7450-f39of40-d1of2,C5,0.13494552138817031,Q2,0.9721177944862155,0.9664786967418546,0.026203028647423077,0.09134174828105389,3103,,,3192,fresh_execution,stage18-scaling-24a9adb84176,2,3,7450,302
s2-step7450-f39of40-d1of2,C5,0.1306703573444521,Q3,0.9771303258145363,0.9696115288220551,0.02466459007993765,0.08579972423583872,3119,,,3192,fresh_execution,stage18-scaling-24a9adb84176,2,3,7450,302
s2-step7450-f39of40-d1of2,C5,0.10996158188123904,Q4,0.9713010204081632,0.9709821428571429,0.024318690134765727,0.08750955856573589,3046,,,3136,fresh_execution,stage18-scaling-24a9adb84176,2,3,7450,302
s2-step7450-f39of40-d1of2,C6,0.10719883584281799,Q1,0.9781471221914435,0.974145891043398,0.022972987896276872,0.07983343260598216,3178,,,3249,fresh_execution,stage18-scaling-24a9adb84176,2,3,7450,302
s2-step7450-f39of40-d1of2,C6,0.13946190599843747,Q2,0.9689849624060151,0.9605263157894737,0.026694240714447193,0.09426251611276029,3093,,,3192,fresh_execution,stage18-scaling-24a9adb84176,2,3,7450,302
s2-step7450-f39of40-d1of2,C6,0.1337313018863945,Q3,0.9768170426065163,0.9674185463659147,0.025102301050778906,0.08720657916247719,3118,,,3192,fresh_execution,stage18-scaling-24a9adb84176,2,3,7450,302
s2-step7450-f39of40-d1of2,C6,0.11108551204423578,Q4,0.9767219387755102,0.9744897959183674,0.023611548483090328,0.08389765819753502,3063,,,3136,fresh_execution,stage18-scaling-24a9adb84176,2,3,7450,302
s2-step7450-f39of40-d1of2,C7,0.11594122481881274,Q1,0.974145891043398,0.9701446598953524,0.02309801038324774,0.08240063750522891,3165,,,3249,fresh_execution,stage18-scaling-24a9adb84176,2,3,7450,302
s2-step7450-f39of40-d1of2,C7,0.1288859518524106,Q2,0.9730576441102757,0.9649122807017544,0.023527187563613636,0.08148955620846261,3106,,,3192,fresh_execution,stage18-scaling-24a9adb84176,2,3,7450,302
s2-step7450-f39of40-d1of2,C7,0.12739603648168482,Q3,0.9783834586466166,0.9696115288220551,0.022846347504602967,0.07829336487669065,3123,,,3192,fresh_execution,stage18-scaling-24a9adb84176,2,3,7450,302
s2-step7450-f39of40-d1of2,C7,0.1210701726842886,Q4,0.9748086734693877,0.9713010204081632,0.025583386655066775,0.08892891190322495,3057,,,3136,fresh_execution,stage18-scaling-24a9adb84176,2,3,7450,302
s2-step7450-f39of40-d1of2,C8,0.10385970326911853,Q1,0.9763004001231148,0.9732225300092336,0.02163384327851434,0.07738997432420432,3172,,,3249,fresh_execution,stage18-scaling-24a9adb84176,2,3,7450,302
s2-step7450-f39of40-d1of2,C8,0.14142361959323893,Q2,0.9702380952380952,0.9614661654135338,0.025625693230075547,0.09025098482314516,3097,,,3192,fresh_execution,stage18-scaling-24a9adb84176,2,3,7450,302
s2-step7450-f39of40-d1of2,C8,0.1358107591188165,Q3,0.9743107769423559,0.9636591478696742,0.024029583194518585,0.0831400710642637,3110,,,3192,fresh_execution,stage18-scaling-24a9adb84176,2,3,7450,302
s2-step7450-f39of40-d1of2,C8,0.09624972645720059,Q4,0.9792729591836735,0.9751275510204082,0.02025933127416089,0.07181076734385315,3071,,,3136,fresh_execution,stage18-scaling-24a9adb84176,2,3,7450,302
s2-step7450-f39of40-d3of4,C1,0.10614795788683061,Q1,0.9781471221914435,0.9744536780547861,0.02262194329882971,0.07753146713033411,3178,,,3249,fresh_execution,stage18-scaling-24a9adb84176,2,3,7450,303
s2-step7450-f39of40-d3of4,C1,0.13371044959887896,Q2,0.9718045112781954,0.9639724310776943,0.025595290701488443,0.08849515075619623,3102,,,3192,fresh_execution,stage18-scaling-24a9adb84176,2,3,7450,303
s2-step7450-f39of40-d3of4,C1,0.1285405988542778,Q3,0.974937343358396,0.9642857142857143,0.02411269888299013,0.08133876117692684,3112,,,3192,fresh_execution,stage18-scaling-24a9adb84176,2,3,7450,303
s2-step7450-f39of40-d3of4,C1,0.11079115376885752,Q4,0.9751275510204082,0.9709821428571429,0.02393105852011898,0.08277954836303514,3058,,,3136,fresh_execution,stage18-scaling-24a9adb84176,2,3,7450,303
s2-step7450-f39of40-d3of4,C2,0.11027785475418646,Q1,0.9763004001231148,0.9719913819636812,0.02052588384119935,0.076833374629946,3172,,,3249,fresh_execution,stage18-scaling-24a9adb84176,2,3,7450,303
s2-step7450-f39of40-d3of4,C2,0.12685038055106246,Q2,0.9739974937343359,0.9655388471177945,0.022009238997080564,0.07879228981476176,3109,,,3192,fresh_execution,stage18-scaling-24a9adb84176,2,3,7450,303
s2-step7450-f39of40-d3of4,C2,0.12518503769939449,Q3,0.9758771929824561,0.9674185463659147,0.021336572148476597,0.0756759280393627,3115,,,3192,fresh_execution,stage18-scaling-24a9adb84176,2,3,7450,303
s2-step7450-f39of40-d3of4,C2,0.11037239276522594,Q4,0.9738520408163265,0.9700255102040817,0.02234499352433272,0.08231218505551528,3054,,,3136,fresh_execution,stage18-scaling-24a9adb84176,2,3,7450,303
s2-step7450-f39of40-d3of4,C3,0.10338140056071578,Q1,0.9806094182825484,0.976915974145891,0.02205929191344101,0.07488794453360696,3186,,,3249,fresh_execution,stage18-scaling-24a9adb84176,2,3,7450,303
s2-step7450-f39of40-d3of4,C3,0.13593018375506716,Q2,0.9692982456140351,0.9611528822055138,0.02628156680533146,0.09124584801411065,3094,,,3192,fresh_execution,stage18-scaling-24a9adb84176,2,3,7450,303
s2-step7450-f39of40-d3of4,C3,0.1327969898975552,Q3,0.9736842105263158,0.9642857142857143,0.02493096541157849,0.08565562716937991,3108,,,3192,fresh_execution,stage18-scaling-24a9adb84176,2,3,7450,303
s2-step7450-f39of40-d3of4,C3,0.1060196660897562,Q4,0.9767219387755102,0.9741709183673469,0.022593293855101462,0.08133672346566521,3063,,,3136,fresh_execution,stage18-scaling-24a9adb84176,2,3,7450,303
s2-step7450-f39of40-d3of4,C4,0.10900428214882035,Q1,0.9753770390889505,0.9732225300092336,0.02276009657172546,0.07966354078056596,3169,,,3249,fresh_execution,stage18-scaling-24a9adb84176,2,3,7450,303
s2-step7450-f39of40-d3of4,C4,0.1259913624919605,Q2,0.9708646616541353,0.9620927318295739,0.02198522909210321,0.07659931910802747,3099,,,3192,fresh_execution,stage18-scaling-24a9adb84176,2,3,7450,303
s2-step7450-f39of40-d3of4,C4,0.12228536946433646,Q3,0.9765037593984962,0.9664786967418546,0.02092703411352601,0.07199021715029583,3117,,,3192,fresh_execution,stage18-scaling-24a9adb84176,2,3,7450,303
s2-step7450-f39of40-d3of4,C4,0.10638257420958178,Q4,0.9773596938775511,0.9722576530612245,0.020656975026873272,0.0728334153735025,3065,,,3136,fresh_execution,stage18-scaling-24a9adb84176,2,3,7450,303
s2-step7450-f39of40-d3of4,C5,0.09735059995760845,Q1,0.979378270236996,0.9756848261003386,0.01979614400871446,0.07061637188626098,3182,,,3249,fresh_execution,stage18-scaling-24a9adb84176,2,3,7450,303
s2-step7450-f39of40-d3of4,C5,0.13494552138817031,Q2,0.9721177944862155,0.9664786967418546,0.026203028647423077,0.09134174828105389,3103,,,3192,fresh_execution,stage18-scaling-24a9adb84176,2,3,7450,303
s2-step7450-f39of40-d3of4,C5,0.1306703573444521,Q3,0.9771303258145363,0.9696115288220551,0.02466459007993765,0.08579972423583872,3119,,,3192,fresh_execution,stage18-scaling-24a9adb84176,2,3,7450,303
s2-step7450-f39of40-d3of4,C5,0.10996158188123904,Q4,0.9713010204081632,0.9709821428571429,0.024318690134765727,0.08750955856573589,3046,,,3136,fresh_execution,stage18-scaling-24a9adb84176,2,3,7450,303
s2-step7450-f39of40-d3of4,C6,0.10719883584281799,Q1,0.9781471221914435,0.974145891043398,0.022972987896276872,0.07983343260598216,3178,,,3249,fresh_execution,stage18-scaling-24a9adb84176,2,3,7450,303
s2-step7450-f39of40-d3of4,C6,0.13946190599843747,Q2,0.9689849624060151,0.9605263157894737,0.026694240714447193,0.09426251611276029,3093,,,3192,fresh_execution,stage18-scaling-24a9adb84176,2,3,7450,303
s2-step7450-f39of40-d3of4,C6,0.1337313018863945,Q3,0.9768170426065163,0.9674185463659147,0.025102301050778906,0.08720657916247719,3118,,,3192,fresh_execution,stage18-scaling-24a9adb84176,2,3,7450,303
s2-step7450-f39of40-d3of4,C6,0.11108551204423578,Q4,0.9767219387755102,0.9744897959183674,0.023611548483090328,0.08389765819753502,3063,,,3136,fresh_execution,stage18-scaling-24a9adb84176,2,3,7450,303
s2-step7450-f39of40-d3of4,C7,0.11594122481881274,Q1,0.974145891043398,0.9701446598953524,0.02309801038324774,0.08240063750522891,3165,,,3249,fresh_execution,stage18-scaling-24a9adb84176,2,3,7450,303
s2-step7450-f39of40-d3of4,C7,0.1288859518524106,Q2,0.9730576441102757,0.9649122807017544,0.023527187563613636,0.08148955620846261,3106,,,3192,fresh_execution,stage18-scaling-24a9adb84176,2,3,7450,303
s2-step7450-f39of40-d3of4,C7,0.12739603648168482,Q3,0.9783834586466166,0.9696115288220551,0.022846347504602967,0.07829336487669065,3123,,,3192,fresh_execution,stage18-scaling-24a9adb84176,2,3,7450,303
s2-step7450-f39of40-d3of4,C7,0.1210701726842886,Q4,0.9748086734693877,0.9713010204081632,0.025583386655066775,0.08892891190322495,3057,,,3136,fresh_execution,stage18-scaling-24a9adb84176,2,3,7450,303
s2-step7450-f39of40-d3of4,C8,0.10385970326911853,Q1,0.9763004001231148,0.9732225300092336,0.02163384327851434,0.07738997432420432,3172,,,3249,fresh_execution,stage18-scaling-24a9adb84176,2,3,7450,303
s2-step7450-f39of40-d3of4,C8,0.14142361959323893,Q2,0.9702380952380952,0.9614661654135338,0.025625693230075547,0.09025098482314516,3097,,,3192,fresh_execution,stage18-scaling-24a9adb84176,2,3,7450,303
s2-step7450-f39of40-d3of4,C8,0.1358107591188165,Q3,0.9743107769423559,0.9636591478696742,0.024029583194518585,0.0831400710642637,3110,,,3192,fresh_execution,stage18-scaling-24a9adb84176,2,3,7450,303
s2-step7450-f39of40-d3of4,C8,0.09624972645720059,Q4,0.9792729591836735,0.9751275510204082,0.02025933127416089,0.07181076734385315,3071,,,3136,fresh_execution,stage18-scaling-24a9adb84176,2,3,7450,303
s2-step8150-f4of5-d1of4,C1,1.1071557173629831,Q1,0.8224068944290551,0.822099107417667,0.2934611194809195,1.0879673891964234,2672,,,3249,fresh_execution,stage18-scaling-24a9adb84176,2,4,8150,307
s2-step8150-f4of5-d1of4,C1,1.1809741615803264,Q2,0.7929197994987469,0.7929197994987469,0.3093998947219904,1.1584810056358361,2531,,,3192,fresh_execution,stage18-scaling-24a9adb84176,2,4,8150,307
s2-step8150-f4of5-d1of4,C1,1.1815873496549527,Q3,0.7929197994987469,0.7929197994987469,0.30956176919034006,1.1591295929909229,2531,,,3192,fresh_execution,stage18-scaling-24a9adb84176,2,4,8150,307
s2-step8150-f4of5-d1of4,C1,1.1570990710312559,Q4,0.8000637755102041,0.8000637755102041,0.30537374977530835,1.1372853314595497,2509,,,3136,fresh_execution,stage18-scaling-24a9adb84176,2,4,8150,307
s2-step8150-f4of5-d1of4,C2,1.2332323729354406,Q1,0.8156355801785165,0.8153277931671283,0.3224505074207564,1.2130227014216028,2650,,,3249,fresh_execution,stage18-scaling-24a9adb84176,2,4,8150,307
s2-step8150-f4of5-d1of4,C2,1.234012599915434,Q2,0.8082706766917294,0.8076441102756893,0.3219473092559431,1.211279543169207,2580,,,3192,fresh_execution,stage18-scaling-24a9adb84176,2,4,8150,307
s2-step8150-f4of5-d1of4,C2,1.2346916174922222,Q3,0.806390977443609,0.8057644110275689,0.3221059330449647,1.2120038175133796,2574,,,3192,fresh_execution,stage18-scaling-24a9adb84176,2,4,8150,307
s2-step8150-f4of5-d1of4,C2,1.2853546030985723,Q4,0.7834821428571429,0.7834821428571429,0.33247833603064114,1.2656929655824978,2457,,,3136,fresh_execution,stage18-scaling-24a9adb84176,2,4,8150,307
s2-step8150-f4of5-d1of2,C1,1.1071557173629831,Q1,0.8224068944290551,0.822099107417667,0.2934611194809195,1.0879673891964234,2672,,,3249,fresh_execution,stage18-scaling-24a9adb84176,2,4,8150,308
s2-step8150-f4of5-d1of2,C1,1.1809741615803264,Q2,0.7929197994987469,0.7929197994987469,0.3093998947219904,1.1584810056358361,2531,,,3192,fresh_execution,stage18-scaling-24a9adb84176,2,4,8150,308
s2-step8150-f4of5-d1of2,C1,1.1815873496549527,Q3,0.7929197994987469,0.7929197994987469,0.30956176919034006,1.1591295929909229,2531,,,3192,fresh_execution,stage18-scaling-24a9adb84176,2,4,8150,308
s2-step8150-f4of5-d1of2,C1,1.1570990710312559,Q4,0.8000637755102041,0.8000637755102041,0.30537374977530835,1.1372853314595497,2509,,,3136,fresh_execution,stage18-scaling-24a9adb84176,2,4,8150,308
s2-step8150-f4of5-d1of2,C2,1.2332323729354406,Q1,0.8156355801785165,0.8153277931671283,0.3224505074207564,1.2130227014216028,2650,,,3249,fresh_execution,stage18-scaling-24a9adb84176,2,4,8150,308
s2-step8150-f4of5-d1of2,C2,1.234012599915434,Q2,0.8082706766917294,0.8076441102756893,0.3219473092559431,1.211279543169207,2580,,,3192,fresh_execution,stage18-scaling-24a9adb84176,2,4,8150,308
s2-step8150-f4of5-d1of2,C2,1.2346916174922222,Q3,0.806390977443609,0.8057644110275689,0.3221059330449647,1.2120038175133796,2574,,,3192,fresh_execution,stage18-scaling-24a9adb84176,2,4,8150,308
s2-step8150-f4of5-d1of2,C2,1.2853546030985723,Q4,0.7834821428571429,0.7834821428571429,0.33247833603064114,1.2656929655824978,2457,,,3136,fresh_execution,stage18-scaling-24a9adb84176,2,4,8150,308
s2-step8150-f4of5-d1of2,C3,1.3219709912055306,Q1,0.806709756848261,0.8064019698368728,0.34252283836420533,1.3017584330297114,2621,,,3249,fresh_execution,stage18-scaling-24a9adb84176,2,4,8150,308
s2-step8150-f4of5-d1of2,C3,1.317747794810617,Q2,0.8051378446115288,0.8045112781954887,0.3416721375967215,1.294397822636084,2570,,,3192,fresh_execution,stage18-scaling-24a9adb84176,2,4,8150,308
s2-step8150-f4of5-d1of2,C3,1.3183244583173597,Q3,0.8054511278195489,0.8048245614035088,0.3418068369467717,1.294985511130128,2571,,,3192,fresh_execution,stage18-scaling-24a9adb84176,2,4,8150,308
s2-step8150-f4of5-d1of2,C3,1.3413473510596787,Q4,0.7873086734693877,0.7873086734693877,0.34634132301838766,1.3211254093995584,2469,,,3136,fresh_execution,stage18-scaling-24a9adb84176,2,4,8150,308
s2-step8150-f4of5-d1of2,C4,1.2423317762325088,Q1,0.8217913204062789,0.8214835333948908,0.3236300952109961,1.222067182652581,2670,,,3249,fresh_execution,stage18-scaling-24a9adb84176,2,4,8150,308
s2-step8150-f4of5-d1of2,C4,1.264409821173573,Q2,0.7957393483709273,0.7951127819548872,0.327457790506915,1.2412142882900858,2540,,,3192,fresh_execution,stage18-scaling-24a9adb84176,2,4,8150,308
s2-step8150-f4of5-d1of2,C4,1.2647589439885658,Q3,0.7957393483709273,0.7951127819548872,0.32754543679328707,1.2415420959299819,2540,,,3192,fresh_execution,stage18-scaling-24a9adb84176,2,4,8150,308
s2-step8150-f4of5-d1of2,C4,1.2971187384575795,Q4,0.7914540816326531,0.7914540816326531,0.33562594463297984,1.2774655139192521,2482,,,3136,fresh_execution,stage18-scaling-24a9adb84176,2,4,8150,308
s2-step8150-f4of5-d1of2,C5,1.3284202250389732,Q1,0.7891658971991382,0.7888581101877501,0.3431765524513971,1.3079398129400235,2564,,,3249,fresh_execution,stage18-scaling-24a9adb84176,2,4,8150,308
s2-step8150-f4of5-d1of2,C5,1.282755729113297,Q2,0.8170426065162907,0.8170426065162907,0.3333330893256517,1.2598693314093612,2608,,,3192,fresh_execution,stage18-scaling-24a9adb84176,2,4,8150,308
s2-step8150-f4of5-d1of2,C5,1.2836400937781502,Q3,0.8170426065162907,0.8170426065162907,0.3335088525845069,1.260715011971767,2608,,,3192,fresh_execution,stage18-scaling-24a9adb84176,2,4,8150,308
s2-step8150-f4of5-d1of2,C5,1.3120349414197594,Q4,0.8054846938775511,0.8054846938775511,0.3406003012683608,1.2919642130395264,2526,,,3136,fresh_execution,stage18-scaling-24a9adb84176,2,4,8150,308
s2-step8150-f4of5-d1of2,C6,1.188339717349077,Q1,0.8313327177593105,0.8310249307479224,0.3135395245606503,1.1680369888414839,2701,,,3249,fresh_execution,stage18-scaling-24a9adb84176,2,4,8150,308
s2-step8150-f4of5-d1of2,C6,1.2251411980860645,Q2,0.8079573934837093,0.8073308270676691,0.32154505802312616,1.2018674176867892,2579,,,3192,fresh_execution,stage18-scaling-24a9adb84176,2,4,8150,308
s2-step8150-f4of5-d1of2,C6,1.2256110883638833,Q3,0.8117167919799498,0.8110902255639098,0.321652701093038,1.2023519678753252,2591,,,3192,fresh_execution,stage18-scaling-24a9adb84176,2,4,8150,308
s2-step8150-f4of5-d1of2,C6,1.3371448429332267,Q4,0.7531887755102041,0.7531887755102041,0.3425533060235095,1.3170077059185132,2362,,,3136,fresh_execution,stage18-scaling-24a9adb84176,2,4,8150,308
s2-step8150-f4of5-d3of4,C1,1.1071557173629831,Q1,0.8224068944290551,0.822099107417667,0.2934611194809195,1.0879673891964234,2672,,,3249,fresh_execution,stage18-scaling-24a9adb84176,2,4,8150,309
s2-step8150-f4of5-d3of4,C1,1.1809741615803264,Q2,0.7929197994987469,0.7929197994987469,0.3093998947219904,1.1584810056358361,2531,,,3192,fresh_execution,stage18-scaling-24a9adb84176,2,4,8150,309
s2-step8150-f4of5-d3of4,C1,1.1815873496549527,Q3,0.7929197994987469,0.7929197994987469,0.30956176919034006,1.1591295929909229,2531,,,3192,fresh_execution,stage18-scaling-24a9adb84176,2,4,8150,309
s2-step8150-f4of5-d3of4,C1,1.1570990710312559,Q4,0.8000637755102041,0.8000637755102041,0.30537374977530835,1.1372853314595497,2509,,,3136,fresh_execution,stage18-scaling-24a9adb84176,2,4,8150,309
s2-step8150-f4of5-d3of4,C2,1.2332323729354406,Q1,0.8156355801785165,0.8153277931671283,0.3224505074207564,1.2130227014216028,2650,,,3249,fresh_execution,stage18-scaling-24a9adb84176,2,4,8150,309
s2-step8150-f4of5-d3of4,C2,1.234012599915434,Q2,0.8082706766917294,0.8076441102756893,0.3219473092559431,1.211279543169207,2580,,,3192,fresh_execution,stage18-scaling-24a9adb84176,2,4,8150,309
s2-step8150-f4of5-d3of4,C2,1.2346916174922222,Q3,0.806390977443609,0.8057644110275689,0.3221059330449647,1.2120038175133796,2574,,,3192,fresh_execution,stage18-scaling-24a9adb84176,2,4,8150,309
s2-step8150-f4of5-d3of4,C2,1.2853546030985723,Q4,0.7834821428571429,0.7834821428571429,0.33247833603064114,1.2656929655824978,2457,,,3136,fresh_execution,stage18-scaling-24a9adb84176,2,4,8150,309
s2-step8150-f4of5-d3of4,C3,1.3219709912055306,Q1,0.806709756848261,0.8064019698368728,0.34252283836420533,1.3017584330297114,2621,,,3249,fresh_execution,stage18-scaling-24a9adb84176,2,4,8150,309
s2-step8150-f4of5-d3of4,C3,1.317747794810617,Q2,0.8051378446115288,0.8045112781954887,0.3416721375967215,1.294397822636084,2570,,,3192,fresh_execution,stage18-scaling-24a9adb84176,2,4,8150,309
s2-step8150-f4of5-d3of4,C3,1.3183244583173597,Q3,0.8054511278195489,0.8048245614035088,0.3418068369467717,1.294985511130128,2571,,,3192,fresh_execution,stage18-scaling-24a9adb84176,2,4,8150,309
s2-step8150-f4of5-d3of4,C3,1.3413473510596787,Q4,0.7873086734693877,0.7873086734693877,0.34634132301838766,1.3211254093995584,2469,,,3136,fresh_execution,stage18-scaling-24a9adb84176,2,4,8150,309
s2-step8150-f4of5-d3of4,C4,1.2423317762325088,Q1,0.8217913204062789,0.8214835333948908,0.3236300952109961,1.222067182652581,2670,,,3249,fresh_execution,stage18-scaling-24a9adb84176,2,4,8150,309
s2-step8150-f4of5-d3of4,C4,1.264409821173573,Q2,0.7957393483709273,0.7951127819548872,0.327457790506915,1.2412142882900858,2540,,,3192,fresh_execution,stage18-scaling-24a9adb84176,2,4,8150,309
s2-step8150-f4of5-d3of4,C4,1.2647589439885658,Q3,0.7957393483709273,0.7951127819548872,0.32754543679328707,1.2415420959299819,2540,,,3192,fresh_execution,stage18-scaling-24a9adb84176,2,4,8150,309
s2-step8150-f4of5-d3of4,C4,1.2971187384575795,Q4,0.7914540816326531,0.7914540816326531,0.33562594463297984,1.2774655139192521,2482,,,3136,fresh_execution,stage18-scaling-24a9adb84176,2,4,8150,309
s2-step8150-f4of5-d3of4,C5,1.3284202250389732,Q1,0.7891658971991382,0.7888581101877501,0.3431765524513971,1.3079398129400235,2564,,,3249,fresh_execution,stage18-scaling-24a9adb84176,2,4,8150,309
s2-step8150-f4of5-d3of4,C5,1.282755729113297,Q2,0.8170426065162907,0.8170426065162907,0.3333330893256517,1.2598693314093612,2608,,,3192,fresh_execution,stage18-scaling-24a9adb84176,2,4,8150,309
s2-step8150-f4of5-d3of4,C5,1.2836400937781502,Q3,0.8170426065162907,0.8170426065162907,0.3335088525845069,1.260715011971767,2608,,,3192,fresh_execution,stage18-scaling-24a9adb84176,2,4,8150,309
s2-step8150-f4of5-d3of4,C5,1.3120349414197594,Q4,0.8054846938775511,0.8054846938775511,0.3406003012683608,1.2919642130395264,2526,,,3136,fresh_execution,stage18-scaling-24a9adb84176,2,4,8150,309
s2-step8150-f4of5-d3of4,C6,1.188339717349077,Q1,0.8313327177593105,0.8310249307479224,0.3135395245606503,1.1680369888414839,2701,,,3249,fresh_execution,stage18-scaling-24a9adb84176,2,4,8150,309
s2-step8150-f4of5-d3of4,C6,1.2251411980860645,Q2,0.8079573934837093,0.8073308270676691,0.32154505802312616,1.2018674176867892,2579,,,3192,fresh_execution,stage18-scaling-24a9adb84176,2,4,8150,309
s2-step8150-f4of5-d3of4,C6,1.2256110883638833,Q3,0.8117167919799498,0.8110902255639098,0.321652701093038,1.2023519678753252,2591,,,3192,fresh_execution,stage18-scaling-24a9adb84176,2,4,8150,309
s2-step8150-f4of5-d3of4,C6,1.3371448429332267,Q4,0.7531887755102041,0.7531887755102041,0.3425533060235095,1.3170077059185132,2362,,,3136,fresh_execution,stage18-scaling-24a9adb84176,2,4,8150,309
s2-step8150-f17of20-d1of4,C1,0.9623276346909767,Q1,0.8790397045244691,0.878731917513081,0.26271781475315026,0.9433685268475234,2856,,,3249,fresh_execution,stage18-scaling-24a9adb84176,2,4,8150,310
s2-step8150-f17of20-d1of4,C1,1.0243035064220083,Q2,0.8540100250626567,0.8536967418546366,0.27678125734743836,1.0021110704509462,2726,,,3192,fresh_execution,stage18-scaling-24a9adb84176,2,4,8150,310
s2-step8150-f17of20-d1of4,C1,1.0249346683921063,Q3,0.856203007518797,0.8555764411027569,0.2769348016210054,1.002773040461816,2733,,,3192,fresh_execution,stage18-scaling-24a9adb84176,2,4,8150,310
s2-step8150-f17of20-d1of4,C1,1.098339396376253,Q4,0.8112244897959183,0.8112244897959183,0.29169429031857624,1.0787834424979281,2544,,,3136,fresh_execution,stage18-scaling-24a9adb84176,2,4,8150,310
