stage17_run_id,cell_index,cell_id,fidelity_numerator,fidelity_denominator,distinctness_numerator,distinctness_denominator,search_execution_mode,source_stage,source_run_id,requested_member_index,restart_index,restart_used,seed_integer,seed_sha256_digest,outcome_status,accepted_candidate,search_status,stopping_reason,failure_detail,retained_component_count,primary_fidelity,maximum_pairwise_overlap_numerator,maximum_pairwise_overlap_denominator,maximum_pairwise_overlap,exact_evaluation_budget,exact_evaluations_used,ranking_passes_used,candidate_batches_tested,rejected_candidate_count,budget_remaining,budget_exhausted,locally_single_deletion_minimal,meaningfully_sparse
stage17-sensitivity-s1-7801e7938531,17,s1-step9050-f99of100-d1of2,99,100,1,2,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,8,3,False,,,,False,,,,,,,,,,,,,,,,,
stage17-sensitivity-s1-7801e7938531,17,s1-step9050-f99of100-d1of2,99,100,1,2,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,8,4,False,,,,False,,,,,,,,,,,,,,,,,
stage17-sensitivity-s1-7801e7938531,18,s1-step9050-f99of100-d3of4,99,100,3,4,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,1,0,True,,,valid_distinct_candidate,True,valid_sparse_circuit,locally_single_deletion_minimal_sparse_mask,,146,0.9900540371211528,0,1,0.0,10000,6098,371,382,5728,3902,False,True,True
stage17-sensitivity-s1-7801e7938531,18,s1-step9050-f99of100-d3of4,99,100,3,4,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,2,0,True,3326708251,c6498a1b9fa4d4ed3191bc13c4c1ce9abb7a3a500b1e3293b9bfeaa2896e5019,valid_distinct_candidate,True,valid_sparse_circuit,locally_single_deletion_minimal_sparse_mask,,162,0.9900540371211528,19,289,0.0657439446366782,10000,6050,355,379,5696,3950,False,True,True
stage17-sensitivity-s1-7801e7938531,18,s1-step9050-f99of100-d3of4,99,100,3,4,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,2,1,False,,,,False,,,,,,,,,,,,,,,,,
stage17-sensitivity-s1-7801e7938531,18,s1-step9050-f99of100-d3of4,99,100,3,4,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,2,2,False,,,,False,,,,,,,,,,,,,,,,,
stage17-sensitivity-s1-7801e7938531,18,s1-step9050-f99of100-d3of4,99,100,3,4,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,2,3,False,,,,False,,,,,,,,,,,,,,,,,
stage17-sensitivity-s1-7801e7938531,18,s1-step9050-f99of100-d3of4,99,100,3,4,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,2,4,False,,,,False,,,,,,,,,,,,,,,,,
stage17-sensitivity-s1-7801e7938531,18,s1-step9050-f99of100-d3of4,99,100,3,4,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,3,0,True,626619067,255972bbd5d55eb9b4d047e7c1fe7f0751a54bcfa76b3a054ae3ef6055562c67,valid_distinct_candidate,True,valid_sparse_circuit,locally_single_deletion_minimal_sparse_mask,,176,0.9901323517894902,27,134,0.20149253731343283,10000,6144,341,384,5804,3856,False,True,True
stage17-sensitivity-s1-7801e7938531,18,s1-step9050-f99of100-d3of4,99,100,3,4,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,3,1,False,,,,False,,,,,,,,,,,,,,,,,
stage17-sensitivity-s1-7801e7938531,18,s1-step9050-f99of100-d3of4,99,100,3,4,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,3,2,False,,,,False,,,,,,,,,,,,,,,,,
stage17-sensitivity-s1-7801e7938531,18,s1-step9050-f99of100-d3of4,99,100,3,4,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,3,3,False,,,,False,,,,,,,,,,,,,,,,,
stage17-sensitivity-s1-7801e7938531,18,s1-step9050-f99of100-d3of4,99,100,3,4,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,3,4,False,,,,False,,,,,,,,,,,,,,,,,
stage17-sensitivity-s1-7801e7938531,18,s1-step9050-f99of100-d3of4,99,100,3,4,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,4,0,True,3199715378,beb7c8323a354015a8c959720ce22efc9508d07aa7ea0df30e5924d3d5a6ec33,valid_distinct_candidate,True,valid_sparse_circuit,locally_single_deletion_minimal_sparse_mask,,162,0.9900540371211528,16,61,0.26229508196721313,10000,6402,355,401,6048,3598,False,True,True
stage17-sensitivity-s1-7801e7938531,18,s1-step9050-f99of100-d3of4,99,100,3,4,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,4,1,False,,,,False,,,,,,,,,,,,,,,,,
stage17-sensitivity-s1-7801e7938531,18,s1-step9050-f99of100-d3of4,99,100,3,4,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,4,2,False,,,,False,,,,,,,,,,,,,,,,,
stage17-sensitivity-s1-7801e7938531,18,s1-step9050-f99of100-d3of4,99,100,3,4,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,4,3,False,,,,False,,,,,,,,,,,,,,,,,
stage17-sensitivity-s1-7801e7938531,18,s1-step9050-f99of100-d3of4,99,100,3,4,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,4,4,False,,,,False,,,,,,,,,,,,,,,,,
stage17-sensitivity-s1-7801e7938531,18,s1-step9050-f99of100-d3of4,99,100,3,4,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,5,0,True,2111434523,7dd9ef1bc0f2cbed0ba239eb4a5d10a41755ae719e588e4a48f604da286a4cd5,valid_distinct_candidate,True,valid_sparse_circuit,locally_single_deletion_minimal_sparse_mask,,180,0.9900540371211528,34,137,0.24817518248175183,10000,7108,337,445,6772,2892,False,True,True
stage17-sensitivity-s1-7801e7938531,18,s1-step9050-f99of100-d3of4,99,100,3,4,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,5,1,False,,,,False,,,,,,,,,,,,,,,,,
stage17-sensitivity-s1-7801e7938531,18,s1-step9050-f99of100-d3of4,99,100,3,4,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,5,2,False,,,,False,,,,,,,,,,,,,,,,,
stage17-sensitivity-s1-7801e7938531,18,s1-step9050-f99of100-d3of4,99,100,3,4,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,5,3,False,,,,False,,,,,,,,,,,,,,,,,
stage17-sensitivity-s1-7801e7938531,18,s1-step9050-f99of100-d3of4,99,100,3,4,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,5,4,False,,,,False,,,,,,,,,,,,,,,,,
stage17-sensitivity-s1-7801e7938531,18,s1-step9050-f99of100-d3of4,99,100,3,4,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,6,0,True,296572439,11ad56173f0275a7354c549fcf1db6840e375173923cf86014b3d36d60409f95,valid_distinct_candidate,True,valid_sparse_circuit,locally_single_deletion_minimal_sparse_mask,,180,0.9900540371211528,77,249,0.3092369477911647,10000,6180,337,387,5844,3820,False,True,True
stage17-sensitivity-s1-7801e7938531,18,s1-step9050-f99of100-d3of4,99,100,3,4,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,6,1,False,,,,False,,,,,,,,,,,,,,,,,
stage17-sensitivity-s1-7801e7938531,18,s1-step9050-f99of100-d3of4,99,100,3,4,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,6,2,False,,,,False,,,,,,,,,,,,,,,,,
stage17-sensitivity-s1-7801e7938531,18,s1-step9050-f99of100-d3of4,99,100,3,4,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,6,3,False,,,,False,,,,,,,,,,,,,,,,,
stage17-sensitivity-s1-7801e7938531,18,s1-step9050-f99of100-d3of4,99,100,3,4,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,6,4,False,,,,False,,,,,,,,,,,,,,,,,
stage17-sensitivity-s1-7801e7938531,18,s1-step9050-f99of100-d3of4,99,100,3,4,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,7,0,True,395944236,1799a12cebc92cd17308de9d8cc317043ab0d50531ee23f630c1433c2655dc61,valid_distinct_candidate,True,valid_sparse_circuit,locally_single_deletion_minimal_sparse_mask,,169,0.9901323517894902,68,247,0.27530364372469635,10000,6217,348,389,5870,3783,False,True,True
stage17-sensitivity-s1-7801e7938531,18,s1-step9050-f99of100-d3of4,99,100,3,4,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,7,1,False,,,,False,,,,,,,,,,,,,,,,,
stage17-sensitivity-s1-7801e7938531,18,s1-step9050-f99of100-d3of4,99,100,3,4,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,7,2,False,,,,False,,,,,,,,,,,,,,,,,
stage17-sensitivity-s1-7801e7938531,18,s1-step9050-f99of100-d3of4,99,100,3,4,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,7,3,False,,,,False,,,,,,,,,,,,,,,,,
stage17-sensitivity-s1-7801e7938531,18,s1-step9050-f99of100-d3of4,99,100,3,4,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,7,4,False,,,,False,,,,,,,,,,,,,,,,,
stage17-sensitivity-s1-7801e7938531,18,s1-step9050-f99of100-d3of4,99,100,3,4,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,8,0,True,1368112833,518bbec1ebf1f1d43949c41300f885c8436d44d07adae7e1ce757d15074be04d,budget_exhaustion,False,budget_exhaustion,budget_exhausted_inside_candidate_batch,,179,0.9902106664578275,77,278,0.27697841726618705,5801,5801,338,363,5464,0,True,False,True
stage17-sensitivity-s1-7801e7938531,18,s1-step9050-f99of100-d3of4,99,100,3,4,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,8,1,False,,,,False,,,,,,,,,,,,,,,,,
stage17-sensitivity-s1-7801e7938531,18,s1-step9050-f99of100-d3of4,99,100,3,4,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,8,2,False,,,,False,,,,,,,,,,,,,,,,,
stage17-sensitivity-s1-7801e7938531,18,s1-step9050-f99of100-d3of4,99,100,3,4,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,8,3,False,,,,False,,,,,,,,,,,,,,,,,
stage17-sensitivity-s1-7801e7938531,18,s1-step9050-f99of100-d3of4,99,100,3,4,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,8,4,False,,,,False,,,,,,,,,,,,,,,,,
