training_step,train_loss,test_loss,train_accuracy,test_accuracy,total_parameter_norm,embedding_parameter_norm,positional_embedding_norm,attention_parameter_norm,mlp_parameter_norm,unembedding_parameter_norm,optimizer_first_moment_norm,optimizer_second_moment_norm,checkpoint_path,checkpoint_sha256
18500,0.00039619088056497276,0.001213572220876813,1.0,1.0,33.32957044427669,13.586805280480265,1.413060260094529,21.593024717912012,20.439723650571274,6.342020939067875,0.0015836655339935765,0.0006295256165667896,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00018500.pt,9ebb9b1fc29f387727663e0941ef039637138e330f4abda0c95c60f8dc2a9a2c
18550,0.00023926990979816765,0.0008841851376928389,1.0,1.0,33.8248002009561,13.79677507568615,1.3835324994266085,21.97794117163466,20.719877808885496,6.285595390221672,0.0010308964373707998,0.00022925890242583272,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00018550.pt,8099e98e5fbbc960aa322a110c28676aad9d209589b80baf76348926b5af9c3b
18600,0.00014333515719044954,0.0006484598852694035,1.0,1.0,34.30320842003621,13.992736764312463,1.357015807201859,22.32778691361945,21.019485585465322,6.222788049943995,0.0006637345186698042,8.34913304881698e-05,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00018600.pt,1abf91147e838970126824cdd42c429a8aa41ec9169750a4c1fd3bc686288c3d
18650,8.543407602701336e-05,0.00048279226757586,1.0,1.0,34.76132986093684,14.173287189156929,1.3335116949050074,22.64574924796063,21.329301957495375,6.1579744655662205,0.00042339871589581617,3.04059873869519e-05,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00018650.pt,f827adf57bc337f5ec75bbe074adcc9462b4edecbc805582ec49d95bddbb9f10
18700,5.078796675661579e-05,0.0003713705809786916,1.0,1.0,35.195072320049384,14.337999297790807,1.3127568021396399,22.931336594467282,21.642702078457734,6.094161965591328,0.00026797052680107577,1.1073363083872884e-05,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00018700.pt,5ae884bbec8ecd699a5e5e74fa6875ca11fdccd55380876e455a80b2e60ac534
18750,3.016173286596313e-05,0.0002906694426201284,1.0,1.0,35.60070590501112,14.487294803141987,1.2946225588831561,23.183213024178578,21.954258335470854,6.033380268717097,0.00016849020484669119,4.03276498739734e-06,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00018750.pt,cb3fbe359d134f2fc6454d8f4203162aa3eb295a26c141118f64a06f528758e3
18800,1.7925069187185727e-05,0.00023249904916156083,1.0,1.0,35.97456426097448,14.621712932732638,1.2791003571798454,23.399625988959837,22.259180722953086,5.977044761059851,0.00010548441067966693,1.4686878127218254e-06,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00018800.pt,7fb3f64c13bc369ce7816dee3b1fff58d8c6f3a2e8c46a646ae49b69f9d72b53
18850,1.0683200343919452e-05,0.00018870970234274864,1.0,1.0,36.31208975140147,14.742132858814532,1.2661701285335443,23.577624364781837,22.552567378206025,5.925498127350091,6.588764233278475e-05,5.34883945065931e-07,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00018850.pt,d7f8ad32f96f1833e9632d608708fc6458c8676b4f8632e663fdf27f4060f6a3
18900,6.399932772183092e-06,0.00015779722889419645,1.0,1.0,36.60864266841168,14.849418923223066,1.2561562575239755,23.71529047799082,22.828299488103053,5.8790549537108845,4.1158609942355664e-05,1.948020507397383e-07,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00018900.pt,c7c7f81ac65d8f57c85b2dde4c4a171c40628f1fcb1d60c4c0a99ac4dceb4b12
18950,3.864343398163328e-06,0.00013467983808368444,1.0,1.0,36.85771860243051,14.944004662340445,1.249341452645774,23.809594554302127,23.07871231876374,5.838110655861994,2.575809504066952e-05,7.094664766424687e-08,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00018950.pt,e5ac2679aa730d3023f18c7712233131d33b9b8fc1055d43ef67b51932899eb4
19000,2.3680515823798487e-06,0.00011932475172216073,1.0,1.0,37.052448753846946,15.025919359994448,1.2461889020028363,23.85923217682373,23.29433871889691,5.8020292006885175,1.618735591959315e-05,2.5838964064090863e-08,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00019000.pt,722000156ae2d74fa74799fe8ad72829483ec3bbf442557f503c0600c8c4ba21
19050,1.4802450323259109e-06,0.00010727282642619684,1.0,1.0,37.185972898327485,15.094917020905138,1.247347967931147,23.864059081331057,23.464177379731144,5.772629178224302,1.0245065922715189e-05,9.410740624129043e-09,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00019050.pt,96249ba201fdf94815484eb8503e167f8cf5d33f3c01610662250ed215ea21de
19100,9.503420415057917e-07,9.53437847783789e-05,1.0,1.0,37.25258087502042,15.15038192960309,1.2538304825855893,23.825999288950886,23.577328976832867,5.751515848812505,6.582271078953683e-06,3.4275058653425698e-09,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00019100.pt,6e55b1d35aca025b3bf399bf37aea29d58c1e8976504caf2f7236047b50a7d98
19150,6.293806222856801e-07,8.940346742747352e-05,1.0,1.0,37.24572718714597,15.189840529254464,1.2665002727650974,23.745495239527198,23.62393465222013,5.741958100807824,4.342552914405082e-06,1.24836027504459e-09,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00019150.pt,9e9d1fa06bef6dad79b5e9d95719f5defb38ec91d3a0566ad591d04a1372eb43
19200,4.386150180835102e-07,8.845401316648349e-05,1.0,1.0,37.15732354112703,15.207869864211464,1.2862036351813877,23.620253083567576,23.595882757349504,5.749002375341349,2.9381675458778798e-06,4.546841741089717e-10,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00019200.pt,6bab203420f52f45de5a06b07b0936bcc76fe8138a59e8c3c66979edb51cfe3c
19250,3.196550437678525e-07,8.179365249816328e-05,1.0,1.0,37.00168156803169,15.20661746531921,1.3150582358319327,23.459301716576086,23.503025445353405,5.781245873300703,2.145515162444931e-06,1.6561490208903538e-10,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00019250.pt,1320d3c0d056e01d51287a52d0a87ec178ae7c80d5ad3887aaecbaa0c3d2981b
19300,2.416866493604175e-07,8.495118527207524e-05,1.0,1.0,36.79839714267529,15.188450608062789,1.3554758437805758,23.273454959358485,23.361284648897872,5.847423316410239,1.7514431605417715e-06,6.033611071840506e-11,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00019300.pt,864ee4cb96881037c5e3ddb92b850adceec7d87ddb9fb2d23f7b6d5c13353131
19350,1.8790242961586046e-07,8.672453986946493e-05,1.0,1.0,36.579652229231854,15.16139092824299,1.4104459918031917,23.079461365042373,23.195451242722463,5.960145063901175,1.5937283186777908e-06,2.1997600015658118e-11,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00019350.pt,d6074b8c649462e73810aa982012ad0ca6c74ff175a1b92b9c65f9c400d082c9
19400,1.513304255240655e-07,9.668584971223027e-05,1.0,1.0,36.43590845414285,15.157546451944466,1.4941384795864188,22.92780578035844,23.066808069708163,6.1505973866813735,1.6912063786832753e-06,8.044538987401435e-12,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00019400.pt,1d0a1c8d3296b417b5f74f9a6e7d98f51420a9f20394547114dc295f27bca0ae
19450,1.4084125155022775e-07,0.00026240863371640444,1.0,1.0,36.60696631173819,15.267127062703475,1.6386272389043444,22.95282845062465,23.131902065052532,6.510183372297332,1.8991942107203565e-06,2.9722121750698616e-12,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00019450.pt,b136f1b3df0256a17f3c407e50b3332e2d87255dc7c0692cae6fdc15327331be
19500,0.000801438931375742,0.009538760408759117,1.0,0.9970914125442505,36.4915631548691,15.348822775775263,1.5992754608414876,22.64421068389122,23.138657529917495,6.732933172156997,0.09865309023960918,0.056047707813490326,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00019500.pt,c14c484ef694ba89e2d8c07a250521e79a57009511e8ea7aa0e629470d122444
19550,5.104059164295904e-05,0.00040661171078681946,1.0,1.0,34.901559203294845,14.685211103415028,1.500616397464187,21.62647338064651,22.13603598853988,6.519441688300274,0.0034006824942806784,0.02041968031980972,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00019550.pt,26d0364487bd409c021a10711fe733831991f774910081ba60fe8f1c546362f7
19600,0.0002075641677947715,0.0005893047782592475,1.0,1.0,33.402220133000604,14.02570746167364,1.4389316183493308,20.759037276810243,21.125208527713532,6.301210344951199,0.0033471272866636946,0.007436417856603307,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00019600.pt,f098881bf7158408e291f0ac63bea6e6aab19de434f0bb2015862794cda8517a
19650,0.00043556312448345125,0.0009894182439893484,1.0,1.0,32.706495829143385,13.608658627841155,1.424363855446683,20.5981410465311,20.44303354038619,6.347395723744593,0.0017244668418663664,0.0027082028992443737,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00019650.pt,b90f14017a8514167d62cfbc4733587eb0f15013949e77eb88e88159f82070f6
19700,0.0004067227419000119,0.0009226507390849292,1.0,1.0,32.870034329166984,13.534586821988123,1.429084656924824,21.002002943843973,20.29270611307966,6.506441758516846,0.0016033340779169154,0.0009862655588739055,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00019700.pt,3c09dcc4da694ba5f6b79c0a1e85aaef6e71077798cfff9c42813f9dec4ea2bd
19750,0.0002686910447664559,0.0006627091788686812,1.0,1.0,33.296759911172614,13.614324402468696,1.4195832696614301,21.445243597089377,20.438280104745363,6.60964510458629,0.0012189931735579283,0.0003591827748017704,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00019750.pt,d88460593dadacc01d483073dc39923da9a4db2f21e3d0587cea38bcfc503514
19800,0.00016655141371302307,0.0004692008369602263,1.0,1.0,33.746000690827216,13.724379115819536,1.4047924274927235,21.8349452026488,20.67382947020189,6.654959186994513,0.0008416614814681606,0.00013081173007088912,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00019800.pt,76ef49f95e9b82ddc730eae0ef47e7d9569dc5ada51933d5a980fd4ed55da7c9
19850,0.00010107421985594556,0.0003365016309544444,1.0,1.0,34.18851296804958,13.83949904992022,1.3902017062426995,22.1848571766711,20.94655734487956,6.668123550001799,0.0005613912612333803,4.7641761921271084e-05,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00019850.pt,7efab9a8b5cfdf171e3bccc5af2c339a02716908177b79ded68053caa02b9ab4
19900,6.077237776480615e-05,0.0002447274455334991,1.0,1.0,34.61366597078403,13.95233522843588,1.3770708510638474,22.497047771257144,21.237086241352312,6.664150286169091,0.00036721123579449194,1.735158130876402e-05,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00019900.pt,6e49cfddf19be0fae6a318b6ef4eec992c95cc9aed4624e16b9c8333b1b916ff
19950,3.6347180866869166e-05,0.00018114582053385675,1.0,1.0,35.016432336748466,14.059777420353685,1.3660558199913957,22.773591687630233,21.53455043442205,6.6508453006588795,0.00023644951850350975,6.319751364151429e-06,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00019950.pt,dc2c72bcd1d9be8dc4c9b19dfe5261cea6d32b9a19c56de74b0c56a3b9ba55b4
20000,2.168815626646392e-05,0.0001371521211694926,1.0,1.0,35.39049653604352,14.160150198342837,1.3570988095302265,23.01152183446476,21.83154978190903,6.6324182038854245,0.00015043404299910738,2.3018111829337147e-06,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00020000.pt,a5f5694426ce3fa1b120d882c045ad1aa2ba74ba124ba1b8b75475e624c70dd7
20050,1.2944262380187865e-05,0.00010575343912933022,1.0,1.0,35.730825198054404,14.252839308714398,1.350311443593879,23.20818721248654,22.12216333281073,6.6117347017106916,9.490749567332792e-05,8.383920289233607e-07,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00020050.pt,fa11e364f83003b6d96a908fba886ae70e384ba0a177e7d04cd79fca41e9764e
20100,7.750716576993e-06,8.2798556832131e-05,1.0,1.0,36.032059868519,14.33749847677536,1.345914146603609,23.36075014403055,22.400408578573177,6.590222995326928,5.95965764887185e-05,3.0537364529454435e-07,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00020100.pt,aad8ec02638668003d27e020e2ce1486a365c821ba5c59e0c3ab81dc23438f90
20150,4.666439963330049e-06,6.569332617800683e-05,1.0,1.0,36.28845438765653,14.413874004322766,1.3441564178367231,23.466596314989765,22.659592577545475,6.568646981371411,3.7338999968586356e-05,1.1123016225495589e-07,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00020150.pt,29e28339c435957d05f7c9c6a5e512f2fd11ec1c39766b18b8637970e024dd58
20200,2.841516561602475e-06,5.2127197704976425e-05,1.0,1.0,36.494334945539435,14.481598694672595,1.345472999049921,23.52476071750717,22.891825709843108,6.546711665157023,2.341683031453621e-05,4.051538190386949e-08,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00020200.pt,7dd5e3d3ede52442b3ec0ce400f495a6f8dd600ac124539501a08dd5dc7565bb
20250,1.7559475509187905e-06,4.248536788509227e-05,1.0,1.0,36.645108284758855,14.540457098080621,1.350428759022773,23.536914976594073,23.08800485060436,6.5248046829337785,1.4775051229645356e-05,1.4757895938043514e-08,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00020250.pt,09ffdf1a5e77e0d1c07ab39be9c0d00d4a20ab17bd67484e675a77f24f2aeebf
20300,1.1124091088277055e-06,3.5229979403084144e-05,1.0,1.0,36.734417770305356,14.58903897281945,1.3595224225589515,23.504576195385336,23.236751215357412,6.50518104178133,9.412675988728605e-06,5.375730988256775e-09,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00020300.pt,35dddd9f1e6c993a5d8ceaddf769cd5fbe0331adfd000ee4092f0b048f1be252
20350,7.246541713357146e-07,2.884340392483864e-05,1.0,1.0,36.757370644100305,14.625728803632596,1.3735661426722217,23.43054093775824,23.327866303614673,6.490460289284391,6.084530443284821e-06,1.958224231147939e-09,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00020350.pt,d35ac1fd937f714f49b5bb8932527942393ed02d59157a9e49e47497bb3b4b20
20400,4.923368237541581e-07,2.411808782198932e-05,1.0,1.0,36.71125601642266,14.649014107158155,1.3933785466018995,23.3174464624611,23.354288491144043,6.484990343875387,4.050984509757802e-06,7.133519210402638e-10,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00020400.pt,2d321333655fbb129cf63d389a1c29510f17e7c67b87a2a2a91e26dad5f80aaa
20450,3.485079105303157e-07,2.0907253201585263e-05,1.0,1.0,36.59982486793579,14.65816407950335,1.4203188287586241,23.170129131227668,23.316171848966324,6.493792956224269,2.8196590283520056e-06,2.5988143065282826e-10,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00020450.pt,c6170448fc983b81e6b17dc0ba4973844705d7146f61639b7cd3a38d0c0ec6a4
20500,2.59521272027996e-07,1.8862916476791725e-05,1.0,1.0,36.42944228489693,14.651773892127066,1.4561566382996816,22.993003661789764,23.218015218492315,6.523415268870855,2.128365362187991e-06,9.469244943669852e-11,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00020500.pt,990418fdf8627a28438db538f075042ff01138540ffd00bee37438fb7b729f51
20550,2.007259780612003e-07,1.750650153553579e-05,1.0,1.0,36.229785498330635,14.637981414431016,1.5037529117241935,22.80248750563784,23.081553611091476,6.5843777989907775,1.750242170869415e-06,3.451760181527387e-11,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00020550.pt,38a364359221df67ab96f1a72db2fd04728b09cc6accf1090829d131c8bbeb11
20600,1.613527018662353e-07,1.763197360560298e-05,1.0,1.0,36.0351508056911,14.625224958628719,1.565906539260496,22.616162030491612,22.93275959722923,6.691829157632837,1.6319310503232233e-06,1.2598789810694206e-11,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00020600.pt,53e77f07211885a5fd982c696e0049b98c954fc056475eb2d9e5df9fd3abd754
20650,1.350208407302489e-07,2.10083308047615e-05,1.0,1.0,35.96436249915425,14.656695253735254,1.6588092442725797,22.50005874091059,22.85227255036084,6.88374912677824,1.6460593324661793e-06,4.6186555313455136e-12,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00020650.pt,be2782e0343534daef2bf377619eb126d48e2771793a8533e2e08cd9010e3ff3
20700,1.4473188514330104e-07,7.901499338913709e-05,1.0,1.0,36.2893746469275,14.83078827846238,1.8171959399552504,22.6038266912311,23.01868196983754,7.271281146026611,1.932957127195388e-06,1.7248961717746562e-12,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00020700.pt,db9e73f391c2e0db8cf5183281f150c9d8fc3c882b06cf0b51747771b6b6db00
20750,0.0003292151668574661,0.006027769763022661,1.0,0.9984338283538818,35.73034468886329,14.792862696955957,1.705813100492687,21.988150948979854,22.782000887924486,7.240207170217015,0.032554626528064075,0.03178163895621244,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00020750.pt,f06fa5cf477f9b80f19036985505431467f6dfeaadb244ce5db39430fa840963
20800,6.520039460156113e-05,0.0004831882251892239,1.0,1.0,34.10080227185758,14.125143909539494,1.6145042005831978,20.97942026840183,21.74080104195506,6.923864279527852,0.002512802640236128,0.011576422506858306,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00020800.pt,4b3a85f758a1a149850125338884b7733bf1e9d9fa3d4dd6ce943a8ad8588643
20850,0.00027292282902635634,0.0007475960883311927,1.0,1.0,32.68536057747203,13.511605551720452,1.5512574880704009,20.193341591373994,20.76469152397383,6.664792043873519,0.0024949779119842583,0.004215896150161354,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00020850.pt,64801239fb32c8ad9698f5eb084cb9b385f2212671da5b5bc80885d109622467
20900,0.0004991130554117262,0.0011301512131467462,1.0,1.0,32.1318183955509,13.193872545383671,1.533933224195487,20.145750560117357,20.157460155264154,6.621787068685656,0.0016869046414355957,0.0015353224692405878,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00020900.pt,4e12f381ff8ae7e5042916319d26dd680b271ef1a7bbf047ca650db094b1a116
20950,0.0004269955097697675,0.001051737810485065,1.0,1.0,32.366086290588385,13.212609590593177,1.5264677751615572,20.58900293600395,20.059515630844594,6.66101917613921,0.0016057512193791356,0.0005591384016014207,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00020950.pt,e920b5bf2cea37e5fb6059e69a4f9e93e291c7e6f4bd4d4e30b09d1a3469c65a
21000,0.00027572657563723624,0.0007895602029748261,1.0,1.0,32.80516514446114,13.349846802320823,1.5060824681881169,21.043447780343953,20.211137932871342,6.661484450431108,0.0011476737750746558,0.000203634995133555,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00021000.pt,8be2ba253816633c5a4bbff98415c5b09003dd450ec82de1f8434d4cabc753ca
21050,0.00016917017637751997,0.0005683577619493008,1.0,1.0,33.249321220290575,13.498213776980636,1.4824326819878322,21.437919530293936,20.435842184916723,6.626457589858208,0.0007656119375898285,7.416479714886645e-05,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00021050.pt,f897f9e7eb016643065a95dd2e935e33b56275ecf816b1858402575a9069f96f
21100,0.00010204469435848296,0.00041286207851953804,1.0,1.0,33.68259301626739,13.64237292065879,1.4600325835656542,21.791775343852674,20.692183574688826,6.5744280756990285,0.0004991157715307929,2.7011910012646055e-05,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00021100.pt,6f11db52fce6f6f732d750b6ad127c131e306535a97277383ac6c0ff58c7ce1e
21150,6.104532076278701e-05,0.000305957772070542,1.0,1.0,34.09976365279285,13.778856657531144,1.4399137074785695,22.110958345280558,20.96456512654303,6.51583985459751,0.00032038117373700515,9.838391295823652e-06,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00021150.pt,0d88496fd4aaa9a672cdf507eff5e770c0cd793063b9e2568afe914817bb15a5
21200,3.6377565265865996e-05,0.00023278917069546878,1.0,1.0,34.49694914403525,13.90625169841833,1.4222919928883497,22.39713050280336,21.244279761316957,6.456149943786242,0.00020316874744402528,3.5834599025403135e-06,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00021200.pt,bf68eced5a5ebe6371883433385e18a0663cdf505e62f5371d6ea5f37b6bc9ec
21250,2.1653453586623073e-05,0.00018144104979000986,1.0,1.0,34.87004709048387,14.02413861356727,1.407185723155512,22.649369456133066,21.52507067418305,6.39851109958976,0.0001277141571373743,1.3052354481754036e-06,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00021250.pt,6a7ecbc652f1b371e3a6993f3f4f1b922a934dd474aca8935484d150b25ded98
21300,1.2901979971502442e-05,0.0001424806978320703,1.0,1.0,35.215019661611095,14.132361343250357,1.3946249650139566,22.865931461749593,21.80201112644876,6.3443268411387,7.983015335138853e-05,4.7542445608293863e-07,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00021300.pt,241a93cf0ea54a3cb8900516bbde8ee9868b58359e148911e5a41a69e6aceef4
21350,7.713582817814313e-06,0.00011193166574230418,1.0,1.0,35.52667627188369,14.230862854847373,1.3846932244626615,23.043542939322144,22.070005314303764,6.294433114911637,4.97558419839564e-05,1.731727630140406e-07,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00021350.pt,5ead3a7bd78a3e0b47dedafe3c4fa51017f2d663a158d9b9c88916f09ea6d71c
21400,4.640960924007231e-06,8.878367225406691e-05,1.0,1.0,35.799078612289186,14.319571285481587,1.3775533439672671,23.178802801401297,22.323258616404125,6.248318166697942,3.100848356318937e-05,6.307869329590225e-08,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00021400.pt,2a3ee019f25e7ffcfd6b6707ce36a576eaec6a17cc1bf403acb35ae13f16334d
21450,2.82374912785599e-06,7.067593833198771e-05,1.0,1.0,36.026549216593104,14.398351668646901,1.373673140481095,23.270054912669654,22.55440385719912,6.206138154472515,1.9395603557835275e-05,2.29768787848878e-08,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00021450.pt,6b74309129eb1abaf0ffdec7e6506b0ad437fd959107c2374a1b778e04a0acb8
21500,1.7442151829527575e-06,5.653894186252728e-05,1.0,1.0,36.20347584198751,14.46681499218274,1.373617018460259,23.316976624860438,22.754877876174767,6.168487434210306,1.22076097926145e-05,8.369618464006927e-09,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00021500.pt,e00ec8c3b1a612aff4b3df4b44ffe5bc17c9e412ea029211b1eeae462211339a
21550,1.103975023397652e-06,4.536677079158835e-05,1.0,1.0,36.32326828911185,14.52428333269526,1.378077447473017,23.319798006916237,22.91405689041578,6.136687474735046,7.757851965105401e-06,3.0487874324164763e-09,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00021550.pt,db77ce293dd026ab16dc27b5204a62ae20bd2dde24faa01bf64b73cdbf868050
21600,7.212928494482185e-07,3.7019017327111214e-05,1.0,1.0,36.38135548942491,14.57005108336405,1.3880136912321208,23.280801201714144,23.022342657960714,6.112780923174832,5.025561385927677e-06,1.1106043896247966e-09,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00021600.pt,7864680a0c04f10ed8e62773a19c1c115073d20a4ab9adce8ea6ccf81b6ec5c9
21650,4.918078388982394e-07,2.9096434445818886e-05,1.0,1.0,36.37354286990546,14.602270114166501,1.4043301252094182,23.201290309564133,23.071805307643906,6.1014845028647935,3.369413349527024e-06,4.04585013697383e-10,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00021650.pt,c97cc496dc6cd12ed30819b3af778ac113e8036a169d4c924c1e490edd579013
21700,3.4897487921625725e-07,2.4020720957196318e-05,1.0,1.0,36.30297668391705,14.620961999498416,1.4282722729141881,23.085708687813387,23.061310624873176,6.108979561367177,2.3903718051321457e-06,1.4740217550785697e-10,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00021700.pt,5db4bb1e190a49b71e19412223906ae0b5f43c5ce44a70a1c037ee190f9cdc23
21750,2.5933454139703827e-07,1.9322083971928805e-05,1.0,1.0,36.178347435320006,14.626629804204818,1.461873894258579,22.93999626132507,22.99566589318194,6.144377112311606,1.860197460978662e-06,5.371717662095269e-11,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00021750.pt,d0d8b983b5442eddbb4cb1c20adbb7441906008222775c4547c47bc3c63b1aae
21800,1.9941873574680358e-07,1.7854168618214317e-05,1.0,1.0,36.03418522253428,14.628910836230032,1.5082733301113167,22.783428888283034,22.899427394777522,6.2220717645392964,1.6257182866949562e-06,1.9591739518603828e-11,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00021800.pt,e5bf8baad66034315155fe03306a53e1c89fbf123a5b4ced23f9f27b44efaa25
21850,1.5867593106122513e-07,1.8229085981147364e-05,1.0,1.0,35.93661510531419,14.64932313912898,1.575997837320026,22.65290921451456,22.818818790588246,6.364045940350914,1.595157315427723e-06,7.163793735764787e-12,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00021850.pt,c954491056ed48f199a71a9e9885e7d66d91cf4456186f61855c54e189623968
21900,1.3632809725550032e-07,5.660140959662385e-05,1.0,1.0,36.054949142479344,14.74898888301684,1.6852478905569237,22.642036487958134,22.866618892686656,6.636455999808109,1.7350621127292805e-06,2.641618296005109e-12,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00021900.pt,12d289dc6e5a0d427191ce8d6a71cf10617379e179a74e98c6d8dcc57c0011ab
21950,0.017133938148617744,0.04611007124185562,0.9937337040901184,0.9854570031166077,36.07643098711877,14.903650760568352,1.7377303866575649,22.33627449218875,22.998315913632258,6.966969701743224,0.4507025352688909,0.12730563239051848,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00021950.pt,ba31b2d326a74dd915253b5b5d3968dd6d5d819753c14e182d6879d7fcc3128c
22000,6.843522714916617e-05,0.000740226823836565,1.0,1.0,34.60825958607895,14.334359727439782,1.6040921635698817,21.326739189122577,22.118240948318007,6.755609818798277,0.005996875451737984,0.04797945291374504,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00022000.pt,4ff660b3c6b2e28b5e5417e88b6d98a1641658cf9c9df2b0712dffa326734ae3
22050,0.0002515533415134996,0.0007601928082294762,1.0,1.0,33.0570699133985,13.672827496326953,1.5337863280817858,20.42248574883874,21.08278600262353,6.473744605778907,0.005000767414110552,0.017472908490573858,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00022050.pt,d7a0a484d390a997af1fc82afdc4394fdda92ff29e79b3e0d742206dacecb465
22100,0.000614425225649029,0.0013315282994881272,1.0,1.0,32.13442223261168,13.202394157837908,1.498731975563767,20.091625665037913,20.28772962489492,6.387979961883815,0.0028506335828744106,0.006363267454981512,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00022100.pt,e0c85dcf9f2364042d15c36fa13f003044a4d7c3b80f8243d0c7ebd3a989c428
22150,0.0007178690866567194,0.0015331286704167724,1.0,1.0,32.11583797097145,13.07399843908838,1.4891364921868175,20.433690285597457,19.97696141190502,6.4548741242243715,0.0024520326957724534,0.0023173495918529627,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00022150.pt,75dc376cf2aa8669e2a6bae5e61f21448acd3ad41e2dda830c37da841b057e82
22200,0.0005140449502505362,0.0012005922617390752,1.0,1.0,32.54385244135018,13.174469472137723,1.4717300882699376,20.950378153427284,20.050775448168224,6.512891489568808,0.001968551003800365,0.0008439309944507521,checkpoints/modular-addition-training-s0-5f1bc9dee7ab/step_00022200.pt,6a1c37ceb19897351bc9a008cdd782230d2e9e2c47d3b24170c393b065454c36
