cell_id,cell_index,circuit_i,circuit_j,maximum_absolute_difference,maximum_distance_subset,q1_absolute_difference,q2_absolute_difference,q3_absolute_difference,q4_absolute_difference,same_primary_transfer_group,stage18_run_id,model_seed,checkpoint_index,checkpoint_step,global_cell_index
s1-step9050-f99of100-d3of4,18,C1,C7,0.0021545090797168154,Q1,0.0021545090797168154,0.00031328320802004317,0.00031328320802004317,0.001913265306122458,True,stage18-scaling-24a9adb84176,1,7,9050,252
s1-step9050-f99of100-d3of4,18,C2,C3,0.0025062656641603454,Q2,0.0021545090797168154,0.0025062656641603454,0.0012531328320801727,0.001913265306122347,True,stage18-scaling-24a9adb84176,1,7,9050,252
s1-step9050-f99of100-d3of4,18,C2,C4,0.0015664160401002158,Q2,0.0009233610341643494,0.0015664160401002158,0.00031328320802004317,0.000956632653061229,True,stage18-scaling-24a9adb84176,1,7,9050,252
s1-step9050-f99of100-d3of4,18,C2,C5,0.0044642857142858094,Q4,0.0015389350569405824,0.0012531328320802837,0.0015664160401002158,0.0044642857142858094,True,stage18-scaling-24a9adb84176,1,7,9050,252
s1-step9050-f99of100-d3of4,18,C2,C6,0.0031887755102041337,Q4,0.0021545090797168154,0.00031328320802004317,0.0006265664160400863,0.0031887755102041337,True,stage18-scaling-24a9adb84176,1,7,9050,252
s1-step9050-f99of100-d3of4,18,C2,C7,0.0006377551020407823,Q4,0.0003077870113881165,0.0006265664160400863,0.0006265664160400863,0.0006377551020407823,True,stage18-scaling-24a9adb84176,1,7,9050,252
s1-step9050-f99of100-d3of4,18,C3,C4,0.001231148045552466,Q1,0.001231148045552466,0.0009398496240601295,0.0009398496240601295,0.000956632653061118,True,stage18-scaling-24a9adb84176,1,7,9050,252
s1-step9050-f99of100-d3of4,18,C3,C5,0.0063775510204081565,Q4,0.000615574022776233,0.003759398496240629,0.0028195488721803885,0.0063775510204081565,True,stage18-scaling-24a9adb84176,1,7,9050,252
s1-step9050-f99of100-d3of4,18,C3,C6,0.005102040816326481,Q4,0.0,0.0028195488721803885,0.001879699248120259,0.005102040816326481,True,stage18-scaling-24a9adb84176,1,7,9050,252
s1-step9050-f99of100-d3of4,18,C3,C7,0.002462296091104932,Q1,0.002462296091104932,0.001879699248120259,0.001879699248120259,0.0012755102040815647,True,stage18-scaling-24a9adb84176,1,7,9050,252
s1-step9050-f99of100-d3of4,18,C4,C5,0.0054209183673470385,Q4,0.000615574022776233,0.0028195488721804995,0.001879699248120259,0.0054209183673470385,True,stage18-scaling-24a9adb84176,1,7,9050,252
s1-step9050-f99of100-d3of4,18,C4,C6,0.004145408163265363,Q4,0.001231148045552466,0.001879699248120259,0.0009398496240601295,0.004145408163265363,True,stage18-scaling-24a9adb84176,1,7,9050,252
s1-step9050-f99of100-d3of4,18,C4,C7,0.001231148045552466,Q1,0.001231148045552466,0.0009398496240601295,0.0009398496240601295,0.0003188775510204467,True,stage18-scaling-24a9adb84176,1,7,9050,252
s1-step9050-f99of100-d3of4,18,C5,C6,0.0012755102040816757,Q4,0.000615574022776233,0.0009398496240602405,0.0009398496240601295,0.0012755102040816757,True,stage18-scaling-24a9adb84176,1,7,9050,252
s1-step9050-f99of100-d3of4,18,C5,C7,0.005102040816326592,Q4,0.001846722068328699,0.00187969924812037,0.0009398496240601295,0.005102040816326592,True,stage18-scaling-24a9adb84176,1,7,9050,252
s1-step9050-f99of100-d3of4,18,C6,C7,0.003826530612244916,Q4,0.002462296091104932,0.0009398496240601295,0.0,0.003826530612244916,True,stage18-scaling-24a9adb84176,1,7,9050,252
s2-step7450-f4of5-d1of4,289,C1,C2,0.021545090797168376,Q1,0.021545090797168376,0.0031328320802005427,0.004385964912280715,0.012755102040816313,True,stage18-scaling-24a9adb84176,2,3,7450,289
s2-step7450-f4of5-d1of4,289,C1,C3,0.015081563558017819,Q1,0.015081563558017819,0.005639097744360888,0.0012531328320801727,0.000956632653061229,True,stage18-scaling-24a9adb84176,2,3,7450,289
s2-step7450-f4of5-d1of4,289,C2,C3,0.011798469387755084,Q4,0.006463527239150557,0.0025062656641603454,0.005639097744360888,0.011798469387755084,True,stage18-scaling-24a9adb84176,2,3,7450,289
s2-step7450-f4of5-d1of2,290,C1,C2,0.021545090797168376,Q1,0.021545090797168376,0.0031328320802005427,0.004385964912280715,0.012755102040816313,True,stage18-scaling-24a9adb84176,2,3,7450,290
s2-step7450-f4of5-d1of2,290,C1,C3,0.015081563558017819,Q1,0.015081563558017819,0.005639097744360888,0.0012531328320801727,0.000956632653061229,True,stage18-scaling-24a9adb84176,2,3,7450,290
s2-step7450-f4of5-d1of2,290,C1,C4,0.023391812865497075,Q1,0.023391812865497075,0.006265664160400974,0.015350877192982448,0.005739795918367374,True,stage18-scaling-24a9adb84176,2,3,7450,290
s2-step7450-f4of5-d1of2,290,C1,C5,0.012619267466912887,Q1,0.012619267466912887,0.002192982456140302,0.0031328320802004317,0.01116071428571419,True,stage18-scaling-24a9adb84176,2,3,7450,290
s2-step7450-f4of5-d1of2,290,C1,C6,0.02369959987688519,Q1,0.02369959987688519,0.0,0.0006265664160400863,0.01658163265306123,True,stage18-scaling-24a9adb84176,2,3,7450,290
s2-step7450-f4of5-d1of2,290,C1,C7,0.011798469387755195,Q4,0.011388119421360421,0.006892230576441172,0.005952380952380931,0.011798469387755195,True,stage18-scaling-24a9adb84176,2,3,7450,290
s2-step7450-f4of5-d1of2,290,C2,C3,0.011798469387755084,Q4,0.006463527239150557,0.0025062656641603454,0.005639097744360888,0.011798469387755084,True,stage18-scaling-24a9adb84176,2,3,7450,290
s2-step7450-f4of5-d1of2,290,C2,C4,0.018494897959183687,Q4,0.001846722068328699,0.0031328320802004317,0.010964912280701733,0.018494897959183687,True,stage18-scaling-24a9adb84176,2,3,7450,290
s2-step7450-f4of5-d1of2,290,C2,C5,0.008925823330255489,Q1,0.008925823330255489,0.005325814536340845,0.007518796992481147,0.0015943877551021224,True,stage18-scaling-24a9adb84176,2,3,7450,290
s2-step7450-f4of5-d1of2,290,C2,C6,0.005012531328320802,Q3,0.0021545090797168154,0.0031328320802005427,0.005012531328320802,0.003826530612244916,True,stage18-scaling-24a9adb84176,2,3,7450,290
s2-step7450-f4of5-d1of2,290,C2,C7,0.024553571428571508,Q4,0.010156971375807955,0.003759398496240629,0.0015664160401002158,0.024553571428571508,True,stage18-scaling-24a9adb84176,2,3,7450,290
s2-step7450-f4of5-d1of2,290,C3,C4,0.01660401002506262,Q3,0.008310249307479256,0.0006265664160400863,0.01660401002506262,0.006696428571428603,True,stage18-scaling-24a9adb84176,2,3,7450,290
s2-step7450-f4of5-d1of2,290,C3,C5,0.010204081632652962,Q4,0.002462296091104932,0.00783208020050119,0.001879699248120259,0.010204081632652962,True,stage18-scaling-24a9adb84176,2,3,7450,290
s2-step7450-f4of5-d1of2,290,C3,C6,0.015625,Q4,0.008618036318867373,0.005639097744360888,0.0006265664160400863,0.015625,True,stage18-scaling-24a9adb84176,2,3,7450,290
s2-step7450-f4of5-d1of2,290,C3,C7,0.012755102040816424,Q4,0.003693444136657398,0.0012531328320802837,0.007205513784461104,0.012755102040816424,True,stage18-scaling-24a9adb84176,2,3,7450,290
s2-step7450-f4of5-d1of2,290,C4,C5,0.01848370927318288,Q3,0.010772545398584188,0.008458646616541277,0.01848370927318288,0.016900510204081565,True,stage18-scaling-24a9adb84176,2,3,7450,290
s2-step7450-f4of5-d1of2,290,C4,C6,0.022321428571428603,Q4,0.0003077870113881165,0.006265664160400974,0.015977443609022535,0.022321428571428603,True,stage18-scaling-24a9adb84176,2,3,7450,290
s2-step7450-f4of5-d1of2,290,C4,C7,0.012003693444136654,Q1,0.012003693444136654,0.0006265664160401974,0.009398496240601517,0.006058673469387821,True,stage18-scaling-24a9adb84176,2,3,7450,290
s2-step7450-f4of5-d1of2,290,C5,C6,0.011080332409972304,Q1,0.011080332409972304,0.002192982456140302,0.0025062656641603454,0.0054209183673470385,True,stage18-scaling-24a9adb84176,2,3,7450,290
s2-step7450-f4of5-d1of2,290,C5,C7,0.022959183673469385,Q4,0.001231148045552466,0.009085213032581474,0.009085213032581363,0.022959183673469385,True,stage18-scaling-24a9adb84176,2,3,7450,290
s2-step7450-f4of5-d1of2,290,C6,C7,0.028380102040816424,Q4,0.01231148045552477,0.006892230576441172,0.006578947368421018,0.028380102040816424,True,stage18-scaling-24a9adb84176,2,3,7450,290
s2-step7450-f4of5-d3of4,291,C1,C2,0.021545090797168376,Q1,0.021545090797168376,0.0031328320802005427,0.004385964912280715,0.012755102040816313,True,stage18-scaling-24a9adb84176,2,3,7450,291
s2-step7450-f4of5-d3of4,291,C1,C3,0.015081563558017819,Q1,0.015081563558017819,0.005639097744360888,0.0012531328320801727,0.000956632653061229,True,stage18-scaling-24a9adb84176,2,3,7450,291
s2-step7450-f4of5-d3of4,291,C1,C4,0.023391812865497075,Q1,0.023391812865497075,0.006265664160400974,0.015350877192982448,0.005739795918367374,True,stage18-scaling-24a9adb84176,2,3,7450,291
s2-step7450-f4of5-d3of4,291,C1,C5,0.012619267466912887,Q1,0.012619267466912887,0.002192982456140302,0.0031328320802004317,0.01116071428571419,True,stage18-scaling-24a9adb84176,2,3,7450,291
s2-step7450-f4of5-d3of4,291,C1,C6,0.02369959987688519,Q1,0.02369959987688519,0.0,0.0006265664160400863,0.01658163265306123,True,stage18-scaling-24a9adb84176,2,3,7450,291
s2-step7450-f4of5-d3of4,291,C1,C7,0.011798469387755195,Q4,0.011388119421360421,0.006892230576441172,0.005952380952380931,0.011798469387755195,True,stage18-scaling-24a9adb84176,2,3,7450,291
s2-step7450-f4of5-d3of4,291,C2,C3,0.011798469387755084,Q4,0.006463527239150557,0.0025062656641603454,0.005639097744360888,0.011798469387755084,True,stage18-scaling-24a9adb84176,2,3,7450,291
s2-step7450-f4of5-d3of4,291,C2,C4,0.018494897959183687,Q4,0.001846722068328699,0.0031328320802004317,0.010964912280701733,0.018494897959183687,True,stage18-scaling-24a9adb84176,2,3,7450,291
s2-step7450-f4of5-d3of4,291,C2,C5,0.008925823330255489,Q1,0.008925823330255489,0.005325814536340845,0.007518796992481147,0.0015943877551021224,True,stage18-scaling-24a9adb84176,2,3,7450,291
s2-step7450-f4of5-d3of4,291,C2,C6,0.005012531328320802,Q3,0.0021545090797168154,0.0031328320802005427,0.005012531328320802,0.003826530612244916,True,stage18-scaling-24a9adb84176,2,3,7450,291
s2-step7450-f4of5-d3of4,291,C2,C7,0.024553571428571508,Q4,0.010156971375807955,0.003759398496240629,0.0015664160401002158,0.024553571428571508,True,stage18-scaling-24a9adb84176,2,3,7450,291
