accepted_candidate,budget_exhausted,budget_remaining,candidate_batches_tested,cell_id,cell_index,distinctness_denominator,distinctness_numerator,exact_evaluation_budget,exact_evaluations_used,failure_detail,fidelity_denominator,fidelity_numerator,locally_single_deletion_minimal,maximum_pairwise_overlap,maximum_pairwise_overlap_denominator,maximum_pairwise_overlap_numerator,meaningfully_sparse,outcome_status,primary_fidelity,ranking_passes_used,rejected_candidate_count,requested_member_index,restart_index,restart_used,retained_component_count,search_execution_mode,search_status,seed_integer,seed_sha256_digest,source_run_id,source_stage,stopping_reason,stage18_run_id,model_seed,checkpoint_index,checkpoint_step,global_cell_index
False,True,0,251,s2-step7450-f19of20-d1of4,298,4,1,4008,4008,,20,19,False,0.24929178470254956,353,88,False,budget_exhaustion,0.9578667084344897,251,3758,4,1,True,266,fresh_execution,budget_exhaustion,2451024198,9217a946aa6f211b731d7cbcef074e8a90dfe71be5c6026e50795982991b650a,,,budget_exhausted_inside_candidate_batch,stage18-scaling-24a9adb84176,2,3,7450,298
True,False,4097,369,s2-step7450-f19of20-d1of2,299,2,1,10000,5903,,20,19,True,0.0,1,0,True,valid_distinct_candidate,0.9501135562690892,342,5562,1,0,True,175,fresh_execution,valid_sparse_circuit,,,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,2,3,7450,299
True,False,3729,392,s2-step7450-f19of20-d1of2,299,2,1,10000,6271,,20,19,True,0.10410094637223975,317,33,True,valid_distinct_candidate,0.9500352416007518,342,5930,2,0,True,175,fresh_execution,valid_sparse_circuit,1172855749,45e85bc5ab5d3c10a96c90634f702078bfba50cd53b74e6ff932b31f6e8e68c2,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,2,3,7450,299
True,False,3999,376,s2-step7450-f19of20-d1of2,299,2,1,10000,6001,,20,19,True,0.23943661971830985,71,17,True,valid_distinct_candidate,0.9500352416007518,340,5662,3,0,True,177,fresh_execution,valid_sparse_circuit,1148364533,4472a6f5d5eb417939ca3926d6f7ebd358ca4ab72cd624c636c246ff1a5a73b0,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,2,3,7450,299
True,False,4008,375,s2-step7450-f19of20-d1of2,299,2,1,10000,5992,,20,19,True,0.2640845070422535,284,75,True,valid_distinct_candidate,0.9500352416007518,333,5660,4,0,True,184,fresh_execution,valid_sparse_circuit,3424780490,cc2200caf7cc0e8e72ef2532060926dbd5d15222d7c5c41d2293bcd14dec2c3a,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,2,3,7450,299
True,False,3818,387,s2-step7450-f19of20-d1of2,299,2,1,10000,6182,,20,19,True,0.3065134099616858,261,80,True,valid_distinct_candidate,0.9500352416007518,351,5832,5,0,True,166,fresh_execution,valid_sparse_circuit,2808919139,a76cb4631a2e39e112328c5108a21aadd569b1b9d0ca165dc865970483207aca,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,2,3,7450,299
True,False,3821,387,s2-step7450-f19of20-d1of2,299,2,1,10000,6179,,20,19,True,0.3028169014084507,142,43,True,valid_distinct_candidate,0.9501918709374266,322,5858,6,0,True,195,fresh_execution,valid_sparse_circuit,913827414,3677e6565379df7608d5079f2b961cd47d2fa63529f94ea85e07e69b55f92c05,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,2,3,7450,299
True,False,3915,381,s2-step7450-f19of20-d1of2,299,2,1,10000,6085,,20,19,True,0.31365313653136534,271,85,True,valid_distinct_candidate,0.9500352416007518,336,5750,7,0,True,181,fresh_execution,valid_sparse_circuit,2757907968,a46256001a631e623998fd3bd3aa6dfc4e1ba6c0591614063ec9e95fdef6bf56,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,2,3,7450,299
True,False,1346,378,s2-step7450-f19of20-d1of2,299,2,1,7387,6041,,20,19,True,0.3333333333333333,3,1,True,valid_distinct_candidate,0.9501918709374266,332,5710,8,0,True,185,fresh_execution,valid_sparse_circuit,417215158,18de32b60f9aced5942db28c6f61813bfa93683fa469cf1a2ab9145da2aa0b35,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,2,3,7450,299
False,True,0,85,s2-step7450-f19of20-d1of2,299,2,1,1346,1346,,20,19,False,0.33974358974358976,156,53,False,budget_exhaustion,0.9874696530660193,85,1262,9,0,True,432,fresh_execution,budget_exhaustion,1258929389,4b09bced34a8180f0e15b25ea5e07e9d9e9babb7e4866e3e652c771c06075653,,,budget_exhausted_inside_candidate_batch,stage18-scaling-24a9adb84176,2,3,7450,299
True,False,4097,369,s2-step7450-f19of20-d3of4,300,4,3,10000,5903,,20,19,True,0.0,1,0,True,valid_distinct_candidate,0.9501135562690892,342,5562,1,0,True,175,fresh_execution,valid_sparse_circuit,,,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,2,3,7450,300
True,False,3729,392,s2-step7450-f19of20-d3of4,300,4,3,10000,6271,,20,19,True,0.10410094637223975,317,33,True,valid_distinct_candidate,0.9500352416007518,342,5930,2,0,True,175,fresh_execution,valid_sparse_circuit,1172855749,45e85bc5ab5d3c10a96c90634f702078bfba50cd53b74e6ff932b31f6e8e68c2,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,2,3,7450,300
True,False,3999,376,s2-step7450-f19of20-d3of4,300,4,3,10000,6001,,20,19,True,0.23943661971830985,71,17,True,valid_distinct_candidate,0.9500352416007518,340,5662,3,0,True,177,fresh_execution,valid_sparse_circuit,1148364533,4472a6f5d5eb417939ca3926d6f7ebd358ca4ab72cd624c636c246ff1a5a73b0,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,2,3,7450,300
True,False,4008,375,s2-step7450-f19of20-d3of4,300,4,3,10000,5992,,20,19,True,0.2640845070422535,284,75,True,valid_distinct_candidate,0.9500352416007518,333,5660,4,0,True,184,fresh_execution,valid_sparse_circuit,3424780490,cc2200caf7cc0e8e72ef2532060926dbd5d15222d7c5c41d2293bcd14dec2c3a,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,2,3,7450,300
True,False,3818,387,s2-step7450-f19of20-d3of4,300,4,3,10000,6182,,20,19,True,0.3065134099616858,261,80,True,valid_distinct_candidate,0.9500352416007518,351,5832,5,0,True,166,fresh_execution,valid_sparse_circuit,2808919139,a76cb4631a2e39e112328c5108a21aadd569b1b9d0ca165dc865970483207aca,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,2,3,7450,300
True,False,3821,387,s2-step7450-f19of20-d3of4,300,4,3,10000,6179,,20,19,True,0.3028169014084507,142,43,True,valid_distinct_candidate,0.9501918709374266,322,5858,6,0,True,195,fresh_execution,valid_sparse_circuit,913827414,3677e6565379df7608d5079f2b961cd47d2fa63529f94ea85e07e69b55f92c05,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,2,3,7450,300
True,False,3915,381,s2-step7450-f19of20-d3of4,300,4,3,10000,6085,,20,19,True,0.31365313653136534,271,85,True,valid_distinct_candidate,0.9500352416007518,336,5750,7,0,True,181,fresh_execution,valid_sparse_circuit,2757907968,a46256001a631e623998fd3bd3aa6dfc4e1ba6c0591614063ec9e95fdef6bf56,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,2,3,7450,300
True,False,1346,378,s2-step7450-f19of20-d3of4,300,4,3,7387,6041,,20,19,True,0.3333333333333333,3,1,True,valid_distinct_candidate,0.9501918709374266,332,5710,8,0,True,185,fresh_execution,valid_sparse_circuit,417215158,18de32b60f9aced5942db28c6f61813bfa93683fa469cf1a2ab9145da2aa0b35,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,2,3,7450,300
False,True,0,85,s2-step7450-f19of20-d3of4,300,4,3,1346,1346,,20,19,False,0.33974358974358976,156,53,False,budget_exhaustion,0.9874696530660193,85,1262,9,0,True,432,fresh_execution,budget_exhaustion,1258929389,4b09bced34a8180f0e15b25ea5e07e9d9e9babb7e4866e3e652c771c06075653,,,budget_exhausted_inside_candidate_batch,stage18-scaling-24a9adb84176,2,3,7450,300
True,False,4810,325,s2-step7450-f39of40-d1of4,301,4,1,10000,5190,,40,39,True,0.0,1,0,True,valid_distinct_candidate,0.9750176208003759,271,4920,1,0,True,246,fresh_execution,valid_sparse_circuit,,,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,2,3,7450,301
True,False,2504,469,s2-step7450-f39of40-d1of4,301,4,1,10000,7496,,40,39,True,0.10392609699769054,433,45,True,valid_distinct_candidate,0.9750176208003759,285,7212,2,0,True,232,fresh_execution,valid_sparse_circuit,1172855749,45e85bc5ab5d3c10a96c90634f702078bfba50cd53b74e6ff932b31f6e8e68c2,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,2,3,7450,301
False,False,3693,395,s2-step7450-f39of40-d1of4,301,4,1,10000,6307,,40,39,True,0.37650602409638556,332,125,True,distinctness_failure,0.9750959354687133,306,6002,3,0,True,211,fresh_execution,valid_sparse_circuit,1148364533,4472a6f5d5eb417939ca3926d6f7ebd358ca4ab72cd624c636c246ff1a5a73b0,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,2,3,7450,301
False,True,0,231,s2-step7450-f39of40-d1of4,301,4,1,3693,3693,,40,39,False,0.4,5,2,False,budget_exhaustion,0.9776803195238468,231,3463,3,1,True,286,fresh_execution,budget_exhaustion,2573999882,996c1f0a3741dddafc6a4de34faafe1328e0a5d22b4c02efedaaa68e0ef8335e,,,budget_exhausted_inside_candidate_batch,stage18-scaling-24a9adb84176,2,3,7450,301
True,False,4810,325,s2-step7450-f39of40-d1of2,302,2,1,10000,5190,,40,39,True,0.0,1,0,True,valid_distinct_candidate,0.9750176208003759,271,4920,1,0,True,246,fresh_execution,valid_sparse_circuit,,,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,2,3,7450,302
True,False,2504,469,s2-step7450-f39of40-d1of2,302,2,1,10000,7496,,40,39,True,0.10392609699769054,433,45,True,valid_distinct_candidate,0.9750176208003759,285,7212,2,0,True,232,fresh_execution,valid_sparse_circuit,1172855749,45e85bc5ab5d3c10a96c90634f702078bfba50cd53b74e6ff932b31f6e8e68c2,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,2,3,7450,302
True,False,3693,395,s2-step7450-f39of40-d1of2,302,2,1,10000,6307,,40,39,True,0.37650602409638556,332,125,True,valid_distinct_candidate,0.9750959354687133,306,6002,3,0,True,211,fresh_execution,valid_sparse_circuit,1148364533,4472a6f5d5eb417939ca3926d6f7ebd358ca4ab72cd624c636c246ff1a5a73b0,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,2,3,7450,302
True,False,4393,351,s2-step7450-f39of40-d1of2,302,2,1,10000,5607,,40,39,True,0.3506849315068493,365,128,True,valid_distinct_candidate,0.9750176208003759,270,5338,4,0,True,247,fresh_execution,valid_sparse_circuit,3424780490,cc2200caf7cc0e8e72ef2532060926dbd5d15222d7c5c41d2293bcd14dec2c3a,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,2,3,7450,302
True,False,3639,398,s2-step7450-f39of40-d1of2,302,2,1,10000,6361,,40,39,True,0.36857142857142855,350,129,True,valid_distinct_candidate,0.9750176208003759,284,6078,5,0,True,233,fresh_execution,valid_sparse_circuit,2808919139,a76cb4631a2e39e112328c5108a21aadd569b1b9d0ca165dc865970483207aca,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,2,3,7450,302
True,False,4199,363,s2-step7450-f39of40-d1of2,302,2,1,10000,5801,,40,39,True,0.382089552238806,335,128,True,valid_distinct_candidate,0.9751742501370507,300,5502,6,0,True,217,fresh_execution,valid_sparse_circuit,913827414,3677e6565379df7608d5079f2b961cd47d2fa63529f94ea85e07e69b55f92c05,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,2,3,7450,302
True,False,3729,392,s2-step7450-f39of40-d1of2,302,2,1,10000,6271,,40,39,True,0.36901408450704226,355,131,True,valid_distinct_candidate,0.9750959354687133,278,5994,7,0,True,239,fresh_execution,valid_sparse_circuit,2757907968,a46256001a631e623998fd3bd3aa6dfc4e1ba6c0591614063ec9e95fdef6bf56,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,2,3,7450,302
True,False,443,408,s2-step7450-f39of40-d1of2,302,2,1,6967,6524,,40,39,True,0.4011627906976744,172,69,True,valid_distinct_candidate,0.9750176208003759,281,6244,8,0,True,236,fresh_execution,valid_sparse_circuit,417215158,18de32b60f9aced5942db28c6f61813bfa93683fa469cf1a2ab9145da2aa0b35,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,2,3,7450,302
False,True,0,28,s2-step7450-f39of40-d1of2,302,2,1,443,443,,40,39,False,0.4641434262948207,502,233,False,budget_exhaustion,0.9940480852063591,28,416,9,0,True,489,fresh_execution,budget_exhaustion,1258929389,4b09bced34a8180f0e15b25ea5e07e9d9e9babb7e4866e3e652c771c06075653,,,budget_exhausted_inside_candidate_batch,stage18-scaling-24a9adb84176,2,3,7450,302
True,False,4810,325,s2-step7450-f39of40-d3of4,303,4,3,10000,5190,,40,39,True,0.0,1,0,True,valid_distinct_candidate,0.9750176208003759,271,4920,1,0,True,246,fresh_execution,valid_sparse_circuit,,,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,2,3,7450,303
True,False,2504,469,s2-step7450-f39of40-d3of4,303,4,3,10000,7496,,40,39,True,0.10392609699769054,433,45,True,valid_distinct_candidate,0.9750176208003759,285,7212,2,0,True,232,fresh_execution,valid_sparse_circuit,1172855749,45e85bc5ab5d3c10a96c90634f702078bfba50cd53b74e6ff932b31f6e8e68c2,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,2,3,7450,303
True,False,3693,395,s2-step7450-f39of40-d3of4,303,4,3,10000,6307,,40,39,True,0.37650602409638556,332,125,True,valid_distinct_candidate,0.9750959354687133,306,6002,3,0,True,211,fresh_execution,valid_sparse_circuit,1148364533,4472a6f5d5eb417939ca3926d6f7ebd358ca4ab72cd624c636c246ff1a5a73b0,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,2,3,7450,303
True,False,4393,351,s2-step7450-f39of40-d3of4,303,4,3,10000,5607,,40,39,True,0.3506849315068493,365,128,True,valid_distinct_candidate,0.9750176208003759,270,5338,4,0,True,247,fresh_execution,valid_sparse_circuit,3424780490,cc2200caf7cc0e8e72ef2532060926dbd5d15222d7c5c41d2293bcd14dec2c3a,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,2,3,7450,303
True,False,3639,398,s2-step7450-f39of40-d3of4,303,4,3,10000,6361,,40,39,True,0.36857142857142855,350,129,True,valid_distinct_candidate,0.9750176208003759,284,6078,5,0,True,233,fresh_execution,valid_sparse_circuit,2808919139,a76cb4631a2e39e112328c5108a21aadd569b1b9d0ca165dc865970483207aca,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,2,3,7450,303
True,False,4199,363,s2-step7450-f39of40-d3of4,303,4,3,10000,5801,,40,39,True,0.382089552238806,335,128,True,valid_distinct_candidate,0.9751742501370507,300,5502,6,0,True,217,fresh_execution,valid_sparse_circuit,913827414,3677e6565379df7608d5079f2b961cd47d2fa63529f94ea85e07e69b55f92c05,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,2,3,7450,303
True,False,3729,392,s2-step7450-f39of40-d3of4,303,4,3,10000,6271,,40,39,True,0.36901408450704226,355,131,True,valid_distinct_candidate,0.9750959354687133,278,5994,7,0,True,239,fresh_execution,valid_sparse_circuit,2757907968,a46256001a631e623998fd3bd3aa6dfc4e1ba6c0591614063ec9e95fdef6bf56,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,2,3,7450,303
True,False,443,408,s2-step7450-f39of40-d3of4,303,4,3,6967,6524,,40,39,True,0.4011627906976744,172,69,True,valid_distinct_candidate,0.9750176208003759,281,6244,8,0,True,236,fresh_execution,valid_sparse_circuit,417215158,18de32b60f9aced5942db28c6f61813bfa93683fa469cf1a2ab9145da2aa0b35,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,2,3,7450,303
False,True,0,28,s2-step7450-f39of40-d3of4,303,4,3,443,443,,40,39,False,0.4641434262948207,502,233,False,budget_exhaustion,0.9940480852063591,28,416,9,0,True,489,fresh_execution,budget_exhaustion,1258929389,4b09bced34a8180f0e15b25ea5e07e9d9e9babb7e4866e3e652c771c06075653,,,budget_exhausted_inside_candidate_batch,stage18-scaling-24a9adb84176,2,3,7450,303
False,False,4631,336,s2-step7450-f99of100-d1of4,304,4,1,10000,5369,,100,99,True,0.0,1,0,False,sparsity_failure,0.9900540371211528,220,5150,1,0,True,297,fresh_execution,valid_but_not_meaningfully_sparse,,,,,locally_single_deletion_minimal_nonsparse_mask,stage18-scaling-24a9adb84176,2,3,7450,304
False,False,4631,336,s2-step7450-f99of100-d1of2,305,2,1,10000,5369,,100,99,True,0.0,1,0,False,sparsity_failure,0.9900540371211528,220,5150,1,0,True,297,fresh_execution,valid_but_not_meaningfully_sparse,,,,,locally_single_deletion_minimal_nonsparse_mask,stage18-scaling-24a9adb84176,2,3,7450,305
False,False,4631,336,s2-step7450-f99of100-d3of4,306,4,3,10000,5369,,100,99,True,0.0,1,0,False,sparsity_failure,0.9900540371211528,220,5150,1,0,True,297,fresh_execution,valid_but_not_meaningfully_sparse,,,,,locally_single_deletion_minimal_nonsparse_mask,stage18-scaling-24a9adb84176,2,3,7450,306
True,False,2644,460,s2-step8150-f4of5-d1of4,307,4,1,10000,7356,,5,4,True,0.0,1,0,True,valid_distinct_candidate,0.8021771477797791,457,6900,1,0,True,60,fresh_execution,valid_sparse_circuit,,,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,2,4,8150,307
True,False,2629,461,s2-step8150-f4of5-d1of4,307,4,1,10000,7371,,5,4,True,0.21428571428571427,14,3,True,valid_distinct_candidate,0.803586811809852,458,6914,2,0,True,59,fresh_execution,valid_sparse_circuit,1964403511,75166b379ddb05b6a62b0932a84c1b91908e11161bf2945ea1b9454926922132,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,2,4,8150,307
False,False,2584,464,s2-step8150-f4of5-d1of4,307,4,1,10000,7416,,5,4,True,0.2608695652173913,23,6,True,distinctness_failure,0.8012373717597306,461,6956,3,0,True,56,fresh_execution,valid_sparse_circuit,2013741706,7807428a4f067d6d85d676821552a57d3c17c5407cd9b860916eeea4bee1585e,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,2,4,8150,307
False,True,0,162,s2-step8150-f4of5-d1of4,307,4,1,2584,2584,,5,4,False,0.14958448753462603,361,54,False,budget_exhaustion,1.0,162,2423,3,1,True,355,fresh_execution,budget_exhaustion,3904629363,e8bbea7362e93970c2b35dfa1dec50cdea8702b4a535938ab1595a9bbaf02503,,,budget_exhausted_inside_candidate_batch,stage18-scaling-24a9adb84176,2,4,8150,307
True,False,2644,460,s2-step8150-f4of5-d1of2,308,2,1,10000,7356,,5,4,True,0.0,1,0,True,valid_distinct_candidate,0.8021771477797791,457,6900,1,0,True,60,fresh_execution,valid_sparse_circuit,,,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,2,4,8150,308
True,False,2629,461,s2-step8150-f4of5-d1of2,308,2,1,10000,7371,,5,4,True,0.21428571428571427,14,3,True,valid_distinct_candidate,0.803586811809852,458,6914,2,0,True,59,fresh_execution,valid_sparse_circuit,1964403511,75166b379ddb05b6a62b0932a84c1b91908e11161bf2945ea1b9454926922132,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,2,4,8150,308
True,False,2584,464,s2-step8150-f4of5-d1of2,308,2,1,10000,7416,,5,4,True,0.2608695652173913,23,6,True,valid_distinct_candidate,0.8012373717597306,461,6956,3,0,True,56,fresh_execution,valid_sparse_circuit,2013741706,7807428a4f067d6d85d676821552a57d3c17c5407cd9b860916eeea4bee1585e,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,2,4,8150,308
True,False,2569,465,s2-step8150-f4of5-d1of2,308,2,1,10000,7431,,5,4,True,0.3411764705882353,85,29,True,valid_distinct_candidate,0.8013156864280679,462,6970,4,0,True,55,fresh_execution,valid_sparse_circuit,1081094927,4070330f51d487f5d25853f319cfb2dc9f736cde229ab023e0e2ff0cc4f7b587,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,2,4,8150,308
True,False,2599,463,s2-step8150-f4of5-d1of2,308,2,1,10000,7401,,5,4,True,0.3181818181818182,22,7,True,valid_distinct_candidate,0.8071109718850341,460,6942,5,0,True,57,fresh_execution,valid_sparse_circuit,3268361288,c2cf3c48c8503bff831d93e1c7b51ff3d2806593b3372e0c76f9444b97ab4087,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,2,4,8150,308
True,False,2599,463,s2-step8150-f4of5-d1of2,308,2,1,10000,7401,,5,4,True,0.32941176470588235,85,28,True,valid_distinct_candidate,0.8013940010964054,460,6942,6,0,True,57,fresh_execution,valid_sparse_circuit,2187876186,8268575a8eaefc7d2324592a1b36a61875d70ae3cbe6e936001181b1bd888d18,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,2,4,8150,308
False,True,0,352,s2-step8150-f4of5-d1of2,308,2,1,5624,5624,,5,4,False,0.22404371584699453,183,41,True,budget_exhaustion,0.9988252799749393,352,5273,7,0,True,165,fresh_execution,budget_exhaustion,2897646561,acb693e1decba500d9e6601696a4908aae78638056b343961b8399331c623f49,,,budget_exhausted_inside_candidate_batch,stage18-scaling-24a9adb84176,2,4,8150,308
True,False,2644,460,s2-step8150-f4of5-d3of4,309,4,3,10000,7356,,5,4,True,0.0,1,0,True,valid_distinct_candidate,0.8021771477797791,457,6900,1,0,True,60,fresh_execution,valid_sparse_circuit,,,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,2,4,8150,309
True,False,2629,461,s2-step8150-f4of5-d3of4,309,4,3,10000,7371,,5,4,True,0.21428571428571427,14,3,True,valid_distinct_candidate,0.803586811809852,458,6914,2,0,True,59,fresh_execution,valid_sparse_circuit,1964403511,75166b379ddb05b6a62b0932a84c1b91908e11161bf2945ea1b9454926922132,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,2,4,8150,309
True,False,2584,464,s2-step8150-f4of5-d3of4,309,4,3,10000,7416,,5,4,True,0.2608695652173913,23,6,True,valid_distinct_candidate,0.8012373717597306,461,6956,3,0,True,56,fresh_execution,valid_sparse_circuit,2013741706,7807428a4f067d6d85d676821552a57d3c17c5407cd9b860916eeea4bee1585e,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,2,4,8150,309
True,False,2569,465,s2-step8150-f4of5-d3of4,309,4,3,10000,7431,,5,4,True,0.3411764705882353,85,29,True,valid_distinct_candidate,0.8013156864280679,462,6970,4,0,True,55,fresh_execution,valid_sparse_circuit,1081094927,4070330f51d487f5d25853f319cfb2dc9f736cde229ab023e0e2ff0cc4f7b587,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,2,4,8150,309
True,False,2599,463,s2-step8150-f4of5-d3of4,309,4,3,10000,7401,,5,4,True,0.3181818181818182,22,7,True,valid_distinct_candidate,0.8071109718850341,460,6942,5,0,True,57,fresh_execution,valid_sparse_circuit,3268361288,c2cf3c48c8503bff831d93e1c7b51ff3d2806593b3372e0c76f9444b97ab4087,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,2,4,8150,309
True,False,2599,463,s2-step8150-f4of5-d3of4,309,4,3,10000,7401,,5,4,True,0.32941176470588235,85,28,True,valid_distinct_candidate,0.8013940010964054,460,6942,6,0,True,57,fresh_execution,valid_sparse_circuit,2187876186,8268575a8eaefc7d2324592a1b36a61875d70ae3cbe6e936001181b1bd888d18,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,2,4,8150,309
False,True,0,352,s2-step8150-f4of5-d3of4,309,4,3,5624,5624,,5,4,False,0.22404371584699453,183,41,True,budget_exhaustion,0.9988252799749393,352,5273,7,0,True,165,fresh_execution,budget_exhaustion,2897646561,acb693e1decba500d9e6601696a4908aae78638056b343961b8399331c623f49,,,budget_exhausted_inside_candidate_batch,stage18-scaling-24a9adb84176,2,4,8150,309
True,False,2673,458,s2-step8150-f17of20-d1of4,310,4,1,10000,7327,,20,17,True,0.0,1,0,True,valid_distinct_candidate,0.850418983475605,454,6874,1,0,True,63,fresh_execution,valid_sparse_circuit,,,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,2,4,8150,310
True,False,2733,455,s2-step8150-f17of20-d1of4,310,4,1,10000,7267,,20,17,True,0.17117117117117117,111,19,True,valid_distinct_candidate,0.853943143550787,450,6818,2,0,True,67,fresh_execution,valid_sparse_circuit,1964403511,75166b379ddb05b6a62b0932a84c1b91908e11161bf2945ea1b9454926922132,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,2,4,8150,310
False,False,2689,457,s2-step8150-f17of20-d1of4,310,4,1,10000,7311,,20,17,True,0.26,50,13,True,distinctness_failure,0.8589552823243793,454,6858,3,0,True,63,fresh_execution,valid_sparse_circuit,2013741706,7807428a4f067d6d85d676821552a57d3c17c5407cd9b860916eeea4bee1585e,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,2,4,8150,310
False,True,0,169,s2-step8150-f17of20-d1of4,310,4,1,2689,2689,,20,17,False,0.10372340425531915,376,39,False,budget_exhaustion,0.9999216853316626,169,2521,3,1,True,348,fresh_execution,budget_exhaustion,3904629363,e8bbea7362e93970c2b35dfa1dec50cdea8702b4a535938ab1595a9bbaf02503,,,budget_exhausted_inside_candidate_batch,stage18-scaling-24a9adb84176,2,4,8150,310
True,False,2673,458,s2-step8150-f17of20-d1of2,311,2,1,10000,7327,,20,17,True,0.0,1,0,True,valid_distinct_candidate,0.850418983475605,454,6874,1,0,True,63,fresh_execution,valid_sparse_circuit,,,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,2,4,8150,311
True,False,2733,455,s2-step8150-f17of20-d1of2,311,2,1,10000,7267,,20,17,True,0.17117117117117117,111,19,True,valid_distinct_candidate,0.853943143550787,450,6818,2,0,True,67,fresh_execution,valid_sparse_circuit,1964403511,75166b379ddb05b6a62b0932a84c1b91908e11161bf2945ea1b9454926922132,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,2,4,8150,311
True,False,2689,457,s2-step8150-f17of20-d1of2,311,2,1,10000,7311,,20,17,True,0.26,50,13,True,valid_distinct_candidate,0.8589552823243793,454,6858,3,0,True,63,fresh_execution,valid_sparse_circuit,2013741706,7807428a4f067d6d85d676821552a57d3c17c5407cd9b860916eeea4bee1585e,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,2,4,8150,311
True,False,2644,460,s2-step8150-f17of20-d1of2,311,2,1,10000,7356,,20,17,True,0.33695652173913043,92,31,True,valid_distinct_candidate,0.8530033675307385,457,6900,4,0,True,60,fresh_execution,valid_sparse_circuit,1081094927,4070330f51d487f5d25853f319cfb2dc9f736cde229ab023e0e2ff0cc4f7b587,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,2,4,8150,311
